REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099525964082,30954-1166-2,15,2022-11-18,500.0,,CHF,,2022-11-18,Processed,Credit,,Cash,CASH_INIT
1099525964083,30954-1167-4,15,2022-11-18,22.0,,CHF,7.7,2022-11-18,Processed,Credit,1556-134000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo, 1 Gipfel"
1099525964084,24648-12077-2,16,2022-11-18,300.0,,CHF,,2022-11-18,Processed,Credit,,Cash,CASH_INIT
1099525964085,30954-1168-2,15,2022-11-18,50.0,,CHF,,2022-11-18,Processed,Credit,,Cash,LOAD ENCASH
1099525964085,30954-1168-3,15,2022-11-18,50.0,,CHF,,2022-11-18,Processed,Debit,1543-71000000,Cashless Prepaid,LOAD LOAD
1099525964086,30954-1169-4,15,2022-11-18,40.0,,CHF,7.7,2022-11-18,Processed,Credit,1543-72000000,Cashless Prepaid,"2 Mittagscombo, 4 Kaffee"
1099525964087,30954-1170-3,15,2022-11-18,4.0,,CHF,7.7,2022-11-18,Processed,Credit,,Cash,1 Kaffee
1099525964088,24647-12761-2,18,2022-11-18,3710.85,,CHF,,2022-11-18,Processed,Credit,,Cash,CASH_INIT
1099525964089,24647-12762-2,18,2022-11-18,3710.85,,CHF,,2022-11-18,Processed,Credit,,Cash,CASH_INIT
1099525964090,30954-1171-3,15,2022-11-18,6.5,,CHF,7.7,2022-11-18,Processed,Credit,49426498910,Credit/Debit,"1 Gipfel, 1 Cappuccino"
1099525964091,30954-1172-3,15,2022-11-18,6.0,,CHF,7.7,2022-11-18,Processed,Credit,11836498910,Credit/Debit,"1 Gipfel, 1 PET Flasche"
1099525964092,30954-1173-3,15,2022-11-18,6.5,,CHF,7.7,2022-11-18,Processed,Credit,,Cash,"1 Kaffee, 1 Butterbrezel"
1099525964094,30954-1174-2,15,2022-11-18,10.0,,CHF,,2022-11-18,Processed,Credit,,Cash,LOAD ENCASH
1099525964094,30954-1174-3,15,2022-11-18,10.0,,CHF,,2022-11-18,Processed,Debit,1539-109000000,Cashless Prepaid,LOAD LOAD
1099525964095,24647-12763-2,18,2022-11-18,3710.85,,CHF,,2022-11-18,Processed,Credit,,Cash,CASH_INIT
1099525964096,30954-1175-4,15,2022-11-18,2.5,,CHF,7.7,2022-11-18,Processed,Credit,1539-110000000,Cashless Prepaid,1 Kaffee
1099525964097,30954-1176-4,15,2022-11-18,2.5,,CHF,7.7,2022-11-18,Processed,Credit,1527-507000000,Cashless Prepaid,1 Kaffee
1099525964098,30954-1177-3,15,2022-11-18,4.0,,CHF,7.7,2022-11-18,Processed,Credit,,Cash,1 Kaffee
1099525964099,30954-1178-3,15,2022-11-18,4.0,,CHF,7.7,2022-11-18,Processed,Credit,89584135120,Credit/Debit,1 Kaffee
1099525964104,30954-1180-4,15,2022-11-18,19.5,,CHF,7.7,2022-11-18,Processed,Credit,1561-422000000,Cashless Prepaid,"1 Kaffee, 1 Gipfel, 1 Mittagscombo"
1099525964105,30954-1181-4,15,2022-11-18,17.5,,CHF,7.7,2022-11-18,Processed,Credit,1576-446000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099525964106,30954-1182-4,15,2022-11-18,5.0,,CHF,7.7,2022-11-18,Processed,Credit,1573-116000000,Cashless Prepaid,2 Kaffee
1099525964107,30954-1183-4,15,2022-11-18,17.5,,CHF,7.7,2022-11-18,Processed,Credit,1526-741000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099525964108,30954-1184-4,15,2022-11-18,2.5,,CHF,7.7,2022-11-18,Processed,Credit,1536-125000000,Cashless Prepaid,1 Kaffee
1099525964109,24647-12764-2,18,2022-11-18,0.0,,CHF,,2022-11-18,Processed,Credit,,Cash,CASH_WITHDRAW Betrieb des Restaurants
1099525964110,30954-1185-4,15,2022-11-18,6.0,,CHF,7.7,2022-11-18,Processed,Credit,1508-502000000,Cashless Prepaid,"1 Mandel / Nuss Gipfel, 1 Kaffee"
1099525964111,30954-1186-4,15,2022-11-18,17.5,,CHF,7.7,2022-11-18,Processed,Credit,1502-569000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099525964112,30954-1187-4,15,2022-11-18,5.0,,CHF,7.7,2022-11-18,Processed,Credit,1507-557000000,Cashless Prepaid,"1 Butterbrezel, 1 Kaffee"
1099525964113,30954-1188-4,15,2022-11-18,21.0,,CHF,7.7,2022-11-18,Processed,Credit,1522-419000000,Cashless Prepaid,"1 Mandel / Nuss Gipfel, 1 Kaffee, 1 Mittagscombo"
1099525964114,24647-12765-4,18,2022-11-18,7.0,,CHF,7.7,2022-11-18,Processed,Credit,1613-157000000,Cashless Prepaid,"1 Gipfel, 2 Kaffee"
1099525964115,24647-12766-4,18,2022-11-18,5.0,,CHF,7.7,2022-11-18,Processed,Credit,1633-146000000,Cashless Prepaid,2 Kaffee
1099525964116,24647-12767-3,18,2022-11-18,8.0,,CHF,7.7,2022-11-18,Processed,Credit,,Cash,2 Kaffee
1099525964117,24647-12768-3,18,2022-11-18,12.0,,CHF,7.7,2022-11-18,Processed,Credit,,Cash,3 Kaffee
1099525964118,24647-12769-4,18,2022-11-18,2.5,,CHF,7.7,2022-11-18,Processed,Credit,1616-182000000,Cashless Prepaid,1 Kaffee
1099525964119,30954-1189-2,15,2022-11-18,200.0,,CHF,,2022-11-18,Processed,Credit,44432407910,Credit/Debit,LOAD ENCASH
1099525964119,30954-1189-3,15,2022-11-18,200.0,,CHF,,2022-11-18,Processed,Debit,1563-572000000,Cashless Prepaid,LOAD LOAD
1099525964120,30954-1190-4,15,2022-11-18,17.5,,CHF,7.7,2022-11-18,Processed,Credit,1563-573000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099525964121,30954-1191-4,15,2022-11-18,6.0,,CHF,7.7,2022-11-18,Processed,Credit,1518-425000000,Cashless Prepaid,"1 Kaffee, 1 Mandel / Nuss Gipfel"
1099525964122,30954-1192-3,15,2022-11-18,4.0,,CHF,7.7,2022-11-18,Processed,Credit,,Cash,1 PET Flasche
1099525964123,30954-1193-3,15,2022-11-18,6.0,,CHF,7.7,2022-11-18,Processed,Credit,,Cash,"1 Gipfel, 1 Kaffee"
1099525964124,30954-1194-3,15,2022-11-18,4.0,,CHF,7.7,2022-11-18,Processed,Credit,36343407910,Credit/Debit,1 Kaffee
1099525964133,30954-1195-3,15,2022-11-18,2.0,,CHF,7.7,2022-11-18,Processed,Credit,,Cash,1 Gipfel
