REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526020387,24648-12197-2,16,2022-11-24,300.0,,CHF,,2022-11-24,Processed,Credit,,Cash,CASH_INIT
1099526020388,30954-1424-2,15,2022-11-24,500.0,,CHF,,2022-11-24,Processed,Credit,,Cash,CASH_INIT
1099526020389,24648-12198-4,16,2022-11-24,15.0,,CHF,7.7,2022-11-24,Processed,Credit,1639-8000000,Cashless Prepaid,1 Mittagscombo
1099526020390,30954-1425-3,15,2022-11-24,4.0,,CHF,7.7,2022-11-24,Processed,Credit,49995905020,Credit/Debit,1 Kaffee
1099526020391,30954-1426-3,15,2022-11-24,4.0,,CHF,7.7,2022-11-24,Processed,Credit,,Cash,1 Kaffee
1099526020392,24648-12199-3,16,2022-11-24,11.0,,CHF,7.7,2022-11-24,Processed,Credit,56572957020,Credit/Debit,"1 Frucht , 1 Gipfel, 2 Kaffee"
1099526020393,24648-12200-3,16,2022-11-24,6.0,,CHF,7.7,2022-11-24,Processed,Credit,95010263020,Credit/Debit,"1 Gipfel, 1 Kaffee"
1099526020394,24648-12201-3,16,2022-11-24,7.5,,CHF,7.7,2022-11-24,Processed,Credit,5558893158,Credit/Debit,3 Personal Getränke
1099526020395,24648-12202-3,16,2022-11-24,4.0,,CHF,7.7,2022-11-24,Processed,Credit,69937299020,Credit/Debit,1 Kaffee
1099526020396,24648-12203-3,16,2022-11-24,24.0,,CHF,7.7,2022-11-24,Processed,Credit,,Cash,6 Kaffee
1099526020397,24648-12204-3,16,2022-11-24,4.0,,CHF,7.7,2022-11-24,Processed,Credit,91650263020,Credit/Debit,1 Kaffee
1099526020398,24648-12205-4,16,2022-11-24,4.5,,CHF,7.7,2022-11-24,Processed,Credit,1619-31000000,Cashless Prepaid,"1 Gipfel, 1 Kaffee"
1099526020399,24648-12206-3,16,2022-11-24,4.0,,CHF,7.7,2022-11-24,Processed,Credit,33092301710,Credit/Debit,1 Kaffee
1099526020401,24648-12207-4,16,2022-11-24,5.0,,CHF,7.7,2022-11-24,Processed,Credit,1590-108000000,Cashless Prepaid,2 Kaffee
1099526020402,30954-1427-4,15,2022-11-24,17.5,,CHF,7.7,2022-11-24,Processed,Credit,1526-745000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526020403,30954-1428-4,15,2022-11-24,8.5,,CHF,7.7,2022-11-24,Processed,Credit,1518-429000000,Cashless Prepaid,"1 Kaffee, 1 Sandwiche 6.00"
1099526020404,30954-1429-4,15,2022-11-24,6.0,,CHF,7.7,2022-11-24,Processed,Credit,1556-139000000,Cashless Prepaid,"1 Mandel / Nuss Gipfel, 1 Kaffee"
1099526020405,30954-1430-4,15,2022-11-24,17.5,,CHF,7.7,2022-11-24,Processed,Credit,1505-414000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526020406,30954-1431-4,15,2022-11-24,6.0,,CHF,7.7,2022-11-24,Processed,Credit,1508-504000000,Cashless Prepaid,"1 Mandel / Nuss Gipfel, 1 Kaffee"
