REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099525959824,24647-12723-2,18,2022-11-16,600.0,,CHF,,2022-11-16,Processed,Credit,,Cash,CASH_INIT
1099525959825,24648-12023-2,16,2022-11-16,300.0,,CHF,,2022-11-16,Processed,Credit,,Cash,CASH_INIT
1099525959826,24648-12024-4,16,2022-11-16,15.0,,CHF,7.7,2022-11-16,Processed,Credit,1542-63000000,Cashless Prepaid,1 Mittagscombo
1099525959827,30954-1067-2,15,2022-11-16,500.0,,CHF,,2022-11-16,Processed,Credit,,Cash,CASH_INIT
1099525959828,30954-1068-4,15,2022-11-16,19.5,,CHF,7.7,2022-11-16,Processed,Credit,1556-131000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo, 1 Gipfel"
1099525959829,24647-12724-4,18,2022-11-16,2.5,,CHF,7.7,2022-11-16,Processed,Credit,1618-65000000,Cashless Prepaid,1 PET Flasche
1099525959830,24647-12725-3,18,2022-11-16,4.0,,CHF,7.7,2022-11-16,Processed,Credit,73170243020,Credit/Debit,1 Espresso
1099525959831,24647-12726-3,18,2022-11-16,4.0,,CHF,7.7,2022-11-16,Processed,Credit,,Cash,1 Kaffee
1099525959832,24647-12727-3,18,2022-11-16,4.0,,CHF,7.7,2022-11-16,Processed,Credit,,Cash,1 Kaffee
1099525959833,24648-12025-3,16,2022-11-16,32.5,,CHF,7.7,2022-11-16,Processed,Credit,,Cash,"1 PET Flasche, 1 Snack II, 1 Personal Getränke,..."
1099525959834,30954-1069-4,15,2022-11-16,17.5,,CHF,7.7,2022-11-16,Processed,Credit,1568-56000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099525959835,30954-1070-4,15,2022-11-16,2.5,,CHF,7.7,2022-11-16,Processed,Credit,1568-57000000,Cashless Prepaid,1 Kaffee
1099525959836,30954-1071-3,15,2022-11-16,4.0,,CHF,7.7,2022-11-16,Processed,Credit,,Cash,1 Espresso
1099525959837,30954-1072-3,15,2022-11-16,8.0,,CHF,7.7,2022-11-16,Processed,Credit,,Cash,2 Kaffee
1099525959840,24647-12728-3,18,2022-11-16,12.0,,CHF,7.7,2022-11-16,Processed,Credit,,Cash,"2 Snack II, 2 Kaffee"
1099525959841,30954-1074-4,15,2022-11-16,6.0,,CHF,7.7,2022-11-16,Processed,Credit,1508-500000000,Cashless Prepaid,"1 Mandel / Nuss Gipfel, 1 Kaffee"
1099525959842,30954-1075-4,15,2022-11-16,19.5,,CHF,7.7,2022-11-16,Processed,Credit,1563-569000000,Cashless Prepaid,"1 Kaffee, 1 Gipfel, 1 Mittagscombo"
1099525959843,30954-1076-4,15,2022-11-16,5.0,,CHF,7.7,2022-11-16,Processed,Credit,1507-553000000,Cashless Prepaid,"1 Butterbrezel, 1 Kaffee"
1099525959844,30954-1077-4,15,2022-11-16,19.5,,CHF,7.7,2022-11-16,Processed,Credit,1561-420000000,Cashless Prepaid,"1 Mittagscombo, 1 Gipfel, 1 Kaffee"
1099525959845,30954-1078-4,15,2022-11-16,15.0,,CHF,7.7,2022-11-16,Processed,Credit,1504-175000000,Cashless Prepaid,1 Mittagscombo
1099525959848,24648-12026-3,16,2022-11-16,5.0,,CHF,7.7,2022-11-16,Processed,Credit,,Cash,1 Dop. Espresso
1099525959849,30954-1081-4,15,2022-11-16,17.5,,CHF,7.7,2022-11-16,Processed,Credit,1521-341000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
