REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526034533,30954-1519-2,15,2022-11-26,500.0,,CHF,,2022-11-26,Processed,Credit,,Cash,CASH_INIT
1099526034534,30954-1520-2,15,2022-11-26,30.0,,CHF,,2022-11-26,Processed,Credit,92841100399,Credit/Debit,LOAD ENCASH
1099526034534,30954-1520-3,15,2022-11-26,30.0,,CHF,,2022-11-26,Processed,Debit,1512-283000000,Cashless Prepaid,LOAD LOAD
1099526034535,30954-1521-4,15,2022-11-26,22.5,,CHF,7.7,2022-11-26,Processed,Credit,1512-284000000,Cashless Prepaid,"3 Kaffee, 1 Mittagscombo"
1099526034536,24648-12240-2,16,2022-11-26,300.0,,CHF,,2022-11-26,Processed,Credit,,Cash,CASH_INIT
1099526034537,24647-12826-2,18,2022-11-26,600.0,,CHF,,2022-11-26,Processed,Credit,,Cash,CASH_INIT
1099526034538,30954-1522-3,15,2022-11-26,7.0,,CHF,7.7,2022-11-26,Processed,Credit,5561392769,Credit/Debit,"1 Gipfel, 1 Latte Machiato"
1099526034539,30954-1523-3,15,2022-11-26,4.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,1 PET Flasche
1099526034541,24647-12827-3,18,2022-11-26,4.0,,CHF,7.7,2022-11-26,Processed,Credit,5561399002,Credit/Debit,1 PET Flasche
1099526034542,24647-12828-3,18,2022-11-26,8.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,2 PET Flasche
1099526034543,24647-12829-3,18,2022-11-26,4.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,1 Kaffee
1099526034544,30954-1525-4,15,2022-11-26,15.0,,CHF,7.7,2022-11-26,Processed,Credit,1538-108000000,Cashless Prepaid,1 Mittagscombo
1099526034547,24647-12830-3,18,2022-11-26,17.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,"1 Latte Machiato, 3 Kaffee"
1099526034548,30954-1528-2,15,2022-11-26,60.0,,CHF,,2022-11-26,Processed,Credit,36833100399,Credit/Debit,LOAD ENCASH
1099526034548,30954-1528-3,15,2022-11-26,60.0,,CHF,,2022-11-26,Processed,Debit,1669-1000000,Cashless Prepaid,LOAD LOAD
1099526034549,30954-1529-4,15,2022-11-26,20.0,,CHF,7.7,2022-11-26,Processed,Credit,1669-2000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526034550,30954-1530-3,15,2022-11-26,3.5,,CHF,7.7,2022-11-26,Processed,Credit,1669-3000000,Cashless Prepaid,1 Mandel / Nuss Gipfel
1099526034552,24647-12831-3,18,2022-11-26,4.0,,CHF,7.7,2022-11-26,Processed,Credit,97581366910,Credit/Debit,1 Kaffee
1099526034553,24647-12832-3,18,2022-11-26,4.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,1 Kaffee
1099526034557,30954-1532-4,15,2022-11-26,7.0,,CHF,7.7,2022-11-26,Processed,Credit,1517-46000000,Cashless Prepaid,"2 Kaffee, 1 Snack II"
1099526034559,30954-1533-3,15,2022-11-26,4.0,,CHF,7.7,2022-11-26,Processed,Credit,52746515020,Credit/Debit,1 PET Flasche
1099526034560,30954-1534-3,15,2022-11-26,4.5,,CHF,7.7,2022-11-26,Processed,Credit,56139100399,Credit/Debit,1 Cappuccino
1099526034561,30954-1535-3,15,2022-11-26,4.5,,CHF,7.7,2022-11-26,Processed,Credit,18139100399,Credit/Debit,1 Cappuccino
1099526034562,30954-1536-3,15,2022-11-26,6.0,,CHF,7.7,2022-11-26,Processed,Credit,44723593220,Credit/Debit,"1 Espresso, 1 Gipfel"
1099526034563,30954-1537-3,15,2022-11-26,4.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,1 0.25dl Red Bull
1099526034566,30954-1538-3,15,2022-11-26,4.0,,CHF,7.7,2022-11-26,Processed,Credit,94396597120,Credit/Debit,1 PET Flasche
1099526034567,30954-1539-3,15,2022-11-26,4.0,,CHF,7.7,2022-11-26,Processed,Credit,75505643220,Credit/Debit,1 0.25dl Red Bull
1099526034568,24647-12833-3,18,2022-11-26,6.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,"1 Kaffee, 1 Gipfel"
1099526034569,30954-1540-3,15,2022-11-26,4.0,,CHF,7.7,2022-11-26,Processed,Credit,87360312220,Credit/Debit,1 PET Flasche
1099526034570,24647-12834-3,18,2022-11-26,4.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,1 Tee
1099526034571,24647-12835-3,18,2022-11-26,10.0,,CHF,7.7,2022-11-26,Processed,Credit,19647597120,Credit/Debit,"1 Kaffee, 1 Gipfel, 1 Tee"
1099526034572,24647-12836-3,18,2022-11-26,5.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,1 Latte Machiato
1099526034573,24647-12837-3,18,2022-11-26,16.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,"2 Gipfel, 3 Kaffee"
1099526034574,24647-12838-3,18,2022-11-26,21.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,"1 Latte Machiato, 3 Kaffee, 2 Gipfel"
1099526034576,24647-12839-3,18,2022-11-26,10.0,,CHF,7.7,2022-11-26,Processed,Credit,10931603020,Credit/Debit,"2 Kaffee, 1 Gipfel"
1099526034579,24647-12840-3,18,2022-11-26,6.0,,CHF,7.7,2022-11-26,Processed,Credit,74153899020,Credit/Debit,"1 Snack II, 1 Milchkaffee"
1099526034580,24647-12841-3,18,2022-11-26,5.0,,CHF,7.7,2022-11-26,Processed,Credit,14592802120,Credit/Debit,"1 Frucht , 2 Gipfel"
1099526034581,24647-12842-3,18,2022-11-26,6.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,"1 Snack II, 1 PET Flasche"
1099526034582,24647-12843-3,18,2022-11-26,6.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,"1 Snack II, 1 PET Flasche"
1099526034627,24647-12844-4,18,2022-11-26,15.0,,CHF,7.7,2022-11-26,Processed,Credit,1611-346000000,Cashless Prepaid,1 Mittagscombo
1099526034633,24647-12845-3,18,2022-11-26,52.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,2 Mittagscombo
1099526034636,24647-12846-3,18,2022-11-26,26.0,,CHF,7.7,2022-11-26,Processed,Credit,5561899375,Credit/Debit,1 Mittagscombo
1099526034639,24647-12847-3,18,2022-11-26,26.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,1 Mittagscombo
1099526034640,24647-12848-3,18,2022-11-26,2.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,1 Snack II
1099526034641,24647-12849-3,18,2022-11-26,26.0,,CHF,7.7,2022-11-26,Processed,Debit,5561899375,Credit/Debit,1 Mittagscombo
1099526034643,24647-12851-2,18,2022-11-26,50.0,,CHF,,2022-11-26,Processed,Credit,,Cash,LOAD ENCASH
1099526034643,24647-12851-3,18,2022-11-26,50.0,,CHF,,2022-11-26,Processed,Debit,1623-55000000,Cashless Prepaid,LOAD LOAD
1099526034644,24647-12852-4,18,2022-11-26,20.0,,CHF,7.7,2022-11-26,Processed,Credit,1623-56000000,Cashless Prepaid,"1 Mittagscombo, 1 PET Flasche, 1 Kaffee"
1099526034645,24647-12853-3,18,2022-11-26,26.0,,CHF,7.7,2022-11-26,Processed,Credit,46164273020,Credit/Debit,1 Mittagscombo
1099526034646,24647-12854-3,18,2022-11-26,4.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,1 PET Flasche
1099526034651,24647-12855-3,18,2022-11-26,26.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,1 Mittagscombo
1099526034652,24647-12856-3,18,2022-11-26,26.0,,CHF,7.7,2022-11-26,Processed,Credit,27532544220,Credit/Debit,1 Mittagscombo
1099526034653,24647-12857-3,18,2022-11-26,19.5,,CHF,7.7,2022-11-26,Processed,Credit,51170412220,Credit/Debit,"1 PET Flasche, 1 Teller vom Buffet"
1099526034654,24647-12858-3,18,2022-11-26,26.0,,CHF,7.7,2022-11-26,Processed,Credit,81693070020,Credit/Debit,1 Mittagscombo
1099526034655,24647-12859-3,18,2022-11-26,19.5,,CHF,7.7,2022-11-26,Processed,Credit,29821566910,Credit/Debit,"1 PET Flasche, 1 Teller vom Buffet"
1099526034656,24647-12860-3,18,2022-11-26,26.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,1 Mittagscombo
1099526034661,24647-12861-3,18,2022-11-26,26.0,,CHF,7.7,2022-11-26,Processed,Credit,34903999020,Credit/Debit,1 Mittagscombo
1099526034662,24647-12862-3,18,2022-11-26,78.0,,CHF,7.7,2022-11-26,Processed,Credit,51879419910,Credit/Debit,3 Mittagscombo
1099526034663,24647-12863-3,18,2022-11-26,2.0,,CHF,7.7,2022-11-26,Processed,Credit,1610-21000000,Cashless Prepaid,1 Gipfel
1099526034664,30954-1541-4,15,2022-11-26,17.5,,CHF,7.7,2022-11-26,Processed,Credit,1544-43000000,Cashless Prepaid,"1 Mittagscombo, 1 Espresso"
1099526034722,24647-12864-3,18,2022-11-26,2.0,,CHF,7.7,2022-11-26,Processed,Credit,14608544220,Credit/Debit,1 Snack II
1099526034723,30954-1542-3,15,2022-11-26,4.0,,CHF,7.7,2022-11-26,Processed,Credit,65625902120,Credit/Debit,1 PET Flasche
1099526034724,24647-12865-3,18,2022-11-26,2.0,,CHF,7.7,2022-11-26,Processed,Credit,89624400399,Credit/Debit,1 Snack II
1099526034725,30954-1543-3,15,2022-11-26,2.0,,CHF,7.7,2022-11-26,Processed,Credit,82534400399,Credit/Debit,1 Snack II
1099526034726,24647-12866-3,18,2022-11-26,6.0,,CHF,7.7,2022-11-26,Processed,Credit,,Cash,"1 PET Flasche, 1 Snack II"
1099526034733,24648-12241-4,16,2022-11-26,20.0,,CHF,7.7,2022-11-26,Processed,Credit,1595-58000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo"
1099526034764,24647-12867-2,18,2022-11-26,289.0,,CHF,,2022-11-26,Processed,Debit,,Cash,CASH_WITHDRAW Abschöpfen
