REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526520494,24648-13310-2,16,2023-02-01,600.0,,CHF,,2023-02-01,Processed,Credit,,Cash,CASH_INIT
1099526520495,24647-13822-2,18,2023-02-01,600.0,,CHF,,2023-02-01,Processed,Credit,,Cash,CASH_INIT
1099526520496,30954-4165-2,15,2023-02-01,500.0,,CHF,,2023-02-01,Processed,Credit,,Cash,CASH_INIT
1099526520498,24647-13823-3,18,2023-02-01,4.0,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,1 Kaffee
1099526520499,24647-13824-3,18,2023-02-01,8.6,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,1 Non Food
1099526520500,30954-4167-4,15,2023-02-01,22.0,,CHF,7.7,2023-02-01,Processed,Credit,1554-33000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo, 1 Snack II, 1 PET Fla..."
1099526520502,30954-4169-3,15,2023-02-01,26.0,,CHF,7.7,2023-02-01,Processed,Credit,0,Credit/Debit,1 Mittagscombo
1099526520503,24647-13825-3,18,2023-02-01,4.0,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,1 Kaffee
1099526520504,24647-13826-3,18,2023-02-01,4.0,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,1 Milchkaffee
1099526520505,30954-4170-3,15,2023-02-01,8.0,,CHF,7.7,2023-02-01,Processed,Credit,85845247240,Credit/Debit,"2 Gipfel, 1 PET Flasche"
1099526520510,30954-4174-4,15,2023-02-01,17.5,,CHF,7.7,2023-02-01,Processed,Credit,1526-785000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526520511,30954-4175-4,15,2023-02-01,17.5,,CHF,7.7,2023-02-01,Processed,Credit,1561-462000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526520512,30954-4176-4,15,2023-02-01,15.0,,CHF,7.7,2023-02-01,Processed,Credit,1504-221000000,Cashless Prepaid,1 Mittagscombo
1099526520515,30954-4179-4,15,2023-02-01,2.5,,CHF,7.7,2023-02-01,Processed,Credit,1505-447000000,Cashless Prepaid,1 Kaffee
1099526520516,30954-4180-4,15,2023-02-01,2.5,,CHF,7.7,2023-02-01,Processed,Credit,1507-592000000,Cashless Prepaid,1 Kaffee
1099526520517,30954-4181-4,15,2023-02-01,17.5,,CHF,7.7,2023-02-01,Processed,Credit,1502-615000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526520518,30954-4182-4,15,2023-02-01,17.5,,CHF,7.7,2023-02-01,Processed,Credit,1503-702000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526520519,30954-4183-2,15,2023-02-01,50.0,,CHF,,2023-02-01,Processed,Credit,65836597140,Credit/Debit,LOAD ENCASH
1099526520519,30954-4183-3,15,2023-02-01,50.0,,CHF,,2023-02-01,Processed,Debit,1508-525000000,Cashless Prepaid,LOAD LOAD
1099526520520,30954-4184-4,15,2023-02-01,4.5,,CHF,7.7,2023-02-01,Processed,Credit,1508-526000000,Cashless Prepaid,"1 Kaffee, 1 Gipfel"
1099526520521,30954-4185-4,15,2023-02-01,17.5,,CHF,7.7,2023-02-01,Processed,Credit,1576-502000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526520522,30954-4186-4,15,2023-02-01,11.5,,CHF,7.7,2023-02-01,Processed,Credit,1523-255000000,Cashless Prepaid,"1 Suppenbowle , 1 Kaffee"
1099526520523,24647-13827-4,18,2023-02-01,2.5,,CHF,7.7,2023-02-01,Processed,Credit,1614-236000000,Cashless Prepaid,1 Kaffee
1099526520524,30954-4187-4,15,2023-02-01,7.0,,CHF,7.7,2023-02-01,Processed,Credit,1573-153000000,Cashless Prepaid,"1 Tee, 1 Snack II, 1 Kaffee"
1099526520525,24647-13828-2,18,2023-02-01,400.0,,CHF,,2023-02-01,Processed,Credit,21397771340,Credit/Debit,LOAD ENCASH
1099526520525,24647-13828-3,18,2023-02-01,400.0,,CHF,,2023-02-01,Processed,Debit,1611-379000000,Cashless Prepaid,LOAD LOAD
1099526520526,24647-13829-4,18,2023-02-01,2.5,,CHF,7.7,2023-02-01,Processed,Credit,1616-208000000,Cashless Prepaid,1 Kaffee
1099526520529,24648-13316-3,16,2023-02-01,6.0,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,"1 Schokolade/Ovi, 1 Gipfel"
1099526520530,24648-13315-4,16,2023-02-01,20.0,,CHF,7.7,2023-02-01,Processed,Credit,1589-295000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo"
1099526520531,24648-13314-3,16,2023-02-01,4.0,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,1 Kaffee
1099526520536,24647-13830-3,18,2023-02-01,6.0,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,"1 Kaffee, 1 Gipfel"
1099526520537,24647-13831-3,18,2023-02-01,6.0,,CHF,7.7,2023-02-01,Processed,Credit,35450654399,Credit/Debit,1 Sandwiche 6.00
1099526520538,24647-13832-3,18,2023-02-01,6.0,,CHF,7.7,2023-02-01,Processed,Credit,92638393240,Credit/Debit,1 Sandwiche 6.00
1099526520539,24647-13833-3,18,2023-02-01,6.0,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,1 Sandwiche 6.00
1099526520540,24647-13834-3,18,2023-02-01,2.0,,CHF,7.7,2023-02-01,Processed,Credit,12403296240,Credit/Debit,1 Snack II
1099526520541,24647-13835-3,18,2023-02-01,6.0,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,1 Sandwiche 6.00
1099526520542,24647-13836-3,18,2023-02-01,6.0,,CHF,7.7,2023-02-01,Processed,Credit,68560654399,Credit/Debit,1 Sandwiche 6.00
1099526520543,24647-13837-3,18,2023-02-01,8.0,,CHF,7.7,2023-02-01,Processed,Credit,85924639240,Credit/Debit,"1 0.25dl Red Bull, 2 Snack II"
1099526520544,24647-13838-3,18,2023-02-01,6.0,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,"1 Kaffee, 1 Snack II"
1099526520545,24647-13839-3,18,2023-02-01,4.0,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,1 Espresso
1099526520546,30954-4188-3,15,2023-02-01,4.0,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,1 Kaffee
1099526520547,30954-4189-4,15,2023-02-01,2.5,,CHF,7.7,2023-02-01,Processed,Credit,1637-23000000,Cashless Prepaid,1 Kaffee
1099526520548,24647-13840-3,18,2023-02-01,10.5,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,"1 Espresso, 1 Cappuccino, 1 Gipfel"
1099526520549,24647-13841-3,18,2023-02-01,7.5,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,"1 Snack, 1 PET Flasche"
1099526520550,24647-13842-3,18,2023-02-01,10.0,,CHF,7.7,2023-02-01,Processed,Credit,79425595240,Credit/Debit,"1 Cappuccino, 1 Snack, 1 Snack II"
1099526520551,24647-13843-3,18,2023-02-01,8.0,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,2 0.25dl Red Bull
1099526520553,24647-13845-3,18,2023-02-01,6.0,,CHF,7.7,2023-02-01,Processed,Debit,,Cash,"1 Kaffee, 1 Snack II"
1099526520554,24647-13846-3,18,2023-02-01,4.0,,CHF,7.7,2023-02-01,Processed,Credit,,Cash,1 Kaffee
1099526520556,24648-13320-3,16,2023-02-01,2.5,,CHF,7.7,2023-02-01,Processed,Credit,22429247240,Credit/Debit,1 Personal Kaffee
