REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526199172,30954-2635-2,15,2022-12-20,500.0,,CHF,,2022-12-20,Processed,Credit,,Cash,CASH_INIT
1099526199173,30954-2636-3,15,2022-12-20,6.0,,CHF,7.7,2022-12-20,Processed,Credit,,Cash,"1 Snack II, 1 Kaffee"
1099526199183,30954-2637-3,15,2022-12-20,6.0,,CHF,7.7,2022-12-20,Processed,Credit,,Cash,"1 Snack II, 1 Kaffee"
1099526199199,30954-2638-3,15,2022-12-20,4.0,,CHF,7.7,2022-12-20,Processed,Credit,,Cash,1 Kaffee
1099526199242,30954-2639-4,15,2022-12-20,8.5,,CHF,7.7,2022-12-20,Processed,Credit,1556-152000000,Cashless Prepaid,"2 Kaffee, 1 Mandel / Nuss Gipfel"
1099526199243,30954-2640-4,15,2022-12-20,2.5,,CHF,7.7,2022-12-20,Processed,Credit,1505-431000000,Cashless Prepaid,1 Kaffee
1099526199244,30954-2641-4,15,2022-12-20,17.5,,CHF,7.7,2022-12-20,Processed,Credit,1526-764000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526199245,30954-2642-4,15,2022-12-20,17.5,,CHF,7.7,2022-12-20,Processed,Credit,1560-658000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526199246,30954-2643-4,15,2022-12-20,17.5,,CHF,7.7,2022-12-20,Processed,Credit,1502-586000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526199247,30954-2644-4,15,2022-12-20,19.5,,CHF,7.7,2022-12-20,Processed,Credit,1561-441000000,Cashless Prepaid,"1 Mittagscombo, 1 Snack II, 1 Kaffee"
1099526199248,30954-2645-4,15,2022-12-20,17.5,,CHF,7.7,2022-12-20,Processed,Credit,1503-677000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526199250,30954-2646-4,15,2022-12-20,7.5,,CHF,7.7,2022-12-20,Processed,Credit,1573-130000000,Cashless Prepaid,3 Kaffee
1099526199251,30954-2647-4,15,2022-12-20,2.5,,CHF,7.7,2022-12-20,Processed,Credit,1563-583000000,Cashless Prepaid,1 Cappuccino
1099526199252,30954-2648-4,15,2022-12-20,5.0,,CHF,7.7,2022-12-20,Processed,Credit,1576-472000000,Cashless Prepaid,"1 Kaffee, 1 PET Flasche"
1099526199253,30954-2649-4,15,2022-12-20,17.5,,CHF,7.7,2022-12-20,Processed,Credit,1523-240000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526199254,30954-2650-4,15,2022-12-20,6.0,,CHF,7.7,2022-12-20,Processed,Credit,1522-443000000,Cashless Prepaid,"1 Mandel / Nuss Gipfel, 1 Kaffee"
1099526199259,30954-2651-4,15,2022-12-20,15.0,,CHF,7.7,2022-12-20,Processed,Credit,1532-114000000,Cashless Prepaid,1 Mittagscombo
1099526199260,30954-2652-4,15,2022-12-20,5.0,,CHF,7.7,2022-12-20,Processed,Credit,1533-141000000,Cashless Prepaid,2 Kaffee
1099526199262,24648-12584-2,16,2022-12-20,600.0,,CHF,,2022-12-20,Processed,Credit,,Cash,CASH_INIT
1099526199263,24648-12585-3,16,2022-12-20,4.0,,CHF,7.7,2022-12-20,Processed,Credit,15890948520,Credit/Debit,1 Espresso
1099526199264,24648-12586-3,16,2022-12-20,8.0,,CHF,7.7,2022-12-20,Processed,Credit,98978457520,Credit/Debit,"1 Cappuccino, 1 Küche offen"
1099526199265,24648-12587-3,16,2022-12-20,8.0,,CHF,7.7,2022-12-20,Processed,Credit,55325880120,Credit/Debit,"1 Cappuccino, 1 Küche offen"
1099526199266,24648-12588-3,16,2022-12-20,4.0,,CHF,7.7,2022-12-20,Processed,Credit,5587239249,Credit/Debit,1 Kaffee
1099526199267,24648-12589-3,16,2022-12-20,4.0,,CHF,7.7,2022-12-20,Processed,Credit,58799592420,Credit/Debit,1 Espresso
1099526199268,24648-12590-3,16,2022-12-20,7.5,,CHF,7.7,2022-12-20,Processed,Credit,14398457520,Credit/Debit,"1 Küche offen, 1 Espresso"
1099526199269,24648-12591-3,16,2022-12-20,5.0,,CHF,7.7,2022-12-20,Processed,Credit,29356903000,Credit/Debit,1 Latte Machiato
1099526199270,24648-12592-3,16,2022-12-20,15.0,,CHF,7.7,2022-12-20,Processed,Credit,,Cash,"1 Kaffee, 1 Küche offen, 1 Schokolade/Ovi"
1099526199271,24648-12593-3,16,2022-12-20,10.0,,CHF,7.7,2022-12-20,Processed,Credit,5587250788,Credit/Debit,2 Latte Machiato
1099526199272,24648-12594-4,16,2022-12-20,17.5,,CHF,7.7,2022-12-20,Processed,Credit,1589-285000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
