REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099525961231,24648-12060-2,16,2022-11-17,300.0,,CHF,,2022-11-17,Processed,Credit,,Cash,CASH_INIT
1099525961232,24647-12744-2,18,2022-11-17,600.0,,CHF,,2022-11-17,Processed,Credit,,Cash,CASH_INIT
1099525961233,30954-1119-2,15,2022-11-17,500.0,,CHF,,2022-11-17,Processed,Credit,,Cash,CASH_INIT
1099525961234,30954-1120-2,15,2022-11-17,100.0,,CHF,,2022-11-17,Processed,Credit,93515691020,Credit/Debit,LOAD ENCASH
1099525961234,30954-1120-3,15,2022-11-17,100.0,,CHF,,2022-11-17,Processed,Debit,1567-39000000,Cashless Prepaid,LOAD LOAD
1099525961235,30954-1121-4,15,2022-11-17,7.5,,CHF,7.7,2022-11-17,Processed,Credit,1556-132000000,Cashless Prepaid,3 Kaffee
1099525961236,24647-12745-3,18,2022-11-17,4.0,,CHF,7.7,2022-11-17,Processed,Credit,,Cash,1 PET Flasche
1099525961239,30954-1122-2,15,2022-11-17,100.0,,CHF,,2022-11-17,Processed,Credit,90742447910,Credit/Debit,LOAD ENCASH
1099525961239,30954-1122-3,15,2022-11-17,100.0,,CHF,,2022-11-17,Processed,Debit,1504-176000000,Cashless Prepaid,LOAD LOAD
1099525961240,30954-1124-4,15,2022-11-17,15.0,,CHF,7.7,2022-11-17,Processed,Credit,1504-177000000,Cashless Prepaid,1 Mittagscombo
1099525961243,30954-1127-4,15,2022-11-17,20.0,,CHF,7.7,2022-11-17,Processed,Credit,1567-40000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo"
1099525961245,24647-12746-3,18,2022-11-17,8.0,,CHF,7.7,2022-11-17,Processed,Credit,,Cash,"1 PET Flasche, 1 Espresso"
1099525961247,24647-12747-3,18,2022-11-17,8.5,,CHF,7.7,2022-11-17,Processed,Credit,,Cash,"1 Espresso, 1 Cappuccino"
1099525961248,24647-12748-3,18,2022-11-17,4.5,,CHF,7.7,2022-11-17,Processed,Credit,,Cash,1 Cappuccino
1099525961252,30954-1128-3,15,2022-11-17,3.5,,CHF,7.7,2022-11-17,Processed,Credit,1556-133000000,Cashless Prepaid,1 Mandel / Nuss Gipfel
1099525961253,30954-1129-4,15,2022-11-17,17.5,,CHF,7.7,2022-11-17,Processed,Credit,1503-672000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099525961254,30954-1130-4,15,2022-11-17,2.5,,CHF,7.7,2022-11-17,Processed,Credit,1507-556000000,Cashless Prepaid,1 Kaffee
1099525961255,30954-1131-4,15,2022-11-17,4.5,,CHF,7.7,2022-11-17,Processed,Credit,1508-501000000,Cashless Prepaid,"1 Gipfel, 1 Kaffee"
1099525961256,30954-1132-4,15,2022-11-17,4.5,,CHF,7.7,2022-11-17,Processed,Credit,1530-521000000,Cashless Prepaid,"1 Gipfel, 1 Kaffee"
1099525961257,30954-1133-4,15,2022-11-17,2.5,,CHF,7.7,2022-11-17,Processed,Credit,1530-522000000,Cashless Prepaid,1 Kaffee
1099525961258,30954-1134-4,15,2022-11-17,34.5,,CHF,7.7,2022-11-17,Processed,Credit,1522-418000000,Cashless Prepaid,"2 Mittagscombo, 1 Kaffee, 1 Gipfel"
1099525961259,30954-1135-4,15,2022-11-17,35.0,,CHF,7.7,2022-11-17,Processed,Credit,1505-411000000,Cashless Prepaid,"2 Kaffee, 2 Mittagscombo"
1099525961260,30954-1136-4,15,2022-11-17,19.5,,CHF,7.7,2022-11-17,Processed,Credit,1561-421000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo, 1 Gipfel"
1099525961261,30954-1137-4,15,2022-11-17,2.5,,CHF,7.7,2022-11-17,Processed,Credit,1536-124000000,Cashless Prepaid,1 Kaffee
1099525961262,30954-1138-4,15,2022-11-17,5.0,,CHF,7.7,2022-11-17,Processed,Credit,1518-424000000,Cashless Prepaid,2 Kaffee
1099525961263,30954-1139-3,15,2022-11-17,2.0,,CHF,7.7,2022-11-17,Processed,Credit,1572-92000000,Cashless Prepaid,1 Gipfel
1099525961264,30954-1140-4,15,2022-11-17,2.5,,CHF,7.7,2022-11-17,Processed,Credit,1576-445000000,Cashless Prepaid,1 Kaffee
1099525961265,30954-1141-4,15,2022-11-17,15.0,,CHF,7.7,2022-11-17,Processed,Credit,1563-571000000,Cashless Prepaid,1 Mittagscombo
1099525961266,24647-12749-4,18,2022-11-17,7.0,,CHF,7.7,2022-11-17,Processed,Credit,1613-156000000,Cashless Prepaid,"2 Kaffee, 1 Gipfel"
1099525961267,24647-12750-3,18,2022-11-17,2.0,,CHF,7.7,2022-11-17,Processed,Credit,,Cash,1 Snack II
1099525961268,24648-12061-3,16,2022-11-17,4.0,,CHF,7.7,2022-11-17,Processed,Credit,,Cash,1 Kaffee
1099525961269,30954-1142-3,15,2022-11-17,6.0,,CHF,7.7,2022-11-17,Processed,Credit,79850149299,Credit/Debit,"1 Snack II, 1 PET Flasche"
1099525961271,30954-1144-3,15,2022-11-17,4.0,,CHF,7.7,2022-11-17,Processed,Credit,,Cash,1 PET Flasche
1099525961272,30954-1145-3,15,2022-11-17,2.0,,CHF,7.7,2022-11-17,Processed,Credit,68165470120,Credit/Debit,1 Snack II
1099525961273,30954-1146-4,15,2022-11-17,20.0,,CHF,7.7,2022-11-17,Processed,Credit,1578-19000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo"
1099525961274,30954-1147-2,15,2022-11-17,100.0,,CHF,,2022-11-17,Processed,Credit,89592149299,Credit/Debit,LOAD ENCASH
1099525961274,30954-1147-3,15,2022-11-17,100.0,,CHF,,2022-11-17,Processed,Debit,1526-739000000,Cashless Prepaid,LOAD LOAD
1099525961275,30954-1148-4,15,2022-11-17,17.5,,CHF,7.7,2022-11-17,Processed,Credit,1526-740000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099525961277,30954-1149-3,15,2022-11-17,4.0,,CHF,7.7,2022-11-17,Processed,Credit,,Cash,1 Kaffee
1099525961278,24647-12751-3,18,2022-11-17,7.0,,CHF,7.7,2022-11-17,Processed,Credit,,Cash,"1 PET Flasche, 1 Snack"
1099525961287,30954-1150-4,15,2022-11-17,15.0,,CHF,7.7,2022-11-17,Processed,Credit,1532-111000000,Cashless Prepaid,1 Mittagscombo
1099525961293,24647-12752-4,18,2022-11-17,5.0,,CHF,7.7,2022-11-17,Processed,Credit,1616-181000000,Cashless Prepaid,"1 Kaffee, 1 PET Flasche"
1099525961299,30954-1151-3,15,2022-11-17,16.0,,CHF,7.7,2022-11-17,Processed,Credit,45097646910,Credit/Debit,"1 Tagesteller ( Stammgäste ) "
1099525961302,30954-1152-4,15,2022-11-17,15.0,,CHF,7.7,2022-11-17,Processed,Credit,1530-523000000,Cashless Prepaid,1 Mittagscombo
