REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526236566,24648-12652-2,16,2022-12-27,600.0,,CHF,,2022-12-27,Processed,Credit,,Cash,CASH_INIT
1099526236567,24647-13357-2,18,2022-12-27,600.0,,CHF,,2022-12-27,Processed,Credit,,Cash,CASH_INIT
1099526236661,30954-2800-2,15,2022-12-27,500.0,,CHF,,2022-12-27,Processed,Credit,,Cash,CASH_INIT
1099526236667,30954-2801-3,15,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,5594332595,Credit/Debit,1 Kaffee
1099526236773,24647-13358-3,18,2022-12-27,6.0,,CHF,7.7,2022-12-27,Processed,Credit,,Cash,"1 Gipfel, 1 Kaffee"
1099526236774,30954-2802-3,15,2022-12-27,45.0,,CHF,7.7,2022-12-27,Processed,Credit,,Cash,1 Tagespass
1099526236787,24647-13359-3,18,2022-12-27,6.0,,CHF,7.7,2022-12-27,Processed,Credit,85673645620,Credit/Debit,"1 PET Flasche, 1 Gipfel"
1099526236788,24647-13360-3,18,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,,Cash,1 PET Flasche
1099526236789,24647-13361-3,18,2022-12-27,12.0,,CHF,7.7,2022-12-27,Processed,Credit,47465310000,Credit/Debit,3 Kaffee
1099526236814,30954-2803-4,15,2022-12-27,2.5,,CHF,7.7,2022-12-27,Processed,Credit,1502-590000000,Cashless Prepaid,1 Kaffee
1099526236815,24647-13362-3,18,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,,Cash,1 Kaffee
1099526236816,24647-13363-3,18,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,34776981000,Credit/Debit,1 PET Flasche
1099526236817,24647-13364-3,18,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,,Cash,1 PET Flasche
1099526236818,30954-2804-4,15,2022-12-27,7.5,,CHF,7.7,2022-12-27,Processed,Credit,1576-479000000,Cashless Prepaid,3 Kaffee
1099526236819,30954-2805-4,15,2022-12-27,17.5,,CHF,7.7,2022-12-27,Processed,Credit,1510-121000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526236820,30954-2806-3,15,2022-12-27,6.0,,CHF,7.7,2022-12-27,Processed,Credit,23094912399,Credit/Debit,"1 Kaffee, 1 Gipfel"
1099526236821,30954-2807-3,15,2022-12-27,6.0,,CHF,7.7,2022-12-27,Processed,Credit,5594430170,Credit/Debit,"1 Kaffee, 1 Gipfel"
1099526236822,24648-12653-3,16,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,80536912399,Credit/Debit,1 Kaffee
1099526236824,24648-12654-3,16,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,43370238420,Credit/Debit,1 Kaffee
1099526236825,24648-12655-3,16,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,73901852620,Credit/Debit,1 Kaffee
1099526236826,24648-12656-3,16,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,42523935520,Credit/Debit,1 Kaffee
1099526236827,24648-12657-3,16,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,26811852620,Credit/Debit,1 Kaffee
1099526236828,24648-12658-3,16,2022-12-27,2.0,,CHF,7.7,2022-12-27,Processed,Credit,39066912399,Credit/Debit,1 Snack II
1099526236829,24648-12659-3,16,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,12876912399,Credit/Debit,1 Kaffee
1099526236830,24648-12660-3,16,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,38528791420,Credit/Debit,1 Kaffee
1099526236831,24648-12661-3,16,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,33021238420,Credit/Debit,1 Schokolade/Ovi
1099526236832,24647-13365-3,18,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,,Cash,1 PET Flasche
1099526236833,24647-13366-3,18,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,,Cash,1 Kaffee
1099526236834,24647-13367-3,18,2022-12-27,10.0,,CHF,7.7,2022-12-27,Processed,Credit,,Cash,"1 0.25dl Red Bull, 1 PET Flasche, 1 Gipfel"
1099526236835,24647-13368-3,18,2022-12-27,4.0,,CHF,7.7,2022-12-27,Processed,Credit,13554588220,Credit/Debit,1 PET Flasche
