REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526262605,24647-13459-2,18,2023-01-06,600.0,,CHF,,2023-01-06,Processed,Credit,,Cash,CASH_INIT
1099526262606,24648-12750-2,16,2023-01-06,600.0,,CHF,,2023-01-06,Processed,Credit,,Cash,CASH_INIT
1099526262607,30954-3055-2,15,2023-01-06,500.0,,CHF,,2023-01-06,Processed,Credit,,Cash,CASH_INIT
1099526262608,30954-3056-4,15,2023-01-06,20.0,,CHF,7.7,2023-01-06,Processed,Credit,1556-156000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526262609,30954-3057-3,15,2023-01-06,4.0,,CHF,7.7,2023-01-06,Processed,Credit,28307672399,Credit/Debit,1 Kaffee
1099526262640,30954-3058-3,15,2023-01-06,8.0,,CHF,7.7,2023-01-06,Processed,Credit,84742592100,Credit/Debit,2 Kaffee
1099526262644,30954-3059-3,15,2023-01-06,8.0,,CHF,7.7,2023-01-06,Processed,Credit,,Cash,2 Kaffee
1099526262653,30954-3060-3,15,2023-01-06,8.0,,CHF,7.7,2023-01-06,Processed,Credit,,Cash,2 Kaffee
1099526262738,24647-13460-2,18,2023-01-06,20.0,,CHF,,2023-01-06,Processed,Credit,,Cash,LOAD ENCASH
1099526262738,24647-13460-3,18,2023-01-06,20.0,,CHF,,2023-01-06,Processed,Debit,1803-2000000,Cashless Prepaid,LOAD LOAD
1099526262787,30954-3061-2,15,2023-01-06,25.0,,CHF,,2023-01-06,Processed,Credit,81679672399,Credit/Debit,LOAD ENCASH
1099526262787,30954-3061-3,15,2023-01-06,25.0,,CHF,,2023-01-06,Processed,Debit,1512-307000000,Cashless Prepaid,LOAD LOAD
1099526262788,30954-3062-4,15,2023-01-06,22.0,,CHF,7.7,2023-01-06,Processed,Credit,1512-308000000,Cashless Prepaid,"1 Mittagscombo, 1 Gipfel, 2 Kaffee"
1099526262789,30954-3063-3,15,2023-01-06,22.0,,CHF,7.7,2023-01-06,Processed,Credit,89399488520,Credit/Debit,"3 Kaffee, 3 Gipfel, 1 PET Flasche"
1099526262794,30954-3064-3,15,2023-01-06,12.0,,CHF,7.7,2023-01-06,Processed,Credit,,Cash,"2 Gipfel, 2 Kaffee"
1099526262795,30954-3065-4,15,2023-01-06,17.5,,CHF,7.7,2023-01-06,Processed,Credit,1526-769000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526262796,30954-3066-3,15,2023-01-06,4.0,,CHF,7.7,2023-01-06,Processed,Credit,,Cash,1 PET Flasche
1099526262798,30954-3068-3,15,2023-01-06,5.0,,CHF,7.7,2023-01-06,Processed,Credit,76884592100,Credit/Debit,2 Personal Kaffee
1099526262799,30954-3069-4,15,2023-01-06,2.5,,CHF,7.7,2023-01-06,Processed,Credit,1508-516000000,Cashless Prepaid,1 Kaffee
1099526262800,30954-3070-4,15,2023-01-06,2.5,,CHF,7.7,2023-01-06,Processed,Credit,1561-449000000,Cashless Prepaid,1 Kaffee
1099526262801,30954-3071-4,15,2023-01-06,17.5,,CHF,7.7,2023-01-06,Processed,Credit,1563-599000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526262802,30954-3072-4,15,2023-01-06,15.0,,CHF,7.7,2023-01-06,Processed,Credit,1504-203000000,Cashless Prepaid,1 Mittagscombo
1099526262805,30954-3075-4,15,2023-01-06,35.0,,CHF,7.7,2023-01-06,Processed,Credit,1651-4000000,Cashless Prepaid,"2 Mittagscombo, 2 Kaffee"
1099526262806,30954-3076-4,15,2023-01-06,2.5,,CHF,7.7,2023-01-06,Processed,Credit,1576-487000000,Cashless Prepaid,1 Kaffee
1099526262811,30954-3077-4,15,2023-01-06,17.5,,CHF,7.7,2023-01-06,Processed,Credit,1505-433000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526262812,30954-3078-4,15,2023-01-06,17.5,,CHF,7.7,2023-01-06,Processed,Credit,1502-597000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526262813,30954-3079-4,15,2023-01-06,2.5,,CHF,7.7,2023-01-06,Processed,Credit,1507-583000000,Cashless Prepaid,1 Kaffee
1099526262817,30954-3080-4,15,2023-01-06,5.0,,CHF,7.7,2023-01-06,Processed,Credit,1522-448000000,Cashless Prepaid,2 Kaffee
1099526262818,30954-3081-4,15,2023-01-06,2.5,,CHF,7.7,2023-01-06,Processed,Credit,1536-139000000,Cashless Prepaid,1 Kaffee
1099526262819,30954-3082-4,15,2023-01-06,17.5,,CHF,7.7,2023-01-06,Processed,Credit,1523-243000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526262820,24647-13462-4,18,2023-01-06,15.0,,CHF,7.7,2023-01-06,Processed,Credit,1608-292000000,Cashless Prepaid,1 Mittagscombo
1099526262821,30954-3083-4,15,2023-01-06,2.5,,CHF,7.7,2023-01-06,Processed,Credit,1518-450000000,Cashless Prepaid,1 Kaffee
1099526262823,24647-13463-4,18,2023-01-06,15.0,,CHF,7.7,2023-01-06,Processed,Credit,1611-365000000,Cashless Prepaid,1 Mittagscombo
1099526262824,30954-3084-3,15,2023-01-06,8.0,,CHF,7.7,2023-01-06,Processed,Credit,65335602420,Credit/Debit,2 Kaffee
1099526262825,30954-3085-3,15,2023-01-06,13.5,,CHF,7.7,2023-01-06,Processed,Credit,,Cash,"1 Mandel / Nuss Gipfel, 2 Kaffee, 1 Gipfel"
1099526262826,30954-3086-3,15,2023-01-06,9.0,,CHF,7.7,2023-01-06,Processed,Credit,80934772399,Credit/Debit,"1 Kaffee, 1 Laugenbrezel Sandwiches"
1099526262827,30954-3087-3,15,2023-01-06,8.0,,CHF,7.7,2023-01-06,Processed,Credit,,Cash,2 Kaffee
1099526262829,24648-12751-4,16,2023-01-06,2.5,,CHF,7.7,2023-01-06,Processed,Credit,1592-80000000,Cashless Prepaid,1 Kaffee
1099526262830,24648-12752-3,16,2023-01-06,2.0,,CHF,7.7,2023-01-06,Processed,Credit,28262926200,Credit/Debit,1 Snack II
1099526262831,24648-12753-4,16,2023-01-06,7.0,,CHF,7.7,2023-01-06,Processed,Credit,1605-15000000,Cashless Prepaid,"1 Kaffee, 1 Snack II, 1 Personal Getränke"
1099526262833,24647-13464-3,18,2023-01-06,4.0,,CHF,7.7,2023-01-06,Processed,Credit,,Cash,1 Milchkaffee
1099526262834,24647-13465-3,18,2023-01-06,4.0,,CHF,7.7,2023-01-06,Processed,Credit,,Cash,1 PET Flasche
1099526262835,24647-13466-3,18,2023-01-06,4.0,,CHF,7.7,2023-01-06,Processed,Credit,,Cash,1 0.25dl Red Bull
1099526262836,30954-3088-3,15,2023-01-06,4.0,,CHF,7.7,2023-01-06,Processed,Credit,5603476710,Credit/Debit,1 PET Flasche
1099526262837,30954-3089-3,15,2023-01-06,8.0,,CHF,7.7,2023-01-06,Processed,Credit,42955772399,Credit/Debit,2 PET Flasche
1099526262844,24647-13467-3,18,2023-01-06,4.0,,CHF,7.7,2023-01-06,Processed,Credit,30131900720,Credit/Debit,1 PET Flasche
1099526262845,24647-13468-3,18,2023-01-06,2.0,,CHF,7.7,2023-01-06,Processed,Credit,28688265620,Credit/Debit,1 Gipfel
1099526262846,30954-3090-3,15,2023-01-06,4.0,,CHF,7.7,2023-01-06,Processed,Credit,64677530000,Credit/Debit,1 Kaffee
1099526262847,30954-3091-3,15,2023-01-06,6.5,,CHF,7.7,2023-01-06,Processed,Credit,66314926200,Credit/Debit,"1 Espresso, 1 Butterbrezel"
1099526262848,30954-3092-3,15,2023-01-06,15.0,,CHF,7.7,2023-01-06,Processed,Credit,55476772399,Credit/Debit,"2 Kaffee, 2 Mandel / Nuss Gipfel"
1099526262849,30954-3093-3,15,2023-01-06,2.5,,CHF,7.7,2023-01-06,Processed,Credit,26186772399,Credit/Debit,1 Butterbrezel
1099526262851,30954-3095-3,15,2023-01-06,4.0,,CHF,7.7,2023-01-06,Processed,Credit,62354586200,Credit/Debit,1 Kaffee
1099526262852,30954-3096-3,15,2023-01-06,4.0,,CHF,7.7,2023-01-06,Processed,Credit,42264586200,Credit/Debit,1 Kaffee
1099526262853,30954-3097-3,15,2023-01-06,6.5,,CHF,7.7,2023-01-06,Processed,Credit,23596772399,Credit/Debit,"1 Schokolade/Ovi, 1 Butterbrezel"
1099526262863,24648-12754-3,16,2023-01-06,4.0,,CHF,7.7,2023-01-06,Processed,Credit,97071077620,Credit/Debit,1 Kaffee
