REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526195408,30954-2605-2,15,2022-12-19,500.0,,CHF,,2022-12-19,Processed,Credit,,Cash,CASH_INIT
1099526195409,24647-13299-2,18,2022-12-19,600.0,,CHF,,2022-12-19,Processed,Credit,,Cash,CASH_INIT
1099526195410,30954-2606-4,15,2022-12-19,2.5,,CHF,7.7,2022-12-19,Processed,Credit,1637-17000000,Cashless Prepaid,1 PET Flasche
1099526195422,30954-2607-3,15,2022-12-19,4.0,,CHF,7.7,2022-12-19,Processed,Credit,,Cash,1 Kaffee
1099526195423,30954-2608-3,15,2022-12-19,4.0,,CHF,7.7,2022-12-19,Processed,Credit,21161834420,Credit/Debit,1 Kaffee
1099526195451,30954-2609-4,15,2022-12-19,17.5,,CHF,7.7,2022-12-19,Processed,Credit,1504-194000000,Cashless Prepaid,"1 Cappuccino, 1 Mittagscombo"
1099526195485,30954-2612-4,15,2022-12-19,4.5,,CHF,7.7,2022-12-19,Processed,Credit,1519-236000000,Cashless Prepaid,"1 Snack II, 1 Kaffee"
1099526195486,30954-2613-4,15,2022-12-19,2.5,,CHF,7.7,2022-12-19,Processed,Credit,1502-585000000,Cashless Prepaid,1 Kaffee
1099526195487,30954-2614-4,15,2022-12-19,2.5,,CHF,7.7,2022-12-19,Processed,Credit,1505-429000000,Cashless Prepaid,1 Kaffee
1099526195488,24647-13300-4,18,2022-12-19,2.5,,CHF,7.7,2022-12-19,Processed,Credit,1618-76000000,Cashless Prepaid,1 Kaffee
1099526195489,30954-2615-4,15,2022-12-19,17.5,,CHF,7.7,2022-12-19,Processed,Credit,1526-763000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526195493,30954-2616-3,15,2022-12-19,8.0,,CHF,7.7,2022-12-19,Processed,Credit,,Cash,2 Kaffee
1099526195502,30954-2617-4,15,2022-12-19,2.5,,CHF,7.7,2022-12-19,Processed,Credit,1573-129000000,Cashless Prepaid,1 Kaffee
1099526195503,30954-2618-4,15,2022-12-19,2.5,,CHF,7.7,2022-12-19,Processed,Credit,1576-471000000,Cashless Prepaid,1 Kaffee
1099526195504,30954-2619-4,15,2022-12-19,17.5,,CHF,7.7,2022-12-19,Processed,Credit,1560-657000000,Cashless Prepaid,"1 Cappuccino, 1 Mittagscombo"
1099526195505,30954-2620-4,15,2022-12-19,17.5,,CHF,7.7,2022-12-19,Processed,Credit,1503-676000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526195506,30954-2621-4,15,2022-12-19,8.5,,CHF,7.7,2022-12-19,Processed,Credit,1522-442000000,Cashless Prepaid,"1 Sandwiche 6.00, 1 Kaffee"
1099526195507,30954-2622-4,15,2022-12-19,20.0,,CHF,7.7,2022-12-19,Processed,Credit,1530-534000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee, 1 Butterbrezel"
1099526195663,30954-2623-3,15,2022-12-19,4.0,,CHF,7.7,2022-12-19,Processed,Credit,5586055515,Credit/Debit,1 Kaffee
1099526195669,30954-2624-3,15,2022-12-19,4.0,,CHF,7.7,2022-12-19,Processed,Credit,99676517320,Credit/Debit,1 Kaffee
1099526195672,30954-2625-3,15,2022-12-19,4.0,,CHF,7.7,2022-12-19,Processed,Credit,,Cash,1 Kaffee
1099526195676,30954-2626-3,15,2022-12-19,4.0,,CHF,7.7,2022-12-19,Processed,Credit,74379761399,Credit/Debit,1 Kaffee
1099526195708,30954-2627-4,15,2022-12-19,15.0,,CHF,7.7,2022-12-19,Processed,Credit,1532-113000000,Cashless Prepaid,1 Mittagscombo
1099526195711,30954-2628-3,15,2022-12-19,6.0,,CHF,7.7,2022-12-19,Processed,Credit,1505-430000000,Cashless Prepaid,1 Sandwiche 6.00
1099526195712,30954-2629-3,15,2022-12-19,16.0,,CHF,7.7,2022-12-19,Processed,Credit,82660157520,Credit/Debit,"1 Tagesteller ( Stammgäste ) "
1099526195876,30954-2630-4,15,2022-12-19,15.0,,CHF,7.7,2022-12-19,Processed,Credit,1563-582000000,Cashless Prepaid,1 Mittagscombo
1099526195957,24647-13301-4,18,2022-12-19,15.0,,CHF,7.7,2022-12-19,Processed,Credit,1611-358000000,Cashless Prepaid,1 Mittagscombo
1099526195960,24647-13302-3,18,2022-12-19,4.0,,CHF,7.7,2022-12-19,Processed,Credit,38674157520,Credit/Debit,1 Kaffee
1099526195973,24647-13304-2,18,2022-12-19,20.0,,CHF,,2022-12-19,Processed,Credit,,Cash,LOAD ENCASH
1099526195973,24647-13304-3,18,2022-12-19,20.0,,CHF,,2022-12-19,Processed,Debit,1614-220000000,Cashless Prepaid,LOAD LOAD
1099526195977,24647-13305-4,18,2022-12-19,15.0,,CHF,7.7,2022-12-19,Processed,Credit,1614-221000000,Cashless Prepaid,1 Mittagscombo
1099526196014,24647-13306-3,18,2022-12-19,40.0,,CHF,7.7,2022-12-19,Processed,Credit,25546071000,Credit/Debit,"2 Tagesteller ( Stammgäste ) , 2 Espresso"
1099526196073,30954-2631-3,15,2022-12-19,4.0,,CHF,7.7,2022-12-19,Processed,Credit,,Cash,1 Kaffee
1099526196074,30954-2632-3,15,2022-12-19,4.0,,CHF,7.7,2022-12-19,Processed,Credit,20040071399,Credit/Debit,1 Kaffee
1099526196125,24647-13307-3,18,2022-12-19,72.0,,CHF,7.7,2022-12-19,Processed,Credit,,Cash,"3 Kaffee, 2 Gipfel, 2 Mittagscombo, 1 Espresso"
1099526196133,24647-13308-4,18,2022-12-19,2.5,,CHF,7.7,2022-12-19,Processed,Credit,1618-77000000,Cashless Prepaid,1 PET Flasche
1099526196149,24647-13309-2,18,2022-12-19,92.0,,CHF,,2022-12-19,Processed,Debit,,Cash,CASH_WITHDRAW Abschöpfen
1099526196150,30954-2633-4,15,2022-12-19,4.5,,CHF,7.7,2022-12-19,Processed,Credit,1530-535000000,Cashless Prepaid,"1 Kaffee, 1 Snack II"
1099526196155,30954-2634-3,15,2022-12-19,4.0,,CHF,7.7,2022-12-19,Processed,Credit,,Cash,1 PET Flasche
