REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526204308,24647-13310-2,18,2022-12-21,600.0,,CHF,,2022-12-21,Processed,Credit,,Cash,CASH_INIT
1099526204309,30954-2701-2,15,2022-12-21,500.0,,CHF,,2022-12-21,Processed,Credit,,Cash,CASH_INIT
1099526204310,30954-2702-3,15,2022-12-21,20.0,,CHF,7.7,2022-12-21,Processed,Credit,1510-120000000,Cashless Prepaid,1 Küche offen
1099526204324,24647-13311-3,18,2022-12-21,4.0,,CHF,7.7,2022-12-21,Processed,Credit,,Cash,1 Kaffee
1099526204334,24648-12609-2,16,2022-12-21,600.0,,CHF,,2022-12-21,Processed,Credit,,Cash,CASH_INIT
1099526204405,24647-13312-4,18,2022-12-21,2.5,,CHF,7.7,2022-12-21,Processed,Credit,1618-78000000,Cashless Prepaid,1 PET Flasche
1099526204406,30954-2703-4,15,2022-12-21,17.5,,CHF,7.7,2022-12-21,Processed,Credit,1504-196000000,Cashless Prepaid,"1 Mittagscombo, 1 Cappuccino"
1099526204424,30954-2706-3,15,2022-12-21,2.0,,CHF,7.7,2022-12-21,Processed,Credit,,Cash,1 Snack II
1099526204425,30954-2707-4,15,2022-12-21,17.5,,CHF,7.7,2022-12-21,Processed,Credit,1502-587000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526204427,30954-2709-2,15,2022-12-21,200.0,,CHF,,2022-12-21,Processed,Credit,75932381399,Credit/Debit,LOAD ENCASH
1099526204427,30954-2709-3,15,2022-12-21,200.0,,CHF,,2022-12-21,Processed,Debit,1560-659000000,Cashless Prepaid,LOAD LOAD
1099526204428,30954-2710-4,15,2022-12-21,19.5,,CHF,7.7,2022-12-21,Processed,Credit,1560-660000000,Cashless Prepaid,"1 Snack II, 1 Mittagscombo, 1 Kaffee"
