REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526526993,30954-4323-2,15,2023-02-05,500.0,,CHF,,2023-02-05,Processed,Credit,,Cash,CASH_INIT
1099526526994,24648-13360-2,16,2023-02-05,600.0,,CHF,,2023-02-05,Processed,Credit,,Cash,CASH_INIT
1099526526995,24647-13912-2,18,2023-02-05,600.0,,CHF,,2023-02-05,Processed,Credit,,Cash,CASH_INIT
1099526526996,30954-4324-4,15,2023-02-05,16.5,,CHF,7.7,2023-02-05,Processed,Credit,1567-42000000,Cashless Prepaid,"1 Salatbowle , 3 Kaffee"
1099526526997,30954-4325-4,15,2023-02-05,2.5,,CHF,7.7,2023-02-05,Processed,Credit,1567-43000000,Cashless Prepaid,1 Kaffee
1099526526998,30954-4326-3,15,2023-02-05,12.0,,CHF,7.7,2023-02-05,Processed,Credit,5632215918,Credit/Debit,"2 Schokolade/Ovi, 2 Gipfel"
1099526526999,30954-4327-3,15,2023-02-05,4.0,,CHF,7.7,2023-02-05,Processed,Credit,85178808140,Credit/Debit,1 PET Flasche
1099526527000,24647-13913-3,18,2023-02-05,4.0,,CHF,7.7,2023-02-05,Processed,Credit,,Cash,1 PET Flasche
1099526527001,24647-13914-3,18,2023-02-05,4.0,,CHF,7.7,2023-02-05,Processed,Credit,,Cash,1 Kaffee
1099526527002,24647-13915-3,18,2023-02-05,6.0,,CHF,7.7,2023-02-05,Processed,Credit,,Cash,"1 Gipfel, 1 Kaffee"
1099526527003,24647-13916-3,18,2023-02-05,4.0,,CHF,7.7,2023-02-05,Processed,Credit,,Cash,1 Kaffee
1099526527004,24647-13917-3,18,2023-02-05,4.0,,CHF,7.7,2023-02-05,Processed,Credit,5632241413,Credit/Debit,1 Kaffee
1099526527005,24647-13918-3,18,2023-02-05,5.0,,CHF,7.7,2023-02-05,Processed,Credit,,Cash,1 Latte Machiato
1099526527006,30954-4328-4,15,2023-02-05,5.0,,CHF,7.7,2023-02-05,Processed,Credit,1517-66000000,Cashless Prepaid,2 Kaffee
1099526527007,24647-13919-3,18,2023-02-05,2.0,,CHF,7.7,2023-02-05,Processed,Credit,,Cash,1 Snack II
1099526527008,30954-4329-3,15,2023-02-05,4.0,,CHF,7.7,2023-02-05,Processed,Credit,,Cash,1 PET Flasche
1099526527009,24647-13920-3,18,2023-02-05,4.0,,CHF,7.7,2023-02-05,Processed,Credit,,Cash,1 PET Flasche
1099526527010,30954-4330-3,15,2023-02-05,4.0,,CHF,7.7,2023-02-05,Processed,Credit,,Cash,1 PET Flasche
1099526527011,30954-4331-3,15,2023-02-05,3.5,,CHF,7.7,2023-02-05,Processed,Credit,79239078140,Credit/Debit,1 Mandel / Nuss Gipfel
1099526527012,24648-13361-3,16,2023-02-05,8.0,,CHF,7.7,2023-02-05,Processed,Credit,,Cash,2 Kaffee
1099526527014,30954-4333-3,15,2023-02-05,2.5,,CHF,7.7,2023-02-05,Processed,Credit,76515060240,Credit/Debit,1 Butterbrezel
1099526527016,24648-13362-3,16,2023-02-05,4.0,,CHF,7.7,2023-02-05,Processed,Credit,,Cash,1 Kaffee
1099526527017,30954-4335-3,15,2023-02-05,2.0,,CHF,7.7,2023-02-05,Processed,Credit,93660908140,Credit/Debit,1 Snack II
1099526527018,24648-13363-3,16,2023-02-05,4.0,,CHF,7.7,2023-02-05,Processed,Debit,,Cash,1 Kaffee
1099526527019,24648-13364-3,16,2023-02-05,4.0,,CHF,7.7,2023-02-05,Processed,Credit,5632264681,Credit/Debit,1 Kaffee
1099526527020,30954-4336-3,15,2023-02-05,6.0,,CHF,7.7,2023-02-05,Processed,Credit,5632264718,Credit/Debit,"1 Kaffee, 1 Snack II"
1099526527021,24648-13365-3,16,2023-02-05,2.0,,CHF,7.7,2023-02-05,Processed,Credit,44960908140,Credit/Debit,1 Snack II
1099526527022,30954-4337-3,15,2023-02-05,7.5,,CHF,7.7,2023-02-05,Processed,Credit,49025060240,Credit/Debit,"1 PET Flasche, 1 Mandel / Nuss Gipfel"
1099526527023,24648-13366-3,16,2023-02-05,6.5,,CHF,7.7,2023-02-05,Processed,Credit,74832522340,Credit/Debit,"1 Cappuccino, 1 Snack II"
1099526527024,24648-13367-3,16,2023-02-05,6.0,,CHF,7.7,2023-02-05,Processed,Credit,,Cash,"1 Kaffee, 1 Snack II"
1099526527025,24648-13368-3,16,2023-02-05,6.0,,CHF,7.7,2023-02-05,Processed,Credit,5632265680,Credit/Debit,"1 PET Flasche, 1 Gipfel"
1099526527026,24648-13369-3,16,2023-02-05,4.0,,CHF,7.7,2023-02-05,Processed,Credit,,Cash,1 PET Flasche
1099526527027,24648-13370-3,16,2023-02-05,4.0,,CHF,7.7,2023-02-05,Processed,Credit,,Cash,2 Gipfel
1099526527028,30954-4338-3,15,2023-02-05,4.5,,CHF,7.7,2023-02-05,Processed,Credit,95407769240,Credit/Debit,1 Cappuccino
