REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526161602,30954-2388-2,15,2022-12-14,500.0,,CHF,,2022-12-14,Processed,Credit,,Cash,CASH_INIT
1099526161603,30954-2389-4,15,2022-12-14,2.5,,CHF,7.7,2022-12-14,Processed,Credit,1515-73000000,Cashless Prepaid,1 Kaffee
1099526161604,24648-12526-2,16,2022-12-14,600.0,,CHF,,2022-12-14,Processed,Credit,,Cash,CASH_INIT
1099526161605,30954-2390-4,15,2022-12-14,5.0,,CHF,7.7,2022-12-14,Processed,Credit,1538-112000000,Cashless Prepaid,2 Kaffee
1099526161606,30954-2391-4,15,2022-12-14,20.0,,CHF,7.7,2022-12-14,Processed,Credit,1557-102000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo, 1 PET Flasche"
1099526161607,30954-2392-3,15,2022-12-14,2.5,,CHF,7.7,2022-12-14,Processed,Credit,1515-74000000,Cashless Prepaid,1 Butterbrezel
1099526161609,30954-2394-4,15,2022-12-14,15.0,,CHF,7.7,2022-12-14,Processed,Credit,1526-759000000,Cashless Prepaid,1 Mittagscombo
1099526161610,30954-2395-4,15,2022-12-14,5.0,,CHF,7.7,2022-12-14,Processed,Credit,1504-191000000,Cashless Prepaid,2 Kaffee
1099526161614,30954-2398-4,15,2022-12-14,17.5,,CHF,7.7,2022-12-14,Processed,Credit,1576-469000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526161615,30954-2399-4,15,2022-12-14,2.5,,CHF,7.7,2022-12-14,Processed,Credit,1573-126000000,Cashless Prepaid,1 Kaffee
1099526161616,30954-2400-2,15,2022-12-14,10.0,,CHF,,2022-12-14,Processed,Credit,,Cash,LOAD ENCASH
1099526161616,30954-2400-3,15,2022-12-14,10.0,,CHF,,2022-12-14,Processed,Debit,1525-260000000,Cashless Prepaid,LOAD LOAD
1099526161617,30954-2401-4,15,2022-12-14,5.0,,CHF,7.7,2022-12-14,Processed,Credit,1525-261000000,Cashless Prepaid,2 Kaffee
