REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526492990,30954-3767-2,15,2023-01-22,500.0,,CHF,,2023-01-22,Processed,Credit,,Cash,CASH_INIT
1099526492991,24648-13062-2,16,2023-01-22,300.0,,CHF,,2023-01-22,Processed,Credit,,Cash,CASH_INIT
1099526493009,24648-13063-2,16,2023-01-22,600.0,,CHF,,2023-01-22,Processed,Credit,,Cash,CASH_INIT
1099526493136,24648-13064-3,16,2023-01-22,4.0,,CHF,7.7,2023-01-22,Processed,Credit,,Cash,1 Kaffee
1099526493143,30954-3768-2,15,2023-01-22,60.0,,CHF,,2023-01-22,Processed,Credit,66814428830,Credit/Debit,LOAD ENCASH
1099526493143,30954-3768-3,15,2023-01-22,60.0,,CHF,,2023-01-22,Processed,Debit,1549-18000000,Cashless Prepaid,LOAD LOAD
1099526493144,30954-3769-4,15,2023-01-22,17.5,,CHF,7.7,2023-01-22,Processed,Credit,1549-19000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526493145,30954-3770-2,15,2023-01-22,100.0,,CHF,,2023-01-22,Processed,Credit,,Cash,LOAD ENCASH
1099526493145,30954-3770-3,15,2023-01-22,100.0,,CHF,,2023-01-22,Processed,Debit,1518-457000000,Cashless Prepaid,LOAD LOAD
1099526493169,30954-3771-4,15,2023-01-22,7.5,,CHF,7.7,2023-01-22,Processed,Credit,1517-61000000,Cashless Prepaid,"2 Kaffee, 1 PET Flasche"
1099526493324,30954-3772-3,15,2023-01-22,4.0,,CHF,7.7,2023-01-22,Processed,Credit,88586641830,Credit/Debit,1 PET Flasche
1099526493415,24648-13065-3,16,2023-01-22,6.5,,CHF,7.7,2023-01-22,Processed,Credit,,Cash,"1 Personal Getränke, 1 Kaffee"
1099526493421,24648-13066-3,16,2023-01-22,4.0,,CHF,7.7,2023-01-22,Processed,Credit,,Cash,1 PET Flasche
1099526493422,30954-3773-3,15,2023-01-22,8.0,,CHF,7.7,2023-01-22,Processed,Credit,,Cash,"1 Schokolade/Ovi, 1 Kaffee"
1099526493423,30954-3774-3,15,2023-01-22,13.5,,CHF,7.7,2023-01-22,Processed,Credit,99575692830,Credit/Debit,"1 Snack II, 1 Espresso, 1 Butterbrezel, 1 Latte..."
1099526493424,30954-3775-3,15,2023-01-22,8.0,,CHF,7.7,2023-01-22,Processed,Credit,43823594830,Credit/Debit,"1 Kaffee, 2 Gipfel"
1099526493428,30954-3776-3,15,2023-01-22,8.5,,CHF,7.7,2023-01-22,Processed,Credit,5618334625,Credit/Debit,"1 Butterbrezel, 1 Schokolade/Ovi, 1 Gipfel"
1099526493429,30954-3777-3,15,2023-01-22,6.5,,CHF,7.7,2023-01-22,Processed,Credit,68985449430,Credit/Debit,"1 Cappuccino, 1 Snack II"
1099526493430,30954-3778-3,15,2023-01-22,8.5,,CHF,7.7,2023-01-22,Processed,Credit,32759641830,Credit/Debit,"1 Gipfel, 1 Cappuccino, 1 Snack II"
1099526493431,30954-3779-3,15,2023-01-22,6.5,,CHF,7.7,2023-01-22,Processed,Credit,37691483399,Credit/Debit,"1 Gipfel, 1 Cappuccino"
1099526493432,30954-3780-2,15,2023-01-22,20.0,,CHF,,2023-01-22,Processed,Credit,,Cash,LOAD ENCASH
1099526493432,30954-3780-3,15,2023-01-22,20.0,,CHF,,2023-01-22,Processed,Debit,1539-116000000,Cashless Prepaid,LOAD LOAD
1099526493433,30954-3781-4,15,2023-01-22,15.0,,CHF,7.7,2023-01-22,Processed,Credit,1539-117000000,Cashless Prepaid,1 Mittagscombo
1099526493449,30954-3782-3,15,2023-01-22,2.0,,CHF,7.7,2023-01-22,Processed,Credit,21360741830,Credit/Debit,1 Gipfel
1099526493450,30954-3783-3,15,2023-01-22,2.5,,CHF,7.7,2023-01-22,Processed,Credit,20413483399,Credit/Debit,1 Butterbrezel
1099526493451,30954-3784-3,15,2023-01-22,2.0,,CHF,7.7,2023-01-22,Processed,Credit,93903483399,Credit/Debit,1 Gipfel
1099526493453,30954-3786-3,15,2023-01-22,2.5,,CHF,7.7,2023-01-22,Processed,Credit,23513483399,Credit/Debit,1 Butterbrezel
1099526493454,30954-3787-3,15,2023-01-22,4.0,,CHF,7.7,2023-01-22,Processed,Credit,,Cash,1 PET Flasche
1099526493458,30954-3788-3,15,2023-01-22,4.5,,CHF,7.7,2023-01-22,Processed,Credit,30663483399,Credit/Debit,1 Schleckbecher
1099526493517,30954-3789-3,15,2023-01-22,14.5,,CHF,7.7,2023-01-22,Processed,Credit,,Cash,"1 Snack II, 1 Tee, 1 Dessert, 1 Kaffee"
1099526494215,24648-13067-3,16,2023-01-22,4.0,,CHF,7.7,2023-01-22,Processed,Credit,61430726530,Credit/Debit,1 Kaffee
1099526494216,30954-3790-3,15,2023-01-22,19.5,,CHF,7.7,2023-01-22,Processed,Credit,30630726530,Credit/Debit,"1 Teller vom Buffet, 1 PET Flasche"
1099526494220,30954-3791-3,15,2023-01-22,39.0,,CHF,7.7,2023-01-22,Processed,Credit,59508201830,Credit/Debit,"1 Dessert, 1 PET Flasche, 1 Mittagscombo, 1 Tag..."
1099526494230,30954-3792-3,15,2023-01-22,48.0,,CHF,7.7,2023-01-22,Processed,Credit,11546483399,Credit/Debit,"2 Salatbowle / Protein , 2 Dessert, 2 Kaffee"
1099526494234,30954-3793-3,15,2023-01-22,4.0,,CHF,7.7,2023-01-22,Processed,Credit,29469428830,Credit/Debit,1 PET Flasche
1099526494281,30954-3794-3,15,2023-01-22,15.5,,CHF,7.7,2023-01-22,Processed,Credit,,Cash,1 Teller vom Buffet
1099526494282,30954-3795-3,15,2023-01-22,19.5,,CHF,7.7,2023-01-22,Processed,Credit,22928692830,Credit/Debit,"1 PET Flasche, 1 Teller vom Buffet"
1099526494289,30954-3796-3,15,2023-01-22,10.0,,CHF,7.7,2023-01-22,Processed,Credit,,Cash,1 Küche offen
1099526494483,30954-3797-3,15,2023-01-22,4.0,,CHF,7.7,2023-01-22,Processed,Credit,,Cash,1 Kaffee
1099526494484,30954-3798-3,15,2023-01-22,2.0,,CHF,7.7,2023-01-22,Processed,Credit,,Cash,1 Snack II
1099526494488,24648-13068-3,16,2023-01-22,1.0,,CHF,7.7,2023-01-22,Processed,Credit,10652837830,Credit/Debit,"1 Frucht "
1099526494492,24648-13069-3,16,2023-01-22,4.0,,CHF,7.7,2023-01-22,Processed,Credit,,Cash,1 Kaffee
1099526494495,24648-13070-3,16,2023-01-22,4.0,,CHF,7.7,2023-01-22,Processed,Credit,,Cash,1 Kaffee
1099526494499,24648-13074-3,16,2023-01-22,4.5,,CHF,7.7,2023-01-22,Processed,Credit,,Cash,1 Cappuccino
1099526494501,24648-13075-3,16,2023-01-22,4.0,,CHF,7.7,2023-01-22,Processed,Credit,67077923930,Credit/Debit,2 Snack II
