REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526350449,24648-12871-2,16,2023-01-13,300.0,,CHF,,2023-01-13,Processed,Credit,,Cash,CASH_INIT
1099526350507,30954-3438-2,15,2023-01-13,500.0,,CHF,,2023-01-13,Processed,Credit,,Cash,CASH_INIT
1099526350512,30954-3439-4,15,2023-01-13,20.0,,CHF,7.7,2023-01-13,Processed,Credit,1556-162000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo"
1099526350688,30954-3440-4,15,2023-01-13,17.5,,CHF,7.7,2023-01-13,Processed,Credit,1507-588000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526350910,30954-3441-3,15,2023-01-13,4.0,,CHF,7.7,2023-01-13,Processed,Credit,87406725420,Credit/Debit,1 Kaffee
1099526351205,30954-3442-2,15,2023-01-13,22.0,,CHF,,2023-01-13,Processed,Credit,59589223399,Credit/Debit,LOAD ENCASH
1099526351205,30954-3442-3,15,2023-01-13,22.0,,CHF,,2023-01-13,Processed,Debit,1512-315000000,Cashless Prepaid,LOAD LOAD
1099526351207,30954-3443-4,15,2023-01-13,20.0,,CHF,7.7,2023-01-13,Processed,Credit,1512-316000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526351210,30954-3444-4,15,2023-01-13,20.0,,CHF,7.7,2023-01-13,Processed,Credit,1554-27000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526351314,30954-3445-3,15,2023-01-13,4.0,,CHF,7.7,2023-01-13,Processed,Credit,21252101120,Credit/Debit,1 Kaffee
1099526351368,30954-3446-2,15,2023-01-13,20.0,,CHF,,2023-01-13,Processed,Credit,49952746200,Credit/Debit,LOAD ENCASH
1099526351368,30954-3446-3,15,2023-01-13,20.0,,CHF,,2023-01-13,Processed,Debit,1654-7000000,Cashless Prepaid,LOAD LOAD
1099526351371,30954-3447-4,15,2023-01-13,5.0,,CHF,7.7,2023-01-13,Processed,Credit,1654-8000000,Cashless Prepaid,2 Kaffee
1099526351413,30954-3448-4,15,2023-01-13,7.5,,CHF,7.7,2023-01-13,Processed,Credit,1519-239000000,Cashless Prepaid,"1 Kaffee, 1 Laugenbrezel Sandwiches"
1099526351437,30954-3449-4,15,2023-01-13,2.5,,CHF,7.7,2023-01-13,Processed,Credit,1505-438000000,Cashless Prepaid,1 Kaffee
1099526351446,30954-3450-4,15,2023-01-13,2.5,,CHF,7.7,2023-01-13,Processed,Credit,1536-146000000,Cashless Prepaid,1 Kaffee
1099526351449,24648-12872-3,16,2023-01-13,2.5,,CHF,7.7,2023-01-13,Processed,Credit,5609834914,Credit/Debit,1 Personal Getränke
1099526351451,30954-3451-4,15,2023-01-13,2.5,,CHF,7.7,2023-01-13,Processed,Credit,1523-249000000,Cashless Prepaid,1 Kaffee
1099526351454,30954-3452-4,15,2023-01-13,24.5,,CHF,7.7,2023-01-13,Processed,Credit,1573-141000000,Cashless Prepaid,"3 Kaffee, 1 Mittagscombo, 1 Gipfel"
1099526351456,24648-12873-3,16,2023-01-13,24.0,,CHF,7.7,2023-01-13,Processed,Credit,,Cash,"4 Kaffee, 4 Gipfel"
1099526351457,30954-3453-4,15,2023-01-13,17.5,,CHF,7.7,2023-01-13,Processed,Credit,1526-775000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526351461,30954-3454-4,15,2023-01-13,17.5,,CHF,7.7,2023-01-13,Processed,Credit,1503-689000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526351463,30954-3455-4,15,2023-01-13,19.5,,CHF,7.7,2023-01-13,Processed,Credit,1560-674000000,Cashless Prepaid,"1 Kaffee, 1 Gipfel, 1 Mittagscombo"
1099526351468,30954-3456-2,15,2023-01-13,50.0,,CHF,,2023-01-13,Processed,Credit,32903323399,Credit/Debit,LOAD ENCASH
1099526351468,30954-3456-3,15,2023-01-13,50.0,,CHF,,2023-01-13,Processed,Debit,1576-491000000,Cashless Prepaid,LOAD LOAD
1099526351469,30954-3457-4,15,2023-01-13,17.5,,CHF,7.7,2023-01-13,Processed,Credit,1576-492000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526351476,30954-3461-4,15,2023-01-13,5.0,,CHF,7.7,2023-01-13,Processed,Credit,1502-603000000,Cashless Prepaid,2 Kaffee
1099526351479,30954-3462-4,15,2023-01-13,6.0,,CHF,7.7,2023-01-13,Processed,Credit,1522-456000000,Cashless Prepaid,"1 Mandel / Nuss Gipfel, 1 Kaffee"
1099526351486,30954-3463-4,15,2023-01-13,17.5,,CHF,7.7,2023-01-13,Processed,Credit,1561-452000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526351590,24648-12874-4,16,2023-01-13,2.5,,CHF,7.7,2023-01-13,Processed,Credit,1605-17000000,Cashless Prepaid,1 Cappuccino
1099526351598,24648-12875-4,16,2023-01-13,2.5,,CHF,7.7,2023-01-13,Processed,Credit,1606-45000000,Cashless Prepaid,1 Kaffee
1099526351656,30954-3464-3,15,2023-01-13,54.0,,CHF,7.7,2023-01-13,Processed,Credit,83706323399,Credit/Debit,"9 Gipfel, 9 Schokolade/Ovi"
1099526351717,30954-3465-3,15,2023-01-13,8.0,,CHF,7.7,2023-01-13,Processed,Credit,5609901827,Credit/Debit,2 Kaffee
1099526351760,30954-3466-3,15,2023-01-13,14.0,,CHF,7.7,2023-01-13,Processed,Credit,,Cash,"1 Gipfel, 3 0.25dl Red Bull"
1099526351765,30954-3467-3,15,2023-01-13,6.0,,CHF,7.7,2023-01-13,Processed,Credit,69888085620,Credit/Debit,"1 Gipfel, 1 Kaffee"
1099526351767,30954-3468-3,15,2023-01-13,4.0,,CHF,7.7,2023-01-13,Processed,Credit,,Cash,1 0.25dl Red Bull
1099526351782,30954-3469-3,15,2023-01-13,6.0,,CHF,7.7,2023-01-13,Processed,Credit,,Cash,"1 PET Flasche, 1 Snack II"
1099526351901,24648-12876-3,16,2023-01-13,5.0,,CHF,7.7,2023-01-13,Processed,Credit,16540423399,Credit/Debit,2 Personal Getränke
1099526352302,30954-3470-3,15,2023-01-13,26.0,,CHF,7.7,2023-01-13,Processed,Credit,5610037513,Credit/Debit,1 Mittagscombo
1099526352345,30954-3472-3,15,2023-01-13,16.0,,CHF,7.7,2023-01-13,Processed,Credit,28329725720,Credit/Debit,"1 Tagesteller ( Stammgäste ) "
1099526352555,30954-3473-3,15,2023-01-13,19.5,,CHF,7.7,2023-01-13,Processed,Credit,72239746200,Credit/Debit,"1 Kaffee, 1 Teller vom Buffet"
1099526352563,30954-3474-3,15,2023-01-13,19.5,,CHF,7.7,2023-01-13,Processed,Credit,,Cash,"1 Kaffee, 1 Teller vom Buffet"
1099526352579,30954-3475-3,15,2023-01-13,21.5,,CHF,7.7,2023-01-13,Processed,Credit,30593185620,Credit/Debit,"1 Teller vom Buffet, 1 Snack II, 1 Kaffee"
