REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526238753,24648-12675-2,16,2022-12-29,600.0,,CHF,,2022-12-29,Processed,Credit,,Cash,CASH_INIT
1099526238754,24647-13394-2,18,2022-12-29,600.0,,CHF,,2022-12-29,Processed,Credit,,Cash,CASH_INIT
1099526238879,30954-2856-2,15,2022-12-29,500.0,,CHF,,2022-12-29,Processed,Credit,,Cash,CASH_INIT
1099526238968,30954-2857-4,15,2022-12-29,15.0,,CHF,7.7,2022-12-29,Processed,Credit,1554-22000000,Cashless Prepaid,1 Mittagscombo
1099526238970,30954-2858-4,15,2022-12-29,15.0,,CHF,7.7,2022-12-29,Processed,Credit,1541-167000000,Cashless Prepaid,1 Mittagscombo
1099526238984,24647-13395-4,18,2022-12-29,17.5,,CHF,7.7,2022-12-29,Processed,Credit,1608-287000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526239005,30954-2859-3,15,2022-12-29,4.0,,CHF,7.7,2022-12-29,Processed,Credit,60227132399,Credit/Debit,1 Kaffee
1099526239006,30954-2860-4,15,2022-12-29,17.5,,CHF,7.7,2022-12-29,Processed,Credit,1503-683000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526239007,30954-2861-4,15,2022-12-29,17.5,,CHF,7.7,2022-12-29,Processed,Credit,1502-592000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526239009,30954-2863-4,15,2022-12-29,20.0,,CHF,7.7,2022-12-29,Processed,Credit,1510-122000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo"
1099526239010,30954-2864-4,15,2022-12-29,2.5,,CHF,7.7,2022-12-29,Processed,Credit,1576-482000000,Cashless Prepaid,1 Kaffee
1099526239014,24648-12676-4,16,2022-12-29,2.5,,CHF,7.7,2022-12-29,Processed,Credit,1605-13000000,Cashless Prepaid,1 Kaffee
1099526239015,24647-13396-3,18,2022-12-29,4.0,,CHF,7.7,2022-12-29,Processed,Credit,,Cash,1 Kaffee
1099526239016,24648-12677-4,16,2022-12-29,2.5,,CHF,7.7,2022-12-29,Processed,Credit,1606-41000000,Cashless Prepaid,1 Kaffee
1099526239021,24647-13397-4,18,2022-12-29,9.5,,CHF,7.7,2022-12-29,Processed,Credit,1617-66000000,Cashless Prepaid,"3 Kaffee, 1 Gipfel"
1099526239028,24648-12678-3,16,2022-12-29,8.5,,CHF,7.7,2022-12-29,Processed,Credit,,Cash,"1 Kaffee, 1 Snack II, 1 Personal Getränke"
1099526239029,24648-12679-3,16,2022-12-29,4.0,,CHF,7.7,2022-12-29,Processed,Credit,,Cash,2 Snack II
1099526239030,24648-12680-3,16,2022-12-29,5.0,,CHF,7.7,2022-12-29,Processed,Credit,,Cash,1 Latte Machiato
1099526239031,24648-12681-3,16,2022-12-29,5.0,,CHF,7.7,2022-12-29,Processed,Credit,5596528215,Credit/Debit,"1 Frucht , 1 Kaffee"
1099526239032,24648-12682-3,16,2022-12-29,4.0,,CHF,7.7,2022-12-29,Processed,Credit,,Cash,1 Kaffee
1099526239033,24648-12683-3,16,2022-12-29,4.0,,CHF,7.7,2022-12-29,Processed,Credit,71562232399,Credit/Debit,1 Kaffee
1099526239034,24647-13398-3,18,2022-12-29,4.0,,CHF,7.7,2022-12-29,Processed,Credit,53891810000,Credit/Debit,1 PET Flasche
1099526239035,24647-13399-3,18,2022-12-29,4.0,,CHF,7.7,2022-12-29,Processed,Credit,,Cash,1 0.25dl Red Bull
1099526239036,24647-13400-3,18,2022-12-29,4.0,,CHF,7.7,2022-12-29,Processed,Credit,,Cash,1 PET Flasche
1099526239037,24647-13401-3,18,2022-12-29,4.0,,CHF,7.7,2022-12-29,Processed,Credit,77693533000,Credit/Debit,1 PET Flasche
1099526239038,30954-2865-2,15,2022-12-29,200.0,,CHF,,2022-12-29,Processed,Credit,97101234100,Credit/Debit,LOAD ENCASH
