REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526252876,24648-12708-2,16,2023-01-03,600.0,,CHF,,2023-01-03,Processed,Credit,,Cash,CASH_INIT
1099526252877,24647-13406-2,18,2023-01-03,600.0,,CHF,,2023-01-03,Processed,Credit,,Cash,CASH_INIT
1099526252881,30954-2914-2,15,2023-01-03,500.0,,CHF,,2023-01-03,Processed,Credit,,Cash,CASH_INIT
1099526252882,30954-2915-3,15,2023-01-03,4.0,,CHF,7.7,2023-01-03,Processed,Credit,36550860420,Credit/Debit,1 Kaffee
1099526253043,24647-13407-4,18,2023-01-03,17.5,,CHF,7.7,2023-01-03,Processed,Credit,1608-288000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526253055,30954-2916-4,15,2023-01-03,7.5,,CHF,7.7,2023-01-03,Processed,Credit,1573-133000000,Cashless Prepaid,3 Kaffee
1099526253056,30954-2917-3,15,2023-01-03,8.0,,CHF,7.7,2023-01-03,Processed,Credit,,Cash,"1 Espresso, 1 Kaffee"
1099526253057,24647-13408-2,18,2023-01-03,10.0,,CHF,,2023-01-03,Processed,Credit,,Cash,LOAD ENCASH
1099526253057,24647-13408-3,18,2023-01-03,10.0,,CHF,,2023-01-03,Processed,Debit,1616-201000000,Cashless Prepaid,LOAD LOAD
1099526253073,30954-2918-4,15,2023-01-03,2.5,,CHF,7.7,2023-01-03,Processed,Credit,1518-448000000,Cashless Prepaid,1 Kaffee
1099526253074,30954-2919-4,15,2023-01-03,17.5,,CHF,7.7,2023-01-03,Processed,Credit,1563-593000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526253075,30954-2920-4,15,2023-01-03,17.5,,CHF,7.7,2023-01-03,Processed,Credit,1560-665000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526253076,30954-2921-4,15,2023-01-03,17.5,,CHF,7.7,2023-01-03,Processed,Credit,1503-684000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526253077,30954-2922-4,15,2023-01-03,2.5,,CHF,7.7,2023-01-03,Processed,Credit,1502-594000000,Cashless Prepaid,1 Kaffee
1099526253079,24647-13409-4,18,2023-01-03,2.5,,CHF,7.7,2023-01-03,Processed,Credit,1616-202000000,Cashless Prepaid,1 Kaffee
1099526253080,30954-2924-2,15,2023-01-03,50.0,,CHF,,2023-01-03,Processed,Credit,92498723200,Credit/Debit,LOAD ENCASH
1099526253080,30954-2924-3,15,2023-01-03,50.0,,CHF,,2023-01-03,Processed,Debit,1508-512000000,Cashless Prepaid,LOAD LOAD
1099526253081,30954-2925-4,15,2023-01-03,2.5,,CHF,7.7,2023-01-03,Processed,Credit,1508-513000000,Cashless Prepaid,1 Kaffee
1099526253082,30954-2926-4,15,2023-01-03,15.0,,CHF,7.7,2023-01-03,Processed,Credit,1504-200000000,Cashless Prepaid,1 Mittagscombo
1099526253085,30954-2929-4,15,2023-01-03,2.5,,CHF,7.7,2023-01-03,Processed,Credit,1576-485000000,Cashless Prepaid,1 Kaffee
1099526253086,30954-2930-4,15,2023-01-03,17.5,,CHF,7.7,2023-01-03,Processed,Credit,1513-426000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526253087,24647-13410-2,18,2023-01-03,10.0,,CHF,,2023-01-03,Processed,Credit,,Cash,LOAD ENCASH
1099526253087,24647-13410-3,18,2023-01-03,10.0,,CHF,,2023-01-03,Processed,Debit,1618-83000000,Cashless Prepaid,LOAD LOAD
1099526253088,30954-2931-4,15,2023-01-03,5.0,,CHF,7.7,2023-01-03,Processed,Credit,1536-137000000,Cashless Prepaid,2 PET Flasche
1099526253089,24647-13411-2,18,2023-01-03,10.0,,CHF,,2023-01-03,Processed,Credit,,Cash,LOAD ENCASH
1099526253089,24647-13411-3,18,2023-01-03,10.0,,CHF,,2023-01-03,Processed,Debit,1614-223000000,Cashless Prepaid,LOAD LOAD
1099526253090,24647-13412-4,18,2023-01-03,5.0,,CHF,7.7,2023-01-03,Processed,Credit,1614-224000000,Cashless Prepaid,2 Kaffee
1099526253091,30954-2932-4,15,2023-01-03,2.5,,CHF,7.7,2023-01-03,Processed,Credit,1525-263000000,Cashless Prepaid,1 Kaffee
1099526253092,24647-13413-4,18,2023-01-03,5.0,,CHF,7.7,2023-01-03,Processed,Credit,1618-84000000,Cashless Prepaid,2 Kaffee
1099526253093,30954-2933-4,15,2023-01-03,21.0,,CHF,7.7,2023-01-03,Processed,Credit,1522-445000000,Cashless Prepaid,"1 Mittagscombo, 1 Mandel / Nuss Gipfel, 1 Kaffee"
1099526253094,30954-2934-4,15,2023-01-03,19.5,,CHF,7.7,2023-01-03,Processed,Credit,1561-445000000,Cashless Prepaid,"1 Kaffee, 1 Gipfel, 1 Mittagscombo"
1099526253136,24648-12709-3,16,2023-01-03,2.5,,CHF,7.7,2023-01-03,Processed,Credit,,Cash,1 Personal Getränke
1099526253137,30954-2935-3,15,2023-01-03,4.0,,CHF,7.7,2023-01-03,Processed,Credit,95099158000,Credit/Debit,1 Kaffee
1099526253138,30954-2936-3,15,2023-01-03,4.0,,CHF,7.7,2023-01-03,Processed,Credit,38484860420,Credit/Debit,1 PET Flasche
1099526253139,24648-12710-3,16,2023-01-03,6.0,,CHF,7.7,2023-01-03,Processed,Credit,69060258000,Credit/Debit,"1 Kaffee, 1 Gipfel"
1099526253141,24648-12711-3,16,2023-01-03,6.0,,CHF,7.7,2023-01-03,Processed,Credit,85860258000,Credit/Debit,"1 Kaffee, 1 Gipfel"
1099526253142,24648-12712-4,16,2023-01-03,20.0,,CHF,7.7,2023-01-03,Processed,Credit,1589-288000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526253143,24648-12713-3,16,2023-01-03,6.0,,CHF,7.7,2023-01-03,Processed,Credit,15726860420,Credit/Debit,"1 Gipfel, 1 Espresso"
1099526253144,24647-13414-3,18,2023-01-03,4.0,,CHF,7.7,2023-01-03,Processed,Credit,,Cash,2 Gipfel
1099526253145,24647-13415-3,18,2023-01-03,4.0,,CHF,7.7,2023-01-03,Processed,Credit,,Cash,1 Kaffee
1099526253146,24647-13416-3,18,2023-01-03,4.0,,CHF,7.7,2023-01-03,Processed,Credit,13351555620,Credit/Debit,1 PET Flasche
1099526253148,24647-13417-2,18,2023-01-03,10.0,,CHF,,2023-01-03,Processed,Credit,,Cash,LOAD ENCASH
1099526253148,24647-13417-3,18,2023-01-03,10.0,,CHF,,2023-01-03,Processed,Debit,1611-360000000,Cashless Prepaid,LOAD LOAD
1099526253151,24647-13418-3,18,2023-01-03,8.6,,CHF,7.7,2023-01-03,Processed,Credit,39919100720,Credit/Debit,1 Non Food
1099526253152,24647-13419-4,18,2023-01-03,2.5,,CHF,7.7,2023-01-03,Processed,Credit,1618-85000000,Cashless Prepaid,1 PET Flasche
1099526253343,30954-2937-4,15,2023-01-03,15.0,,CHF,7.7,2023-01-03,Processed,Credit,1510-123000000,Cashless Prepaid,1 Mittagscombo
1099526253357,30954-2938-4,15,2023-01-03,17.5,,CHF,7.7,2023-01-03,Processed,Credit,1556-153000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526253474,24647-13420-4,18,2023-01-03,15.0,,CHF,7.7,2023-01-03,Processed,Credit,1611-361000000,Cashless Prepaid,1 Mittagscombo
1099526253508,24648-12714-4,16,2023-01-03,15.0,,CHF,7.7,2023-01-03,Processed,Credit,1588-250000000,Cashless Prepaid,1 Mittagscombo
1099526253511,24648-12715-4,16,2023-01-03,2.5,,CHF,7.7,2023-01-03,Processed,Credit,1592-78000000,Cashless Prepaid,1 Kaffee
1099526253555,24648-12716-3,16,2023-01-03,35.0,,CHF,7.7,2023-01-03,Processed,Credit,,Cash,"2 Teller vom Buffet, 1 PET Flasche"
1099526253556,24647-13421-4,18,2023-01-03,11.5,,CHF,7.7,2023-01-03,Processed,Credit,1614-225000000,Cashless Prepaid,"1 Salatbowle , 1 Kaffee"
1099526253567,30954-2941-4,15,2023-01-03,2.5,,CHF,7.7,2023-01-03,Processed,Credit,1537-76000000,Cashless Prepaid,1 Kaffee
1099526253637,24647-13422-3,18,2023-01-03,2.0,,CHF,7.7,2023-01-03,Processed,Credit,1616-203000000,Cashless Prepaid,1 Snack II
1099526253653,24648-12717-3,16,2023-01-03,4.0,,CHF,7.7,2023-01-03,Processed,Credit,66868952399,Credit/Debit,1 Kaffee
1099526253654,24648-12718-3,16,2023-01-03,4.0,,CHF,7.7,2023-01-03,Processed,Credit,55178952399,Credit/Debit,1 Kaffee
1099526253655,24647-13423-3,18,2023-01-03,6.0,,CHF,7.7,2023-01-03,Processed,Credit,5600908981,Credit/Debit,"1 PET Flasche, 1 Snack II"
1099526253656,24647-13424-3,18,2023-01-03,4.0,,CHF,7.7,2023-01-03,Processed,Credit,50602358000,Credit/Debit,1 PET Flasche
1099526253657,24647-13425-3,18,2023-01-03,4.0,,CHF,7.7,2023-01-03,Processed,Credit,96581067620,Credit/Debit,1 PET Flasche
1099526253658,24647-13426-3,18,2023-01-03,4.0,,CHF,7.7,2023-01-03,Processed,Credit,,Cash,1 Kaffee
1099526253659,24647-13427-3,18,2023-01-03,2.5,,CHF,7.7,2023-01-03,Processed,Credit,29992496100,Credit/Debit,1 Snack
1099526253660,24647-13428-2,18,2023-01-03,52.0,,CHF,,2023-01-03,Processed,Debit,,Cash,CASH_WITHDRAW Abschöpfen
1099526253679,30954-2945-4,15,2023-01-03,2.5,,CHF,7.7,2023-01-03,Processed,Credit,1536-138000000,Cashless Prepaid,1 PET Flasche
1099526253680,30954-2944-4,15,2023-01-03,2.5,,CHF,7.7,2023-01-03,Processed,Credit,1507-580000000,Cashless Prepaid,1 Kaffee
1099526253681,30954-2943-4,15,2023-01-03,2.5,,CHF,7.7,2023-01-03,Processed,Credit,1515-77000000,Cashless Prepaid,1 Kaffee
1099526253682,30954-2942-4,15,2023-01-03,9.5,,CHF,7.7,2023-01-03,Processed,Credit,1512-304000000,Cashless Prepaid,"1 Gipfel, 1 PET Flasche, 2 Kaffee"
1099526253686,30954-2952-4,15,2023-01-03,2.5,,CHF,7.7,2023-01-03,Processed,Credit,1563-594000000,Cashless Prepaid,1 Kaffee
1099526253689,24648-12719-2,16,2023-01-03,37.5,,CHF,,2023-01-03,Processed,Debit,,Cash,CASH_WITHDRAW Abschöpfen
