REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526516834,24647-13772-2,18,2023-01-29,600.0,,CHF,,2023-01-29,Processed,Credit,,Cash,CASH_INIT
1099526516835,30954-4052-2,15,2023-01-29,500.0,,CHF,,2023-01-29,Processed,Credit,,Cash,CASH_INIT
1099526516836,24647-13773-3,18,2023-01-29,12.0,,CHF,7.7,2023-01-29,Processed,Credit,77136054140,Credit/Debit,"2 Latte Machiato, 1 Gipfel"
1099526516840,24647-13774-4,18,2023-01-29,2.5,,CHF,7.7,2023-01-29,Processed,Credit,1617-71000000,Cashless Prepaid,1 Kaffee
1099526516841,24647-13775-3,18,2023-01-29,2.0,,CHF,7.7,2023-01-29,Processed,Credit,1803-4000000,Cashless Prepaid,1 Gipfel
1099526516842,30954-4053-3,15,2023-01-29,4.0,,CHF,7.7,2023-01-29,Processed,Credit,,Cash,1 Kaffee
1099526516843,30954-4054-3,15,2023-01-29,16.0,,CHF,7.7,2023-01-29,Processed,Credit,97654437240,Credit/Debit,"2 Kaffee, 2 PET Flasche"
1099526516844,30954-4055-3,15,2023-01-29,9.5,,CHF,7.7,2023-01-29,Processed,Credit,54190081240,Credit/Debit,"1 Cappuccino, 1 Latte Machiato"
1099526516846,30954-4057-3,15,2023-01-29,8.0,,CHF,7.7,2023-01-29,Processed,Credit,82340240240,Credit/Debit,"1 Kaffee, 1 0.25dl Red Bull"
1099526516847,30954-4058-3,15,2023-01-29,9.0,,CHF,7.7,2023-01-29,Processed,Credit,56092774240,Credit/Debit,"2 Gipfel, 1 Latte Machiato"
1099526516848,24647-13776-3,18,2023-01-29,6.0,,CHF,7.7,2023-01-29,Processed,Credit,13231081240,Credit/Debit,"1 Gipfel, 1 Kaffee"
1099526516849,24648-13249-2,16,2023-01-29,600.0,,CHF,,2023-01-29,Processed,Credit,,Cash,CASH_INIT
1099526516850,24648-13250-3,16,2023-01-29,4.0,,CHF,7.7,2023-01-29,Processed,Credit,5625192813,Credit/Debit,1 PET Flasche
1099526516851,24648-13251-3,16,2023-01-29,4.0,,CHF,7.7,2023-01-29,Processed,Credit,86298333240,Credit/Debit,1 0.25dl Red Bull
1099526516852,24647-13777-3,18,2023-01-29,6.0,,CHF,7.7,2023-01-29,Processed,Credit,95598333240,Credit/Debit,"1 Gipfel, 1 PET Flasche"
1099526516853,24648-13252-2,16,2023-01-29,600.0,,CHF,,2023-01-29,Processed,Credit,,Cash,CASH_INIT
1099526516854,24648-13253-3,16,2023-01-29,4.0,,CHF,7.7,2023-01-29,Processed,Credit,38433774240,Credit/Debit,1 PET Flasche
1099526516855,24648-13254-2,16,2023-01-29,193.0,,CHF,,2023-01-29,Processed,Debit,,Cash,CASH_WITHDRAW Abschöpfen
1099526516856,24648-13255-2,16,2023-01-29,600.0,,CHF,,2023-01-29,Processed,Credit,,Cash,CASH_INIT
1099526516857,24647-13778-3,18,2023-01-29,4.0,,CHF,7.7,2023-01-29,Processed,Credit,54453088240,Credit/Debit,1 Milchkaffee
1099526516858,24647-13779-3,18,2023-01-29,4.0,,CHF,7.7,2023-01-29,Processed,Credit,,Cash,1 PET Flasche
1099526516859,24647-13780-3,18,2023-01-29,4.0,,CHF,7.7,2023-01-29,Processed,Credit,34853088240,Credit/Debit,1 PET Flasche
1099526516860,30954-4059-3,15,2023-01-29,4.0,,CHF,7.7,2023-01-29,Processed,Credit,,Cash,1 PET Flasche
