REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526340761,30954-3334-2,15,2023-01-12,500.0,,CHF,,2023-01-12,Processed,Credit,,Cash,CASH_INIT
1099526340776,30954-3335-3,15,2023-01-12,6.0,,CHF,7.7,2023-01-12,Processed,Credit,80916138000,Credit/Debit,"1 Kaffee, 1 Gipfel"
1099526340778,30954-3336-3,15,2023-01-12,4.0,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,1 PET Flasche
1099526340784,30954-3337-3,15,2023-01-12,6.0,,CHF,7.7,2023-01-12,Processed,Credit,55576840000,Credit/Debit,"1 PET Flasche, 1 Gipfel"
1099526340793,30954-3338-3,15,2023-01-12,6.0,,CHF,7.7,2023-01-12,Processed,Credit,31259456420,Credit/Debit,"1 PET Flasche, 1 Gipfel"
1099526340795,30954-3339-3,15,2023-01-12,6.0,,CHF,7.7,2023-01-12,Processed,Credit,95919108100,Credit/Debit,"1 Kaffee, 1 Snack II"
1099526340799,30954-3340-3,15,2023-01-12,6.0,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,"1 PET Flasche, 1 Gipfel"
1099526340917,30954-3341-3,15,2023-01-12,4.0,,CHF,7.7,2023-01-12,Processed,Credit,73160843200,Credit/Debit,1 Kaffee
1099526340976,30954-3342-3,15,2023-01-12,6.0,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,"1 Kaffee, 1 Gipfel"
1099526340977,24647-13535-2,18,2023-01-12,600.0,,CHF,,2023-01-12,Processed,Credit,,Cash,CASH_INIT
1099526340979,24647-13536-3,18,2023-01-12,4.0,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,1 Kaffee
1099526340990,24647-13537-2,18,2023-01-12,10.0,,CHF,,2023-01-12,Processed,Credit,,Cash,LOAD ENCASH
1099526340990,24647-13537-3,18,2023-01-12,10.0,,CHF,,2023-01-12,Processed,Debit,1613-167000000,Cashless Prepaid,LOAD LOAD
1099526341005,30954-3343-3,15,2023-01-12,4.0,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,1 Kaffee
1099526341039,30954-3344-2,15,2023-01-12,40.0,,CHF,,2023-01-12,Processed,Credit,74820556420,Credit/Debit,LOAD ENCASH
1099526341039,30954-3344-3,15,2023-01-12,40.0,,CHF,,2023-01-12,Processed,Debit,1652-4000000,Cashless Prepaid,LOAD LOAD
1099526341041,30954-3345-4,15,2023-01-12,20.0,,CHF,7.7,2023-01-12,Processed,Credit,1652-5000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526341071,30954-3346-2,15,2023-01-12,100.0,,CHF,,2023-01-12,Processed,Credit,47040556420,Credit/Debit,LOAD ENCASH
1099526341071,30954-3346-3,15,2023-01-12,100.0,,CHF,,2023-01-12,Processed,Debit,1552-406000000,Cashless Prepaid,LOAD LOAD
1099526341074,30954-3347-4,15,2023-01-12,20.0,,CHF,7.7,2023-01-12,Processed,Credit,1552-407000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo"
1099526341235,30954-3348-2,15,2023-01-12,25.0,,CHF,,2023-01-12,Processed,Credit,70185513399,Credit/Debit,LOAD ENCASH
1099526341235,30954-3348-3,15,2023-01-12,25.0,,CHF,,2023-01-12,Processed,Debit,1512-313000000,Cashless Prepaid,LOAD LOAD
1099526341239,30954-3349-4,15,2023-01-12,22.0,,CHF,7.7,2023-01-12,Processed,Credit,1512-314000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo, 1 Gipfel"
1099526341243,30954-3350-3,15,2023-01-12,4.0,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,1 Kaffee
1099526341252,30954-3351-3,15,2023-01-12,4.0,,CHF,7.7,2023-01-12,Processed,Credit,17730507200,Credit/Debit,1 Kaffee
1099526341330,30954-3352-3,15,2023-01-12,6.0,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,"1 Kaffee, 1 Gipfel"
1099526341346,30954-3353-3,15,2023-01-12,4.5,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,"1 Gipfel, 1 Butterbrezel"
1099526341456,30954-3355-3,15,2023-01-12,4.0,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,1 PET Flasche
1099526341472,30954-3357-4,15,2023-01-12,24.0,,CHF,7.7,2023-01-12,Processed,Credit,1530-538000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee, 2 Gipfel"
1099526341482,30954-3358-4,15,2023-01-12,2.5,,CHF,7.7,2023-01-12,Processed,Credit,1507-587000000,Cashless Prepaid,1 Kaffee
1099526341484,30954-3359-4,15,2023-01-12,17.5,,CHF,7.7,2023-01-12,Processed,Credit,1505-437000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526341489,30954-3360-4,15,2023-01-12,8.5,,CHF,7.7,2023-01-12,Processed,Credit,1556-161000000,Cashless Prepaid,"2 Kaffee, 1 Mandel / Nuss Gipfel"
1099526341494,30954-3362-2,15,2023-01-12,200.0,,CHF,,2023-01-12,Processed,Credit,17719513399,Credit/Debit,LOAD ENCASH
1099526341494,30954-3362-3,15,2023-01-12,200.0,,CHF,,2023-01-12,Processed,Debit,1560-672000000,Cashless Prepaid,LOAD LOAD
1099526341496,30954-3363-4,15,2023-01-12,19.5,,CHF,7.7,2023-01-12,Processed,Credit,1560-673000000,Cashless Prepaid,"1 Mittagscombo, 1 Gipfel, 1 Kaffee"
1099526341499,30954-3364-4,15,2023-01-12,17.5,,CHF,7.7,2023-01-12,Processed,Credit,1503-688000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526341502,30954-3365-4,15,2023-01-12,5.0,,CHF,7.7,2023-01-12,Processed,Credit,1519-238000000,Cashless Prepaid,"1 Kaffee, 1 Butterbrezel"
1099526341505,30954-3366-2,15,2023-01-12,100.0,,CHF,,2023-01-12,Processed,Credit,62439513399,Credit/Debit,LOAD ENCASH
1099526341505,30954-3366-3,15,2023-01-12,100.0,,CHF,,2023-01-12,Processed,Debit,1526-773000000,Cashless Prepaid,LOAD LOAD
1099526341507,30954-3367-4,15,2023-01-12,17.5,,CHF,7.7,2023-01-12,Processed,Credit,1526-774000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526341509,30954-3368-4,15,2023-01-12,2.5,,CHF,7.7,2023-01-12,Processed,Credit,1508-520000000,Cashless Prepaid,1 Kaffee
1099526341511,30954-3369-4,15,2023-01-12,2.5,,CHF,7.7,2023-01-12,Processed,Credit,1536-144000000,Cashless Prepaid,1 Kaffee
1099526341517,30954-3370-4,15,2023-01-12,23.5,,CHF,7.7,2023-01-12,Processed,Credit,1522-455000000,Cashless Prepaid,"1 Mandel / Nuss Gipfel, 2 Kaffee, 1 Mittagscombo"
1099526341521,30954-3371-4,15,2023-01-12,2.5,,CHF,7.7,2023-01-12,Processed,Credit,1523-247000000,Cashless Prepaid,1 Kaffee
1099526341530,30954-3373-2,15,2023-01-12,150.0,,CHF,,2023-01-12,Processed,Credit,81366313100,Credit/Debit,LOAD ENCASH
1099526341530,30954-3373-3,15,2023-01-12,150.0,,CHF,,2023-01-12,Processed,Debit,1573-139000000,Cashless Prepaid,LOAD LOAD
1099526341532,30954-3374-4,15,2023-01-12,20.0,,CHF,7.7,2023-01-12,Processed,Credit,1573-140000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526341557,30954-3375-4,15,2023-01-12,17.5,,CHF,7.7,2023-01-12,Processed,Credit,1502-602000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526341562,30954-3376-4,15,2023-01-12,2.5,,CHF,7.7,2023-01-12,Processed,Credit,1563-605000000,Cashless Prepaid,1 Kaffee
1099526341575,30954-3377-4,15,2023-01-12,17.5,,CHF,7.7,2023-01-12,Processed,Credit,1561-451000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526341587,30954-3378-2,15,2023-01-12,19.5,,CHF,,2023-01-12,Processed,Credit,82337313100,Credit/Debit,LOAD ENCASH
1099526341587,30954-3378-3,15,2023-01-12,19.5,,CHF,,2023-01-12,Processed,Debit,1539-114000000,Cashless Prepaid,LOAD LOAD
1099526341590,30954-3379-4,15,2023-01-12,19.5,,CHF,7.7,2023-01-12,Processed,Credit,1539-115000000,Cashless Prepaid,"1 Mittagscombo, 1 Gipfel, 1 Kaffee"
1099526341652,30954-3380-3,15,2023-01-12,6.0,,CHF,7.7,2023-01-12,Processed,Credit,93117377620,Credit/Debit,"1 Snack II, 1 Kaffee"
1099526341654,30954-3381-3,15,2023-01-12,6.0,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,"1 Kaffee, 1 Gipfel"
1099526341657,30954-3382-3,15,2023-01-12,6.0,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,"1 Kaffee, 1 Gipfel"
1099526341659,30954-3383-3,15,2023-01-12,6.0,,CHF,7.7,2023-01-12,Processed,Credit,68659840000,Credit/Debit,"1 Snack II, 1 PET Flasche"
1099526341664,30954-3384-3,15,2023-01-12,4.0,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,1 PET Flasche
1099526341669,30954-3385-3,15,2023-01-12,6.5,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,"1 PET Flasche, 1 Butterbrezel"
1099526341673,30954-3386-3,15,2023-01-12,9.0,,CHF,7.7,2023-01-12,Processed,Credit,97921425420,Credit/Debit,"1 Laugenbrezel Sandwiches, 1 Kaffee"
1099526341675,30954-3387-3,15,2023-01-12,6.5,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,"1 PET Flasche, 1 Butterbrezel"
1099526341678,30954-3388-3,15,2023-01-12,6.0,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,"1 Snack II, 1 PET Flasche"
1099526341697,24647-13538-4,18,2023-01-12,15.0,,CHF,7.7,2023-01-12,Processed,Credit,1608-295000000,Cashless Prepaid,1 Mittagscombo
1099526341701,24647-13539-4,18,2023-01-12,7.0,,CHF,7.7,2023-01-12,Processed,Credit,1613-168000000,Cashless Prepaid,"2 Kaffee, 1 Gipfel"
1099526341704,24647-13540-4,18,2023-01-12,17.0,,CHF,7.7,2023-01-12,Processed,Credit,1611-369000000,Cashless Prepaid,"1 Mittagscombo, 1 Gipfel"
1099526341756,30954-3389-3,15,2023-01-12,4.0,,CHF,7.7,2023-01-12,Processed,Credit,79038578000,Credit/Debit,1 Espresso
1099526341810,30954-3391-2,15,2023-01-12,50.0,,CHF,,2023-01-12,Processed,Credit,,Cash,LOAD ENCASH
1099526341810,30954-3391-3,15,2023-01-12,50.0,,CHF,,2023-01-12,Processed,Debit,1532-117000000,Cashless Prepaid,LOAD LOAD
1099526341812,30954-3392-4,15,2023-01-12,15.0,,CHF,7.7,2023-01-12,Processed,Credit,1532-118000000,Cashless Prepaid,1 Mittagscombo
1099526341886,30954-3393-3,15,2023-01-12,6.5,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,"1 Snack II, 1 Cappuccino"
1099526341888,30954-3394-3,15,2023-01-12,6.5,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,"1 Snack II, 1 Cappuccino"
1099526341937,24648-12864-3,16,2023-01-12,8.0,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,2 Kaffee
1099526341939,24648-12863-3,16,2023-01-12,4.0,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,1 Kaffee
1099526341943,24648-12859-3,16,2023-01-12,12.0,,CHF,7.7,2023-01-12,Processed,Credit,,Cash,3 Kaffee
1099526341944,24648-12858-2,16,2023-01-12,600.0,,CHF,,2023-01-12,Processed,Credit,,Cash,CASH_INIT
1099526341945,24648-12857-2,16,2023-01-11,600.0,,CHF,,2023-01-11,Processed,Credit,,Cash,CASH_INIT
1099526341999,24647-13541-2,18,2023-01-12,10.0,,CHF,,2023-01-12,Processed,Credit,,Cash,LOAD ENCASH
1099526341999,24647-13541-3,18,2023-01-12,10.0,,CHF,,2023-01-12,Processed,Debit,1610-36000000,Cashless Prepaid,LOAD LOAD
1099526342101,30954-3395-2,15,2023-01-12,200.0,,CHF,,2023-01-12,Processed,Credit,20132820720,Credit/Debit,LOAD ENCASH
