REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526362429,30954-3495-2,15,2023-01-14,500.0,,CHF,,2023-01-14,Processed,Credit,,Cash,CASH_INIT
1099526362480,30954-3496-4,15,2023-01-14,20.0,,CHF,7.7,2023-01-14,Processed,Credit,1554-28000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526362497,30954-3497-3,15,2023-01-14,4.0,,CHF,7.7,2023-01-14,Processed,Credit,,Cash,1 Kaffee
1099526362509,30954-3498-4,15,2023-01-14,2.5,,CHF,7.7,2023-01-14,Processed,Credit,1654-10000000,Cashless Prepaid,1 Kaffee
1099526362558,24648-12884-2,16,2023-01-14,300.0,,CHF,,2023-01-14,Processed,Credit,,Cash,CASH_INIT
1099526362600,24647-13546-2,18,2023-01-14,600.0,,CHF,,2023-01-14,Processed,Credit,,Cash,CASH_INIT
1099526362722,30954-3499-3,15,2023-01-14,12.0,,CHF,7.7,2023-01-14,Processed,Credit,,Cash,3 Kaffee
1099526363196,24648-12885-3,16,2023-01-14,6.0,,CHF,7.7,2023-01-14,Processed,Credit,,Cash,"1 Gipfel, 1 Kaffee"
1099526363200,24648-12886-3,16,2023-01-14,8.0,,CHF,7.7,2023-01-14,Processed,Credit,56260476720,Credit/Debit,"1 PET Flasche, 1 Kaffee"
1099526363203,24648-12887-3,16,2023-01-14,6.0,,CHF,7.7,2023-01-14,Processed,Credit,59360476720,Credit/Debit,"1 Kaffee, 1 Gipfel"
1099526363213,24648-12888-3,16,2023-01-14,6.0,,CHF,7.7,2023-01-14,Processed,Credit,22160323120,Credit/Debit,"1 PET Flasche, 1 Gipfel"
1099526363229,24648-12889-3,16,2023-01-14,4.5,,CHF,7.7,2023-01-14,Processed,Credit,51860476720,Credit/Debit,"1 Gipfel, 1 Personal Kaffee"
1099526363231,24648-12890-3,16,2023-01-14,4.5,,CHF,7.7,2023-01-14,Processed,Credit,,Cash,"1 Personal Getränke, 1 Gipfel"
1099526363241,24648-12891-3,16,2023-01-14,6.0,,CHF,7.7,2023-01-14,Processed,Credit,5610869987,Credit/Debit,"1 Tee, 1 Gipfel"
1099526363244,24648-12892-3,16,2023-01-14,6.0,,CHF,7.7,2023-01-14,Processed,Credit,,Cash,"1 Gipfel, 1 Kaffee"
1099526363247,24648-12893-3,16,2023-01-14,6.0,,CHF,7.7,2023-01-14,Processed,Credit,,Cash,"1 Gipfel, 1 Kaffee"
1099526363336,30954-3501-2,15,2023-01-14,20.0,,CHF,,2023-01-14,Processed,Credit,,Cash,LOAD ENCASH
1099526363336,30954-3501-3,15,2023-01-14,20.0,,CHF,,2023-01-14,Processed,Debit,1512-317000000,Cashless Prepaid,LOAD LOAD
1099526363344,30954-3502-4,15,2023-01-14,22.0,,CHF,7.7,2023-01-14,Processed,Credit,1512-318000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo, 1 Gipfel"
1099526363521,30954-3505-3,15,2023-01-14,6.5,,CHF,7.7,2023-01-14,Processed,Credit,,Cash,"1 Cappuccino, 1 Gipfel"
1099526363592,30954-3507-3,15,2023-01-14,6.0,,CHF,7.7,2023-01-14,Processed,Credit,,Cash,"1 Kaffee, 1 Gipfel"
1099526363596,30954-3508-4,15,2023-01-14,17.5,,CHF,7.7,2023-01-14,Processed,Credit,1669-8000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526363883,24647-13547-3,18,2023-01-14,4.0,,CHF,7.7,2023-01-14,Processed,Credit,87159033399,Credit/Debit,1 0.25dl Red Bull
1099526363916,30954-3510-3,15,2023-01-14,7.5,,CHF,7.7,2023-01-14,Processed,Credit,,Cash,"1 Kaffee, 1 Mandel / Nuss Gipfel"
1099526363922,30954-3511-3,15,2023-01-14,4.0,,CHF,7.7,2023-01-14,Processed,Credit,,Cash,1 Schokolade/Ovi
1099526363925,30954-3512-3,15,2023-01-14,6.0,,CHF,7.7,2023-01-14,Processed,Credit,,Cash,"1 Kaffee, 1 Snack II"
1099526363994,30954-3513-4,15,2023-01-14,2.5,,CHF,7.7,2023-01-14,Processed,Credit,1654-11000000,Cashless Prepaid,1 Kaffee
1099526364063,30954-3514-3,15,2023-01-14,7.5,,CHF,7.7,2023-01-14,Processed,Credit,,Cash,"1 Kaffee, 1 Mandel / Nuss Gipfel"
1099526364077,30954-3515-3,15,2023-01-14,4.0,,CHF,7.7,2023-01-14,Processed,Credit,,Cash,1 Kaffee
