REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526064002,24648-12294-2,16,2022-12-01,600.0,,CHF,,2022-12-01,Processed,Credit,,Cash,CASH_INIT
1099526064003,30954-1871-2,15,2022-12-01,500.0,,CHF,,2022-12-01,Processed,Credit,,Cash,CASH_INIT
1099526064004,30954-1872-4,15,2022-12-01,22.0,,CHF,7.7,2022-12-01,Processed,Credit,1556-142000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo, 1 PET Flasche, 1 Snac..."
1099526064005,24647-12960-2,18,2022-12-01,600.0,,CHF,,2022-12-01,Processed,Credit,,Cash,CASH_INIT
1099526064006,24647-12961-3,18,2022-12-01,4.0,,CHF,7.7,2022-12-01,Processed,Credit,,Cash,1 Kaffee
1099526064007,24647-12962-3,18,2022-12-01,4.0,,CHF,7.7,2022-12-01,Processed,Credit,,Cash,1 Kaffee
1099526064008,24647-12963-3,18,2022-12-01,12.0,,CHF,7.7,2022-12-01,Processed,Credit,51517112910,Credit/Debit,3 Kaffee
1099526064009,30954-1873-3,15,2022-12-01,6.0,,CHF,7.7,2022-12-01,Processed,Credit,42957112910,Credit/Debit,"1 Snack II, 2 Gipfel"
1099526064010,30954-1874-3,15,2022-12-01,8.0,,CHF,7.7,2022-12-01,Processed,Credit,,Cash,"1 Gipfel, 1 Snack II, 1 PET Flasche"
1099526064011,30954-1875-3,15,2022-12-01,6.0,,CHF,7.7,2022-12-01,Processed,Credit,21791730399,Credit/Debit,"1 Snack II, 1 PET Flasche"
1099526064012,30954-1876-3,15,2022-12-01,8.5,,CHF,7.7,2022-12-01,Processed,Credit,91763248220,Credit/Debit,"1 Snack II, 1 PET Flasche, 1 Butterbrezel"
1099526064014,30954-1878-3,15,2022-12-01,8.0,,CHF,7.7,2022-12-01,Processed,Credit,,Cash,"1 PET Flasche, 1 Snack II, 1 Gipfel"
1099526064015,30954-1879-3,15,2022-12-01,8.5,,CHF,7.7,2022-12-01,Processed,Credit,21680955020,Credit/Debit,"1 Kaffee, 1 Gipfel, 1 Butterbrezel"
1099526064016,30954-1880-3,15,2022-12-01,6.0,,CHF,7.7,2022-12-01,Processed,Credit,,Cash,"1 Gipfel, 1 Kaffee"
