REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526047899,30954-1577-2,15,2022-11-28,500.0,,CHF,,2022-11-28,Processed,Credit,,Cash,CASH_INIT
1099526047900,24647-12879-2,18,2022-11-28,600.0,,CHF,,2022-11-28,Processed,Credit,,Cash,CASH_INIT
1099526047902,30954-1579-4,15,2022-11-28,17.5,,CHF,7.7,2022-11-28,Processed,Credit,1556-140000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526047903,24648-12261-2,16,2022-11-28,300.0,,CHF,,2022-11-28,Processed,Credit,,Cash,CASH_INIT
1099526047906,30954-1582-4,15,2022-11-28,15.0,,CHF,7.7,2022-11-28,Processed,Credit,1538-109000000,Cashless Prepaid,1 Mittagscombo
1099526047908,30954-1584-3,15,2022-11-28,4.0,,CHF,7.7,2022-11-28,Processed,Credit,,Cash,1 PET Flasche
1099526047914,30954-1590-3,15,2022-11-28,4.0,,CHF,7.7,2022-11-28,Processed,Credit,,Cash,1 PET Flasche
1099526047915,30954-1591-3,15,2022-11-28,13.5,,CHF,7.7,2022-11-28,Processed,Credit,,Cash,"2 Kaffee, 1 Snack II, 1 Mandel / Nuss Gipfel"
1099526047926,30954-1602-3,15,2022-11-28,4.0,,CHF,7.7,2022-11-28,Processed,Credit,,Cash,1 Kaffee
1099526047930,30954-1606-4,15,2022-11-28,17.5,,CHF,7.7,2022-11-28,Processed,Credit,1568-58000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526047935,30954-1611-4,15,2022-11-28,17.5,,CHF,7.7,2022-11-28,Processed,Credit,1505-416000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
