REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526260792,30954-3001-2,15,2023-01-05,500.0,,CHF,,2023-01-05,Processed,Credit,,Cash,CASH_INIT
1099526260793,30954-3002-4,15,2023-01-05,20.0,,CHF,7.7,2023-01-05,Processed,Credit,1556-155000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526260800,30954-3003-4,15,2023-01-05,15.0,,CHF,7.7,2023-01-05,Processed,Credit,1507-582000000,Cashless Prepaid,1 Mittagscombo
1099526260801,24648-12735-2,16,2023-01-05,600.0,,CHF,,2023-01-05,Processed,Credit,,Cash,CASH_INIT
1099526260805,30954-3004-3,15,2023-01-05,12.0,,CHF,7.7,2023-01-05,Processed,Credit,,Cash,"1 PET Flasche, 2 Kaffee"
1099526260809,30954-3005-2,15,2023-01-05,100.0,,CHF,,2023-01-05,Processed,Credit,46638464620,Credit/Debit,LOAD ENCASH
1099526260809,30954-3005-3,15,2023-01-05,100.0,,CHF,,2023-01-05,Processed,Debit,1554-23000000,Cashless Prepaid,LOAD LOAD
1099526260810,30954-3006-4,15,2023-01-05,20.0,,CHF,7.7,2023-01-05,Processed,Credit,1554-24000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526260838,24647-13441-2,18,2023-01-05,600.0,,CHF,,2023-01-05,Processed,Credit,,Cash,CASH_INIT
1099526260853,24647-13442-2,18,2023-01-05,10.0,,CHF,,2023-01-05,Processed,Credit,,Cash,LOAD ENCASH
1099526260853,24647-13442-3,18,2023-01-05,10.0,,CHF,,2023-01-05,Processed,Debit,1617-69000000,Cashless Prepaid,LOAD LOAD
1099526260875,24647-13443-2,18,2023-01-05,10.0,,CHF,,2023-01-05,Processed,Credit,,Cash,LOAD ENCASH
