REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526093468,24648-12325-2,16,2022-12-05,600.0,,CHF,,2022-12-05,Processed,Credit,,Cash,CASH_INIT
1099526093469,24647-13034-2,18,2022-12-05,600.0,,CHF,,2022-12-05,Processed,Credit,,Cash,CASH_INIT
1099526093470,24647-13035-3,18,2022-12-05,14.0,,CHF,7.7,2022-12-05,Processed,Credit,1610-24000000,Cashless Prepaid,7 Gipfel
1099526093471,30954-2034-2,15,2022-12-05,500.0,,CHF,,2022-12-05,Processed,Credit,,Cash,CASH_INIT
1099526093472,30954-2035-4,15,2022-12-05,19.5,,CHF,7.7,2022-12-05,Processed,Credit,1556-143000000,Cashless Prepaid,"1 Mittagscombo, 1 Gipfel, 1 Kaffee"
1099526093474,30954-2036-3,15,2022-12-05,6.0,,CHF,7.7,2022-12-05,Processed,Credit,,Cash,"1 Gipfel, 1 Kaffee"
1099526093475,30954-2037-3,15,2022-12-05,6.5,,CHF,7.7,2022-12-05,Processed,Credit,,Cash,"1 Butterbrezel, 1 Kaffee"
1099526093476,30954-2038-4,15,2022-12-05,2.5,,CHF,7.7,2022-12-05,Processed,Credit,1502-577000000,Cashless Prepaid,1 Kaffee
1099526093478,30954-2040-2,15,2022-12-05,200.0,,CHF,,2022-12-05,Processed,Credit,39968374220,Credit/Debit,LOAD ENCASH
1099526093478,30954-2040-3,15,2022-12-05,200.0,,CHF,,2022-12-05,Processed,Debit,1505-422000000,Cashless Prepaid,LOAD LOAD
1099526093479,30954-2041-4,15,2022-12-05,17.5,,CHF,7.7,2022-12-05,Processed,Credit,1505-423000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526093480,30954-2042-4,15,2022-12-05,5.0,,CHF,7.7,2022-12-05,Processed,Credit,1507-566000000,Cashless Prepaid,"1 Butterbrezel, 1 Kaffee"
1099526093481,30954-2043-4,15,2022-12-05,2.5,,CHF,7.7,2022-12-05,Processed,Credit,1576-462000000,Cashless Prepaid,1 Kaffee
1099526093482,30954-2044-4,15,2022-12-05,17.5,,CHF,7.7,2022-12-05,Processed,Credit,1552-387000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526093483,30954-2045-4,15,2022-12-05,20.0,,CHF,7.7,2022-12-05,Processed,Credit,1510-116000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo"
1099526093484,30954-2046-4,15,2022-12-05,17.5,,CHF,7.7,2022-12-05,Processed,Credit,1526-752000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526093485,30954-2047-4,15,2022-12-05,17.5,,CHF,7.7,2022-12-05,Processed,Credit,1536-131000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526093486,30954-2048-3,15,2022-12-05,6.0,,CHF,7.7,2022-12-05,Processed,Credit,,Cash,"1 Gipfel, 1 Kaffee"
1099526093487,30954-2049-4,15,2022-12-05,2.5,,CHF,7.7,2022-12-05,Processed,Credit,1525-251000000,Cashless Prepaid,1 Kaffee
1099526093488,30954-2050-4,15,2022-12-05,17.5,,CHF,7.7,2022-12-05,Processed,Credit,1560-649000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526093489,30954-2051-4,15,2022-12-05,17.5,,CHF,7.7,2022-12-05,Processed,Credit,1563-576000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526093490,24647-13036-3,18,2022-12-05,4.0,,CHF,7.7,2022-12-05,Processed,Credit,,Cash,1 PET Flasche
1099526093491,30954-2052-4,15,2022-12-05,2.5,,CHF,7.7,2022-12-05,Processed,Credit,1518-437000000,Cashless Prepaid,1 Kaffee
1099526093492,30954-2053-4,15,2022-12-05,2.5,,CHF,7.7,2022-12-05,Processed,Credit,1504-182000000,Cashless Prepaid,1 Kaffee
1099526093495,24647-13037-3,18,2022-12-05,4.0,,CHF,7.7,2022-12-05,Processed,Credit,98440947220,Credit/Debit,1 0.25dl Red Bull
1099526093496,24647-13038-3,18,2022-12-05,4.0,,CHF,7.7,2022-12-05,Processed,Credit,5570929275,Credit/Debit,1 PET Flasche
1099526093497,24647-13039-3,18,2022-12-05,4.0,,CHF,7.7,2022-12-05,Processed,Credit,46785460399,Credit/Debit,1 PET Flasche
1099526093498,24647-13040-4,18,2022-12-05,15.0,,CHF,7.7,2022-12-05,Processed,Credit,1611-353000000,Cashless Prepaid,1 Mittagscombo
1099526093499,24647-13041-4,18,2022-12-05,2.5,,CHF,7.7,2022-12-05,Processed,Credit,1618-70000000,Cashless Prepaid,1 PET Flasche
1099526093500,24647-13042-4,18,2022-12-05,2.5,,CHF,7.7,2022-12-05,Processed,Credit,1633-148000000,Cashless Prepaid,1 Kaffee
1099526093501,24647-13043-4,18,2022-12-05,2.5,,CHF,7.7,2022-12-05,Processed,Credit,1617-64000000,Cashless Prepaid,1 Kaffee
1099526093502,24647-13044-2,18,2022-12-05,400.0,,CHF,,2022-12-05,Processed,Credit,49026976910,Credit/Debit,LOAD ENCASH
1099526093502,24647-13044-3,18,2022-12-05,400.0,,CHF,,2022-12-05,Processed,Debit,1611-354000000,Cashless Prepaid,LOAD LOAD
1099526093504,30954-2056-3,15,2022-12-05,4.0,,CHF,7.7,2022-12-05,Processed,Credit,42233961020,Credit/Debit,1 Kaffee
1099526093505,24647-13045-3,18,2022-12-05,26.0,,CHF,7.7,2022-12-05,Processed,Credit,22227976910,Credit/Debit,"5 Kaffee, 3 Gipfel"
1099526093506,30954-2057-3,15,2022-12-05,2.0,,CHF,7.7,2022-12-05,Processed,Credit,53141947220,Credit/Debit,1 Gipfel
1099526093507,30954-2058-3,15,2022-12-05,4.5,,CHF,7.7,2022-12-05,Processed,Credit,74061001320,Credit/Debit,1 Cappuccino
1099526093511,30954-2062-3,15,2022-12-05,6.0,,CHF,7.7,2022-12-05,Processed,Credit,66236234320,Credit/Debit,"1 Schokolade/Ovi, 1 Gipfel"
1099526093512,30954-2063-3,15,2022-12-05,4.0,,CHF,7.7,2022-12-05,Processed,Credit,,Cash,1 Tee
1099526093513,24648-12326-4,16,2022-12-05,4.5,,CHF,7.7,2022-12-05,Processed,Credit,1606-32000000,Cashless Prepaid,"1 Gipfel, 1 Kaffee"
1099526093514,30954-2064-3,15,2022-12-05,4.0,,CHF,7.7,2022-12-05,Processed,Credit,,Cash,1 Kaffee
1099526093515,24648-12327-3,16,2022-12-05,30.0,,CHF,7.7,2022-12-05,Processed,Credit,,Cash,"1 PET Flasche, 5 Kaffee, 3 Gipfel"
1099526093516,30954-2065-4,15,2022-12-05,20.0,,CHF,7.7,2022-12-05,Processed,Credit,1567-41000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526093518,30954-2066-4,15,2022-12-05,2.5,,CHF,7.7,2022-12-05,Processed,Credit,1552-388000000,Cashless Prepaid,1 Espresso
1099526093556,30954-2069-4,15,2022-12-05,20.0,,CHF,7.7,2022-12-05,Processed,Credit,1557-100000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526093557,30954-2070-2,15,2022-12-05,100.0,,CHF,,2022-12-05,Processed,Credit,,Cash,LOAD ENCASH
1099526093557,30954-2070-3,15,2022-12-05,100.0,,CHF,,2022-12-05,Processed,Debit,1557-101000000,Cashless Prepaid,LOAD LOAD
1099526093558,30954-2071-3,15,2022-12-05,26.0,,CHF,7.7,2022-12-05,Processed,Credit,18522442320,Credit/Debit,1 Mittagscombo
1099526093559,30954-2072-3,15,2022-12-05,26.0,,CHF,7.7,2022-12-05,Processed,Credit,5571143266,Credit/Debit,1 Mittagscombo
1099526094260,24648-12328-3,16,2022-12-05,4.0,,CHF,7.7,2022-12-05,Processed,Credit,,Cash,1 PET Flasche
1099526094271,24647-13047-3,18,2022-12-05,4.0,,CHF,7.7,2022-12-05,Processed,Credit,29282491320,Credit/Debit,1 Espresso
1099526094276,30954-2073-3,15,2022-12-05,6.0,,CHF,7.7,2022-12-05,Processed,Credit,17656458220,Credit/Debit,"1 Gipfel, 1 Kaffee"
1099526094277,24647-13048-3,18,2022-12-05,10.0,,CHF,7.7,2022-12-05,Processed,Credit,1610-25000000,Cashless Prepaid,1 Küche offen
1099526094279,24648-12329-4,16,2022-12-05,5.0,,CHF,7.7,2022-12-05,Processed,Credit,1592-70000000,Cashless Prepaid,2 Kaffee
1099526094281,24648-12330-4,16,2022-12-05,20.0,,CHF,7.7,2022-12-05,Processed,Credit,1589-274000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo"
1099526094285,24648-12331-2,16,2022-12-05,200.0,,CHF,,2022-12-05,Processed,Credit,37406334320,Credit/Debit,LOAD ENCASH
1099526094285,24648-12331-3,16,2022-12-05,200.0,,CHF,,2022-12-05,Processed,Debit,1588-231000000,Cashless Prepaid,LOAD LOAD
1099526094286,24648-12332-4,16,2022-12-05,15.0,,CHF,7.7,2022-12-05,Processed,Credit,1588-232000000,Cashless Prepaid,1 Mittagscombo
1099526094287,24648-12333-2,16,2022-12-05,100.0,,CHF,,2022-12-05,Processed,Credit,5571244882,Credit/Debit,LOAD ENCASH
1099526094287,24648-12333-3,16,2022-12-05,100.0,,CHF,,2022-12-05,Processed,Debit,1592-71000000,Cashless Prepaid,LOAD LOAD
1099526094292,24648-12335-3,16,2022-12-05,10.0,,CHF,7.7,2022-12-05,Processed,Credit,97515812910,Credit/Debit,1 Non Food
1099526094293,24647-13050-3,18,2022-12-05,20.0,,CHF,7.7,2022-12-05,Processed,Credit,28749149020,Credit/Debit,"1 Espresso, 1 Tagesteller ( Stammgäste ) "
1099526094294,24647-13051-4,18,2022-12-05,15.0,,CHF,7.7,2022-12-05,Processed,Credit,1608-278000000,Cashless Prepaid,1 Mittagscombo
1099526094302,24647-13052-3,18,2022-12-05,20.0,,CHF,7.7,2022-12-05,Processed,Credit,,Cash,"1 Tagesteller ( Stammgäste ) , 1 Espresso"
1099526094307,30954-2074-3,15,2022-12-05,8.0,,CHF,7.7,2022-12-05,Processed,Credit,42020706,Credit/Debit,2 Kaffee
1099526094413,24647-13053-3,18,2022-12-05,4.0,,CHF,7.7,2022-12-05,Processed,Credit,46640542320,Credit/Debit,1 PET Flasche
1099526094427,24648-12336-3,16,2022-12-05,2.5,,CHF,7.7,2022-12-05,Processed,Credit,11733760399,Credit/Debit,1 Personal Getränke
1099526094428,24648-12337-3,16,2022-12-05,2.5,,CHF,7.7,2022-12-05,Processed,Credit,51933760399,Credit/Debit,1 Personal Getränke
1099526094439,30954-2076-4,15,2022-12-05,2.5,,CHF,7.7,2022-12-05,Processed,Credit,1508-509000000,Cashless Prepaid,1 Kaffee
1099526094440,30954-2077-4,15,2022-12-05,7.0,,CHF,7.7,2022-12-05,Processed,Credit,1563-577000000,Cashless Prepaid,"1 Snack II, 1 Kaffee, 1 Butterbrezel"
1099526094443,24648-12338-2,16,2022-12-05,34.0,,CHF,,2022-12-05,Processed,Debit,,Cash,CASH_WITHDRAW Abschöpfen
1099526094463,24647-13054-2,18,2022-12-05,24.0,,CHF,,2022-12-05,Processed,Debit,,Cash,CASH_WITHDRAW Abschöpfen
