REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099525959746,24648-12009-2,16,2022-11-15,300.0,,CHF,,2022-11-15,Processed,Credit,,Cash,CASH_INIT
1099525959747,30954-1024-2,15,2022-11-15,500.0,,CHF,,2022-11-15,Processed,Credit,,Cash,CASH_INIT
1099525959748,30954-1025-4,15,2022-11-15,15.0,,CHF,7.7,2022-11-15,Processed,Credit,1538-102000000,Cashless Prepaid,1 Mittagscombo
1099525959749,30954-1026-3,15,2022-11-15,6.0,,CHF,7.7,2022-11-15,Processed,Credit,5550052469,Credit/Debit,"1 Kaffee, 1 Gipfel"
1099525959750,30954-1027-4,15,2022-11-15,5.0,,CHF,7.7,2022-11-15,Processed,Credit,1573-114000000,Cashless Prepaid,"1 Kaffee, 1 Butterbrezel"
1099525959751,24647-12714-2,18,2022-11-15,600.0,,CHF,,2022-11-15,Processed,Credit,,Cash,CASH_INIT
1099525959752,30954-1028-2,15,2022-11-15,21.0,,CHF,,2022-11-15,Processed,Credit,44754729299,Credit/Debit,LOAD ENCASH
1099525959752,30954-1028-3,15,2022-11-15,21.0,,CHF,,2022-11-15,Processed,Debit,1512-277000000,Cashless Prepaid,LOAD LOAD
1099525959753,30954-1029-4,15,2022-11-15,20.0,,CHF,7.7,2022-11-15,Processed,Credit,1512-278000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo"
1099525959754,30954-1030-4,15,2022-11-15,22.0,,CHF,7.7,2022-11-15,Processed,Credit,1556-130000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo, 1 Gipfel"
1099525959755,24648-12010-4,16,2022-11-15,105.0,,CHF,7.7,2022-11-15,Processed,Credit,1594-120000000,Cashless Prepaid,7 Mittagscombo
1099525959756,30954-1031-4,15,2022-11-15,12.5,,CHF,7.7,2022-11-15,Processed,Credit,1557-94000000,Cashless Prepaid,"3 Kaffee, 1 Laugenbrezel Sandwiches"
1099525959757,30954-1032-4,15,2022-11-15,15.0,,CHF,7.7,2022-11-15,Processed,Credit,1504-174000000,Cashless Prepaid,1 Mittagscombo
1099525959762,24647-12715-4,18,2022-11-15,15.0,,CHF,7.7,2022-11-15,Processed,Credit,1625-3000000,Cashless Prepaid,1 Mittagscombo
1099525959764,30954-1037-4,15,2022-11-15,20.0,,CHF,7.7,2022-11-15,Processed,Credit,1526-737000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099525959765,30954-1038-4,15,2022-11-15,17.5,,CHF,7.7,2022-11-15,Processed,Credit,1502-568000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099525959766,30954-1039-4,15,2022-11-15,32.5,,CHF,7.7,2022-11-15,Processed,Credit,1507-552000000,Cashless Prepaid,"2 Mittagscombo, 1 Kaffee"
1099525959767,30954-1040-4,15,2022-11-15,19.5,,CHF,7.7,2022-11-15,Processed,Credit,1560-641000000,Cashless Prepaid,"1 Gipfel, 1 Kaffee, 1 Mittagscombo"
1099525959768,30954-1041-4,15,2022-11-15,17.5,,CHF,7.7,2022-11-15,Processed,Credit,1561-419000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099525959769,30954-1042-4,15,2022-11-15,7.5,,CHF,7.7,2022-11-15,Processed,Credit,1518-422000000,Cashless Prepaid,"1 Laugenbrezel Sandwiches, 1 Kaffee"
1099525959770,30954-1043-4,15,2022-11-15,17.5,,CHF,7.7,2022-11-15,Processed,Credit,1503-671000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099525959771,30954-1044-4,15,2022-11-15,2.5,,CHF,7.7,2022-11-15,Processed,Credit,1525-238000000,Cashless Prepaid,1 Kaffee
1099525959772,30954-1045-3,15,2022-11-15,6.0,,CHF,7.7,2022-11-15,Processed,Credit,32061337020,Credit/Debit,"1 Gipfel, 1 0.25dl Red Bull"
1099525959773,30954-1046-3,15,2022-11-15,11.0,,CHF,7.7,2022-11-15,Processed,Credit,74607833020,Credit/Debit,"1 Gipfel, 1 Laugenbrezel Sandwiches, 1 Kaffee"
1099525959774,30954-1047-3,15,2022-11-15,6.0,,CHF,7.7,2022-11-15,Processed,Credit,89661337020,Credit/Debit,"1 PET Flasche, 1 Gipfel"
1099525959775,24647-12716-4,18,2022-11-15,17.0,,CHF,7.7,2022-11-15,Processed,Credit,1611-342000000,Cashless Prepaid,"1 Gipfel, 1 Mittagscombo"
1099525959776,30954-1048-3,15,2022-11-15,6.0,,CHF,7.7,2022-11-15,Processed,Credit,89599470710,Credit/Debit,"1 Gipfel, 1 Kaffee"
