REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526146123,24647-13200-2,18,2022-12-11,350.0,,CHF,,2022-12-11,Processed,Credit,,Cash,CASH_INIT
1099526146124,24648-12474-2,16,2022-12-11,600.0,,CHF,,2022-12-11,Processed,Credit,,Cash,CASH_INIT
1099526146125,24647-13201-2,18,2022-12-11,600.0,,CHF,,2022-12-11,Processed,Credit,,Cash,CASH_INIT
1099526146126,30954-2281-2,15,2022-12-11,500.0,,CHF,,2022-12-11,Processed,Credit,,Cash,CASH_INIT
1099526146128,24648-12476-2,16,2022-12-11,200.0,,CHF,,2022-12-11,Processed,Credit,53518434220,Credit/Debit,LOAD ENCASH
1099526146128,24648-12476-3,16,2022-12-11,200.0,,CHF,,2022-12-11,Processed,Debit,1594-121000000,Cashless Prepaid,LOAD LOAD
1099526146129,24648-12477-4,16,2022-12-11,90.0,,CHF,7.7,2022-12-11,Processed,Credit,1594-122000000,Cashless Prepaid,6 Mittagscombo
1099526146131,24647-13202-3,18,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,67774421000,Credit/Debit,1 PET Flasche
1099526146132,30954-2283-3,15,2022-12-11,6.0,,CHF,7.7,2022-12-11,Processed,Credit,,Cash,"1 Snack II, 1 Kaffee"
1099526146133,24647-13203-2,18,2022-12-11,100.0,,CHF,,2022-12-11,Processed,Credit,,Cash,LOAD ENCASH
1099526146133,24647-13203-3,18,2022-12-11,100.0,,CHF,,2022-12-11,Processed,Debit,1631-34000000,Cashless Prepaid,LOAD LOAD
1099526146134,24647-13204-2,18,2022-12-11,50.0,,CHF,,2022-12-11,Processed,Credit,,Cash,LOAD ENCASH
1099526146134,24647-13204-3,18,2022-12-11,50.0,,CHF,,2022-12-11,Processed,Debit,1610-26000000,Cashless Prepaid,LOAD LOAD
1099526146135,30954-2284-4,15,2022-12-11,10.0,,CHF,7.7,2022-12-11,Processed,Credit,1565-146000000,Cashless Prepaid,4 Kaffee
1099526146136,30954-2285-3,15,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,77931011399,Credit/Debit,1 PET Flasche
1099526146146,24647-13205-3,18,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,89329309020,Credit/Debit,1 PET Flasche
1099526146147,24647-13206-3,18,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,62617822120,Credit/Debit,1 Tee
1099526146148,24647-13207-3,18,2022-12-11,2.0,,CHF,7.7,2022-12-11,Processed,Credit,,Cash,1 Gipfel
1099526146149,30954-2286-4,15,2022-12-11,17.5,,CHF,7.7,2022-12-11,Processed,Credit,1584-37000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526146150,24648-12478-3,16,2022-12-11,2.0,,CHF,7.7,2022-12-11,Processed,Credit,5577832601,Credit/Debit,1 Snack II
1099526146151,24648-12479-3,16,2022-12-11,2.0,,CHF,7.7,2022-12-11,Processed,Credit,25937702320,Credit/Debit,1 Snack II
1099526146152,30954-2287-3,15,2022-12-11,12.0,,CHF,7.7,2022-12-11,Processed,Credit,20854371020,Credit/Debit,"2 Snack II, 2 Kaffee"
1099526146154,30954-2289-3,15,2022-12-11,8.5,,CHF,7.7,2022-12-11,Processed,Credit,31954371020,Credit/Debit,"2 Snack II, 1 Cappuccino"
1099526146155,30954-2290-3,15,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,,Cash,1 Kaffee
1099526146156,30954-2291-3,15,2022-12-11,12.0,,CHF,7.7,2022-12-11,Processed,Credit,91392876220,Credit/Debit,"2 Snack II, 2 Kaffee"
1099526146157,24648-12480-3,16,2022-12-11,2.0,,CHF,7.7,2022-12-11,Processed,Credit,,Cash,1 Snack II
1099526146158,30954-2292-3,15,2022-12-11,2.0,,CHF,7.7,2022-12-11,Processed,Credit,85000695320,Credit/Debit,1 Snack II
1099526146159,24647-13208-3,18,2022-12-11,3.5,,CHF,7.7,2022-12-11,Processed,Credit,25710451000,Credit/Debit,1 Zitronencake
1099526146163,30954-2293-4,15,2022-12-11,5.0,,CHF,7.7,2022-12-11,Processed,Credit,1517-49000000,Cashless Prepaid,2 Kaffee
1099526146164,30954-2294-2,15,2022-12-11,30.0,,CHF,,2022-12-11,Processed,Credit,53233011399,Credit/Debit,LOAD ENCASH
1099526146164,30954-2294-3,15,2022-12-11,30.0,,CHF,,2022-12-11,Processed,Debit,1517-50000000,Cashless Prepaid,LOAD LOAD
1099526146169,24648-12481-3,16,2022-12-11,2.0,,CHF,7.7,2022-12-11,Processed,Credit,16835371020,Credit/Debit,1 Snack II
1099526146170,24648-12482-3,16,2022-12-11,5.0,,CHF,7.7,2022-12-11,Processed,Credit,90045371020,Credit/Debit,1 Latte Machiato
1099526146172,24648-12483-3,16,2022-12-11,2.0,,CHF,7.7,2022-12-11,Processed,Credit,29263011399,Credit/Debit,1 Snack II
1099526146173,24648-12484-3,16,2022-12-11,9.0,,CHF,7.7,2022-12-11,Processed,Credit,5577842881,Credit/Debit,"1 Latte Machiato, 1 Gipfel, 1 Snack II"
1099526146179,24647-13209-4,18,2022-12-11,2.5,,CHF,7.7,2022-12-11,Processed,Credit,1616-186000000,Cashless Prepaid,1 Kaffee
1099526146187,24647-13210-3,18,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,44724011399,Credit/Debit,1 Schokolade/Ovi
1099526146227,24647-13214-3,18,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,69034011399,Credit/Debit,1 Schokolade/Ovi
1099526146228,30954-2295-3,15,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,,Cash,1 PET Flasche
1099526146229,24647-13215-3,18,2022-12-11,8.0,,CHF,7.7,2022-12-11,Processed,Credit,31621695320,Credit/Debit,"1 PET Flasche, 2 Snack II"
1099526146230,30954-2296-3,15,2022-12-11,2.0,,CHF,7.7,2022-12-11,Processed,Credit,44120409020,Credit/Debit,1 Snack II
1099526146231,24647-13216-3,18,2022-12-11,6.0,,CHF,7.7,2022-12-11,Processed,Credit,52994420420,Credit/Debit,"1 PET Flasche, 1 Snack II"
1099526146234,24647-13217-3,18,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,53544011399,Credit/Debit,1 Schokolade/Ovi
1099526146235,24647-13218-3,18,2022-12-11,5.0,,CHF,7.7,2022-12-11,Processed,Credit,41323093220,Credit/Debit,1 Dop. Espresso
1099526146240,24647-13219-3,18,2022-12-11,6.0,,CHF,7.7,2022-12-11,Processed,Credit,5577853834,Credit/Debit,"1 Schokolade/Ovi, 1 Gipfel"
1099526146241,24648-12485-3,16,2022-12-11,6.0,,CHF,7.7,2022-12-11,Processed,Credit,,Cash,"1 Kaffee, 1 Gipfel"
1099526146244,24647-13220-3,18,2022-12-11,6.0,,CHF,7.7,2022-12-11,Processed,Credit,97317421000,Credit/Debit,"1 Gipfel, 1 0.25dl Red Bull"
1099526146245,24648-12486-3,16,2022-12-11,7.0,,CHF,7.7,2022-12-11,Processed,Credit,86006371020,Credit/Debit,"1 Snack II, 1 Latte Machiato"
1099526146328,30954-2297-3,15,2022-12-11,7.5,,CHF,7.7,2022-12-11,Processed,Credit,24074093220,Credit/Debit,"1 Butterbrezel, 1 Dop. Espresso"
1099526146337,30954-2298-3,15,2022-12-11,14.0,,CHF,7.7,2022-12-11,Processed,Credit,29084093220,Credit/Debit,"2 Latte Machiato, 2 Snack II"
1099526146338,30954-2299-3,15,2022-12-11,2.5,,CHF,7.7,2022-12-11,Processed,Credit,70284093220,Credit/Debit,1 Butterbrezel
1099526146339,30954-2300-3,15,2022-12-11,7.0,,CHF,7.7,2022-12-11,Processed,Credit,5577881370,Credit/Debit,"1 Butterbrezel, 1 Cappuccino"
1099526146340,30954-2301-3,15,2022-12-11,7.5,,CHF,7.7,2022-12-11,Processed,Credit,22504027220,Credit/Debit,"1 Latte Machiato, 1 Butterbrezel"
1099526146342,30954-2302-3,15,2022-12-11,6.5,,CHF,7.7,2022-12-11,Processed,Credit,12385420420,Credit/Debit,"1 Butterbrezel, 1 Kaffee"
1099526146344,30954-2303-3,15,2022-12-11,6.5,,CHF,7.7,2022-12-11,Processed,Credit,5577882675,Credit/Debit,"1 Kaffee, 1 Butterbrezel"
1099526146346,30954-2304-3,15,2022-12-11,5.0,,CHF,7.7,2022-12-11,Processed,Credit,71762695320,Credit/Debit,1 Latte Machiato
1099526146363,24648-12487-4,16,2022-12-11,20.0,,CHF,7.7,2022-12-11,Processed,Credit,1589-278000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526146364,24648-12488-2,16,2022-12-11,200.0,,CHF,,2022-12-11,Processed,Credit,51225562320,Credit/Debit,LOAD ENCASH
1099526146364,24648-12488-3,16,2022-12-11,200.0,,CHF,,2022-12-11,Processed,Debit,1589-279000000,Cashless Prepaid,LOAD LOAD
1099526146630,24647-13221-3,18,2022-12-11,10.0,,CHF,7.7,2022-12-11,Processed,Credit,1610-27000000,Cashless Prepaid,1 Küche offen
1099526146777,30954-2305-3,15,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,95854451000,Credit/Debit,1 PET Flasche
1099526147045,24648-12489-3,16,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,5577968442,Credit/Debit,1 PET Flasche
1099526147082,24648-12490-3,16,2022-12-11,35.0,,CHF,7.7,2022-12-11,Processed,Credit,,Cash,"2 Teller vom Buffet, 1 PET Flasche"
1099526147103,24648-12491-3,16,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,91896695320,Credit/Debit,1 PET Flasche
1099526147123,24648-12492-3,16,2022-12-11,6.0,,CHF,7.7,2022-12-11,Processed,Credit,,Cash,"1 0.25dl Red Bull, 1 Snack II"
1099526147280,24648-12493-3,16,2022-12-11,10.0,,CHF,7.7,2022-12-11,Processed,Credit,91425409020,Credit/Debit,1 Non Food
1099526147281,24648-12494-3,16,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,,Cash,1 PET Flasche
1099526147284,24648-12495-3,16,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,68366111399,Credit/Debit,1 0.25dl Red Bull
1099526147292,24648-12496-3,16,2022-12-11,4.5,,CHF,7.7,2022-12-11,Processed,Credit,,Cash,"1 Snack II, 1 Personal Getränke"
1099526147295,24648-12497-3,16,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,92590662320,Credit/Debit,1 Kaffee
1099526147299,24648-12498-3,16,2022-12-11,4.0,,CHF,7.7,2022-12-11,Processed,Credit,,Cash,1 Kaffee
1099526147303,24648-12499-3,16,2022-12-11,5.0,,CHF,7.7,2022-12-11,Processed,Credit,5578004286,Credit/Debit,1 Latte Machiato
1099526147308,24648-12500-3,16,2022-12-11,2.0,,CHF,7.7,2022-12-11,Processed,Credit,19832521000,Credit/Debit,1 Snack II
1099526147325,24648-12501-3,16,2022-12-11,6.0,,CHF,7.7,2022-12-11,Processed,Credit,12450520420,Credit/Debit,"1 0.25dl Red Bull, 1 Snack II"
1099526149132,24648-12502-2,16,2022-12-11,61.5,,CHF,,2022-12-11,Processed,Debit,,Cash,CASH_WITHDRAW Abschöpfen
1099526149178,24647-13222-2,18,2022-12-11,152.0,,CHF,,2022-12-11,Processed,Debit,,Cash,CASH_WITHDRAW Abschöpfen
