REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526172832,24648-12550-2,16,2022-12-16,600.0,,CHF,,2022-12-16,Processed,Credit,,Cash,CASH_INIT
1099526172833,30954-2499-2,15,2022-12-16,500.0,,CHF,,2022-12-16,Processed,Credit,,Cash,CASH_INIT
1099526172834,30954-2500-2,15,2022-12-16,200.0,,CHF,,2022-12-16,Processed,Credit,59509161000,Credit/Debit,LOAD ENCASH
1099526172834,30954-2500-3,15,2022-12-16,200.0,,CHF,,2022-12-16,Processed,Debit,1556-150000000,Cashless Prepaid,LOAD LOAD
1099526172835,30954-2501-4,15,2022-12-16,20.0,,CHF,7.7,2022-12-16,Processed,Credit,1556-151000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo"
1099526172836,24647-13248-2,18,2022-12-16,600.0,,CHF,,2022-12-16,Processed,Credit,,Cash,CASH_INIT
1099526172837,24647-13249-2,18,2022-12-16,10.0,,CHF,,2022-12-16,Processed,Debit,,Cash,CASH_WITHDRAW Abschöpfen
1099526172838,24647-13250-2,18,2022-12-16,10.0,,CHF,,2022-12-16,Processed,Credit,,Cash,CASH_DEPOSIT Einlage
1099526172846,30954-2502-4,15,2022-12-16,15.0,,CHF,7.7,2022-12-16,Processed,Credit,1538-113000000,Cashless Prepaid,1 Mittagscombo
1099526172848,24647-13251-3,18,2022-12-16,6.0,,CHF,7.7,2022-12-16,Processed,Credit,,Cash,"1 Milchkaffee, 1 Gipfel"
1099526172858,24647-13252-4,18,2022-12-16,30.0,,CHF,7.7,2022-12-16,Processed,Credit,1608-281000000,Cashless Prepaid,2 Mittagscombo
1099526172876,30954-2503-4,15,2022-12-16,17.5,,CHF,7.7,2022-12-16,Processed,Credit,1526-762000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526172880,30954-2504-4,15,2022-12-16,17.5,,CHF,7.7,2022-12-16,Processed,Credit,1512-298000000,Cashless Prepaid,"1 Mittagscombo, 1 PET Flasche"
1099526172881,30954-2505-4,15,2022-12-16,2.5,,CHF,7.7,2022-12-16,Processed,Credit,1507-578000000,Cashless Prepaid,1 Kaffee
1099526172883,30954-2506-4,15,2022-12-16,15.0,,CHF,7.7,2022-12-16,Processed,Credit,1507-579000000,Cashless Prepaid,1 Mittagscombo
1099526172884,30954-2507-4,15,2022-12-16,17.5,,CHF,7.7,2022-12-16,Processed,Credit,1503-675000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526172885,30954-2508-4,15,2022-12-16,17.5,,CHF,7.7,2022-12-16,Processed,Credit,1502-584000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526172886,30954-2509-4,15,2022-12-16,2.5,,CHF,7.7,2022-12-16,Processed,Credit,1576-470000000,Cashless Prepaid,1 Kaffee
1099526172887,30954-2510-4,15,2022-12-16,17.5,,CHF,7.7,2022-12-16,Processed,Credit,1521-347000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526172888,30954-2511-4,15,2022-12-16,17.5,,CHF,7.7,2022-12-16,Processed,Credit,1561-440000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526172889,30954-2512-4,15,2022-12-16,17.5,,CHF,7.7,2022-12-16,Processed,Credit,1523-239000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526172890,30954-2513-4,15,2022-12-16,5.0,,CHF,7.7,2022-12-16,Processed,Credit,1573-128000000,Cashless Prepaid,2 Kaffee
1099526172892,30954-2514-4,15,2022-12-16,2.5,,CHF,7.7,2022-12-16,Processed,Credit,1525-262000000,Cashless Prepaid,1 Kaffee
1099526172893,30954-2515-4,15,2022-12-16,17.5,,CHF,7.7,2022-12-16,Processed,Credit,1522-441000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526172894,30954-2516-4,15,2022-12-16,7.5,,CHF,7.7,2022-12-16,Processed,Credit,1518-444000000,Cashless Prepaid,"1 Laugenbrezel Sandwiches, 1 Kaffee"
1099526172897,30954-2517-4,15,2022-12-16,2.5,,CHF,7.7,2022-12-16,Processed,Credit,1519-235000000,Cashless Prepaid,1 Kaffee
1099526172899,24647-13253-4,18,2022-12-16,29.0,,CHF,7.7,2022-12-16,Processed,Credit,1613-163000000,Cashless Prepaid,"2 Gipfel, 4 Kaffee, 1 Mittagscombo"
1099526172910,24647-13254-3,18,2022-12-16,12.0,,CHF,7.7,2022-12-16,Processed,Credit,1610-29000000,Cashless Prepaid,"1 Gipfel, 1 Küche offen"
1099526172922,24647-13256-2,18,2022-12-16,20.0,,CHF,,2022-12-16,Processed,Credit,89223807320,Credit/Debit,LOAD ENCASH
1099526172922,24647-13256-3,18,2022-12-16,20.0,,CHF,,2022-12-16,Processed,Debit,1616-189000000,Cashless Prepaid,LOAD LOAD
1099526172923,24647-13257-4,18,2022-12-16,2.5,,CHF,7.7,2022-12-16,Processed,Credit,1616-190000000,Cashless Prepaid,1 Kaffee
1099526172924,24647-13258-2,18,2022-12-16,50.0,,CHF,,2022-12-16,Processed,Credit,50196441000,Credit/Debit,LOAD ENCASH
1099526172924,24647-13258-3,18,2022-12-16,50.0,,CHF,,2022-12-16,Processed,Debit,1633-152000000,Cashless Prepaid,LOAD LOAD
1099526172925,24647-13259-4,18,2022-12-16,2.5,,CHF,7.7,2022-12-16,Processed,Credit,1633-153000000,Cashless Prepaid,1 Kaffee
1099526172940,30954-2518-3,15,2022-12-16,8.0,,CHF,7.7,2022-12-16,Processed,Credit,51651564320,Credit/Debit,"1 Gipfel, 1 Snack II, 1 PET Flasche"
1099526172943,30954-2519-3,15,2022-12-16,8.5,,CHF,7.7,2022-12-16,Processed,Credit,80302559020,Credit/Debit,"1 Kaffee, 1 Gipfel, 1 Butterbrezel"
1099526172949,30954-2521-3,15,2022-12-16,8.5,,CHF,7.7,2022-12-16,Processed,Credit,58601892000,Credit/Debit,"1 PET Flasche, 1 Snack II, 1 Butterbrezel"
1099526172953,30954-2523-3,15,2022-12-16,10.0,,CHF,7.7,2022-12-16,Processed,Credit,5582918615,Credit/Debit,"1 Snack II, 2 Gipfel, 1 PET Flasche"
1099526172955,24648-12551-3,16,2022-12-16,6.0,,CHF,7.7,2022-12-16,Processed,Credit,43214807320,Credit/Debit,"1 Kaffee, 1 Snack II"
1099526172957,24648-12552-3,16,2022-12-16,6.0,,CHF,7.7,2022-12-16,Processed,Credit,,Cash,"1 Kaffee, 1 Snack II"
1099526172958,24648-12553-3,16,2022-12-16,6.0,,CHF,7.7,2022-12-16,Processed,Credit,91427741399,Credit/Debit,"1 Snack II, 1 Kaffee"
1099526172974,30954-2524-3,15,2022-12-16,7.5,,CHF,7.7,2022-12-16,Processed,Credit,81403237220,Credit/Debit,3 Personal Kaffee
1099526173031,30954-2526-3,15,2022-12-16,16.0,,CHF,7.7,2022-12-16,Processed,Credit,72952426420,Credit/Debit,"1 Tagesteller ( Stammgäste ) "
1099526173039,24647-13260-4,18,2022-12-16,2.5,,CHF,7.7,2022-12-16,Processed,Credit,1616-191000000,Cashless Prepaid,1 PET Flasche
1099526173212,30954-2527-3,15,2022-12-16,26.0,,CHF,7.7,2022-12-16,Processed,Credit,84688322320,Credit/Debit,1 Mittagscombo
1099526173215,30954-2528-3,15,2022-12-16,26.0,,CHF,7.7,2022-12-16,Processed,Credit,88389828220,Credit/Debit,1 Mittagscombo
1099526173216,30954-2529-3,15,2022-12-16,26.0,,CHF,7.7,2022-12-16,Processed,Credit,95933771420,Credit/Debit,1 Mittagscombo
1099526173221,30954-2531-3,15,2022-12-16,26.0,,CHF,7.7,2022-12-16,Processed,Credit,84045824420,Credit/Debit,1 Mittagscombo
1099526173225,24647-13261-3,18,2022-12-16,4.5,,CHF,7.7,2022-12-16,Processed,Credit,46945824420,Credit/Debit,1 Cappuccino
1099526173231,24647-13262-4,18,2022-12-16,2.5,,CHF,7.7,2022-12-16,Processed,Credit,1633-154000000,Cashless Prepaid,1 Kaffee
1099526173256,24648-12554-3,16,2022-12-16,4.0,,CHF,7.7,2022-12-16,Processed,Credit,54002941399,Credit/Debit,1 PET Flasche
1099526173266,24648-12555-4,16,2022-12-16,5.0,,CHF,7.7,2022-12-16,Processed,Credit,1592-76000000,Cashless Prepaid,2 Kaffee
1099526173270,24648-12556-4,16,2022-12-16,15.0,,CHF,7.7,2022-12-16,Processed,Credit,1606-37000000,Cashless Prepaid,1 Mittagscombo
1099526173305,30954-2533-4,15,2022-12-16,15.0,,CHF,7.7,2022-12-16,Processed,Credit,1552-396000000,Cashless Prepaid,1 Mittagscombo
1099526173391,24648-12557-3,16,2022-12-16,24.0,,CHF,7.7,2022-12-16,Processed,Credit,35809951520,Credit/Debit,"1 Kaffee, 1 Tagesteller ( Stammgäste ) , 1 PET ..."
1099526173404,24648-12558-4,16,2022-12-16,15.0,,CHF,7.7,2022-12-16,Processed,Credit,1588-242000000,Cashless Prepaid,1 Mittagscombo
1099526173436,30954-2534-3,15,2022-12-16,4.5,,CHF,7.7,2022-12-16,Processed,Credit,59710501320,Credit/Debit,1 Ben & Jerry's Becher
1099526173441,30954-2535-3,15,2022-12-16,6.0,,CHF,7.7,2022-12-16,Processed,Credit,24754659020,Credit/Debit,"1 PET Flasche, 1 Snack II"
1099526173446,24648-12559-4,16,2022-12-16,5.0,,CHF,7.7,2022-12-16,Processed,Credit,1589-283000000,Cashless Prepaid,2 Kaffee
1099526173520,24647-13264-4,18,2022-12-16,5.0,,CHF,7.7,2022-12-16,Processed,Credit,1618-75000000,Cashless Prepaid,"1 Kaffee, 1 PET Flasche"
1099526173549,24647-13265-2,18,2022-12-16,6.0,,CHF,,2022-12-16,Processed,Debit,,Cash,CASH_WITHDRAW Abschöpfen
