REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526017669,24648-12171-2,16,2022-11-23,300.0,,CHF,,2022-11-23,Processed,Credit,,Cash,CASH_INIT
1099526017670,30954-1396-2,15,2022-11-23,500.0,,CHF,,2022-11-23,Processed,Credit,,Cash,CASH_INIT
1099526017671,30954-1397-2,15,2022-11-23,200.0,,CHF,,2022-11-23,Processed,Credit,99049409910,Credit/Debit,LOAD ENCASH
1099526017671,30954-1397-3,15,2022-11-23,200.0,,CHF,,2022-11-23,Processed,Debit,1556-137000000,Cashless Prepaid,LOAD LOAD
1099526017672,30954-1398-4,15,2022-11-23,19.5,,CHF,7.7,2022-11-23,Processed,Credit,1556-138000000,Cashless Prepaid,"1 Mittagscombo, 1 Gipfel, 1 Kaffee"
1099526017673,30954-1399-4,15,2022-11-23,15.0,,CHF,7.7,2022-11-23,Processed,Credit,1538-107000000,Cashless Prepaid,1 Mittagscombo
1099526017674,30954-1400-4,15,2022-11-23,12.5,,CHF,7.7,2022-11-23,Processed,Credit,1557-97000000,Cashless Prepaid,"1 Laugenbrezel Sandwiches, 3 Kaffee"
1099526017675,24648-12172-3,16,2022-11-23,4.0,,CHF,7.7,2022-11-23,Processed,Credit,61670509910,Credit/Debit,1 Kaffee
1099526017676,30954-1401-3,15,2022-11-23,4.0,,CHF,7.7,2022-11-23,Processed,Credit,59646312020,Credit/Debit,1 Kaffee
1099526017677,30954-1402-4,15,2022-11-23,17.5,,CHF,7.7,2022-11-23,Processed,Credit,1526-744000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526017678,30954-1403-4,15,2022-11-23,19.5,,CHF,7.7,2022-11-23,Processed,Credit,1561-427000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo, 1 Gipfel"
1099526017679,30954-1404-4,15,2022-11-23,7.5,,CHF,7.7,2022-11-23,Processed,Credit,1518-428000000,Cashless Prepaid,"1 Kaffee, 1 Laugenbrezel Sandwiches"
1099526017680,30954-1405-4,15,2022-11-23,17.5,,CHF,7.7,2022-11-23,Processed,Credit,1576-450000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526017681,30954-1406-4,15,2022-11-23,2.5,,CHF,7.7,2022-11-23,Processed,Credit,1507-560000000,Cashless Prepaid,1 Kaffee
1099526017682,30954-1407-4,15,2022-11-23,2.5,,CHF,7.7,2022-11-23,Processed,Credit,1525-243000000,Cashless Prepaid,1 Kaffee
1099526017683,30954-1408-4,15,2022-11-23,17.5,,CHF,7.7,2022-11-23,Processed,Credit,1505-413000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526017684,30954-1409-4,15,2022-11-23,19.5,,CHF,7.7,2022-11-23,Processed,Credit,1560-642000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo, 1 Gipfel"
1099526017685,30954-1410-4,15,2022-11-23,2.5,,CHF,7.7,2022-11-23,Processed,Credit,1502-571000000,Cashless Prepaid,1 Kaffee
1099526017686,24648-12173-3,16,2022-11-23,2.0,,CHF,0.0,2022-11-23,Processed,Credit,,Cash,1 Trinkgeld
1099526017686,24648-12173-3,16,2022-11-23,4.0,,CHF,7.7,2022-11-23,Processed,Credit,,Cash,1 Kaffee
1099526017687,30954-1411-4,15,2022-11-23,11.0,,CHF,7.7,2022-11-23,Processed,Credit,1522-421000000,Cashless Prepaid,"1 Laugenbrezel Sandwiches, 1 Mandel / Nuss Gipf..."
1099526017688,24648-12174-2,16,2022-11-23,2.0,,CHF,,2022-11-23,Processed,Credit,,Cash,CASH_DEPOSIT Trinkgeld (Eigenbeleg)
1099526017689,24648-12175-2,16,2022-11-23,300.0,,CHF,,2022-11-23,Processed,Credit,,Cash,CASH_INIT
1099526017690,24648-12176-2,16,2022-11-23,2.0,,CHF,,2022-11-23,Processed,Credit,,Cash,CASH_DEPOSIT Trinkgeld (Eigenbeleg)
1099526017691,24648-12177-2,16,2022-11-23,2.0,,CHF,,2022-11-23,Processed,Debit,,Cash,CASH_WITHDRAW  Trinkgeld (Auszahlung)
1099526017692,24648-12178-3,16,2022-11-23,20.0,,CHF,7.7,2022-11-23,Processed,Credit,,Cash,"2 Gipfel, 4 Kaffee"
1099526017693,30954-1412-4,15,2022-11-23,4.5,,CHF,7.7,2022-11-23,Processed,Credit,1560-643000000,Cashless Prepaid,"1 Kaffee, 1 Gipfel"
1099526017694,30954-1413-3,15,2022-11-23,2.0,,CHF,7.7,2022-11-23,Processed,Credit,1557-98000000,Cashless Prepaid,1 Gipfel
1099526017695,30954-1414-4,15,2022-11-23,2.5,,CHF,7.7,2022-11-23,Processed,Credit,1508-503000000,Cashless Prepaid,1 Kaffee
1099526017696,24648-12179-3,16,2022-11-23,2.0,,CHF,7.7,2022-11-23,Processed,Credit,,Cash,1 Snack II
1099526017697,24648-12180-3,16,2022-11-23,4.0,,CHF,7.7,2022-11-23,Processed,Credit,,Cash,1 PET Flasche
1099526017698,24648-12181-3,16,2022-11-23,4.0,,CHF,7.7,2022-11-23,Processed,Credit,,Cash,1 Kaffee
1099526017699,24648-12182-3,16,2022-11-23,4.0,,CHF,7.7,2022-11-23,Processed,Credit,,Cash,1 Kaffee
1099526017700,24648-12183-3,16,2022-11-23,4.0,,CHF,7.7,2022-11-23,Processed,Credit,55465657020,Credit/Debit,1 0.25dl Red Bull
1099526017701,24648-12184-3,16,2022-11-23,4.0,,CHF,7.7,2022-11-23,Processed,Credit,,Cash,1 Kaffee
1099526017702,24648-12185-3,16,2022-11-23,4.0,,CHF,7.7,2022-11-23,Processed,Credit,,Cash,1 0.25dl Red Bull
1099526017707,24648-12186-3,16,2022-11-23,18.0,,CHF,7.7,2022-11-23,Processed,Credit,5558119181,Credit/Debit,"4 Personal Getränke, 1 Gipfel, 3 Snack II"
1099526017708,30954-1415-4,15,2022-11-23,2.5,,CHF,7.7,2022-11-23,Processed,Credit,1522-422000000,Cashless Prepaid,1 Kaffee
1099526017709,30954-1416-3,15,2022-11-23,39.0,,CHF,7.7,2022-11-23,Processed,Credit,93317001710,Credit/Debit,"2 PET Flasche, 2 Teller vom Buffet"
1099526017712,24648-12187-4,16,2022-11-23,15.0,,CHF,7.7,2022-11-23,Processed,Credit,1593-337000000,Cashless Prepaid,1 Mittagscombo
1099526017713,24648-12188-4,16,2022-11-23,30.0,,CHF,7.7,2022-11-23,Processed,Credit,1588-228000000,Cashless Prepaid,2 Mittagscombo
1099526017714,24648-12189-4,16,2022-11-23,17.5,,CHF,7.7,2022-11-23,Processed,Credit,1589-266000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526017720,24648-12190-3,16,2022-11-23,5.5,,CHF,7.7,2022-11-23,Processed,Credit,5558284909,Credit/Debit,"1 Personal Getränke, 1 Cornetto Royal"
1099526017723,24648-12192-3,16,2022-11-23,8.0,,CHF,7.7,2022-11-23,Processed,Credit,,Cash,"2 Snack II, 1 0.25dl Red Bull"
1099526017725,24648-12193-3,16,2022-11-23,4.0,,CHF,7.7,2022-11-23,Processed,Credit,,Cash,1 0.25dl Red Bull
1099526017726,24648-12194-3,16,2022-11-23,4.0,,CHF,7.7,2022-11-23,Processed,Credit,,Cash,1 Kaffee
1099526017727,24648-12195-3,16,2022-11-23,4.0,,CHF,7.7,2022-11-23,Processed,Credit,,Cash,1 Kaffee
1099526017728,24648-12196-3,16,2022-11-23,4.0,,CHF,7.7,2022-11-23,Processed,Credit,,Cash,1 PET Flasche
1099526017730,30954-1419-4,15,2022-11-23,4.5,,CHF,7.7,2022-11-23,Processed,Credit,1522-423000000,Cashless Prepaid,"1 Espresso, 1 Snack II"
1099526017731,30954-1420-3,15,2022-11-23,4.0,,CHF,7.7,2022-11-23,Processed,Credit,20355063020,Credit/Debit,1 Espresso
1099526017732,30954-1421-3,15,2022-11-23,4.0,,CHF,7.7,2022-11-23,Processed,Credit,44757089299,Credit/Debit,2 Snack II
1099526017733,30954-1422-3,15,2022-11-23,2.0,,CHF,7.7,2022-11-23,Processed,Credit,11424745120,Credit/Debit,1 Snack II
1099526017734,30954-1423-4,15,2022-11-23,2.5,,CHF,7.7,2022-11-23,Processed,Credit,1572-93000000,Cashless Prepaid,1 Milchkaffee
