REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526184897,30954-2567-2,15,2022-12-18,500.0,,CHF,,2022-12-18,Processed,Credit,,Cash,CASH_INIT
1099526184898,30954-2568-4,15,2022-12-18,17.5,,CHF,7.7,2022-12-18,Processed,Credit,1557-103000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526184899,30954-2569-4,15,2022-12-18,2.5,,CHF,7.7,2022-12-18,Processed,Credit,1557-104000000,Cashless Prepaid,1 Kaffee
1099526184900,30954-2570-3,15,2022-12-18,4.0,,CHF,7.7,2022-12-18,Processed,Credit,5585343786,Credit/Debit,1 Kaffee
1099526184901,30954-2571-3,15,2022-12-18,4.0,,CHF,7.7,2022-12-18,Processed,Credit,22232661000,Credit/Debit,1 Kaffee
1099526184902,24648-12576-2,16,2022-12-18,600.0,,CHF,,2022-12-18,Processed,Credit,,Cash,CASH_INIT
1099526184903,30954-2572-3,15,2022-12-18,4.0,,CHF,7.7,2022-12-18,Processed,Credit,41442403000,Credit/Debit,1 Kaffee
1099526184904,30954-2573-3,15,2022-12-18,6.0,,CHF,7.7,2022-12-18,Processed,Credit,68052661000,Credit/Debit,"1 Kaffee, 1 Snack II"
1099526184911,24647-13291-2,18,2022-12-18,600.0,,CHF,,2022-12-18,Processed,Credit,,Cash,CASH_INIT
1099526184912,30954-2574-3,15,2022-12-18,8.0,,CHF,7.7,2022-12-18,Processed,Credit,78552661000,Credit/Debit,2 Kaffee
1099526184913,30954-2575-3,15,2022-12-18,4.0,,CHF,7.7,2022-12-18,Processed,Credit,,Cash,1 Kaffee
1099526184914,30954-2576-3,15,2022-12-18,4.0,,CHF,7.7,2022-12-18,Processed,Credit,,Cash,1 Kaffee
1099526184920,24647-13292-3,18,2022-12-18,4.0,,CHF,7.7,2022-12-18,Processed,Credit,78472661000,Credit/Debit,1 0.25dl Red Bull
1099526184935,24647-13293-4,18,2022-12-18,5.0,,CHF,7.7,2022-12-18,Processed,Credit,1616-194000000,Cashless Prepaid,2 Kaffee
1099526184936,24647-13294-4,18,2022-12-18,9.0,,CHF,7.7,2022-12-18,Processed,Credit,1617-65000000,Cashless Prepaid,"2 Kaffee, 2 Gipfel"
1099526184978,30954-2577-3,15,2022-12-18,4.0,,CHF,7.7,2022-12-18,Processed,Credit,,Cash,1 PET Flasche
1099526184988,30954-2578-3,15,2022-12-18,9.0,,CHF,7.7,2022-12-18,Processed,Credit,,Cash,2 Cappuccino
1099526184989,30954-2579-3,15,2022-12-18,6.5,,CHF,7.7,2022-12-18,Processed,Credit,,Cash,"1 Snack II, 1 Cappuccino"
1099526184990,30954-2580-3,15,2022-12-18,6.0,,CHF,7.7,2022-12-18,Processed,Credit,5585375795,Credit/Debit,"1 Snack II, 1 Kaffee"
1099526184995,30954-2584-3,15,2022-12-18,4.0,,CHF,7.7,2022-12-18,Processed,Credit,93931317320,Credit/Debit,1 Kaffee
1099526185011,24648-12577-3,16,2022-12-18,4.0,,CHF,7.7,2022-12-18,Processed,Credit,,Cash,1 0.25dl Red Bull
1099526185015,30954-2585-3,15,2022-12-18,2.0,,CHF,7.7,2022-12-18,Processed,Credit,44692261399,Credit/Debit,1 Snack II
1099526185021,30954-2586-3,15,2022-12-18,4.0,,CHF,7.7,2022-12-18,Processed,Credit,33215403000,Credit/Debit,1 Kaffee
