REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526049804,24648-12270-2,16,2022-11-29,300.0,,CHF,,2022-11-29,Processed,Credit,,Cash,CASH_INIT
1099526049805,24647-12904-2,18,2022-11-29,600.0,,CHF,,2022-11-29,Processed,Credit,,Cash,CASH_INIT
1099526049806,30954-1660-2,15,2022-11-29,500.0,,CHF,,2022-11-29,Processed,Credit,,Cash,CASH_INIT
1099526049808,24647-12905-3,18,2022-11-29,4.0,,CHF,7.7,2022-11-29,Processed,Credit,,Cash,1 Espresso
1099526049810,30954-1662-3,15,2022-11-29,2.0,,CHF,7.7,2022-11-29,Processed,Credit,83053468020,Credit/Debit,1 Snack II
1099526049811,30954-1663-3,15,2022-11-29,6.0,,CHF,7.7,2022-11-29,Processed,Credit,65889313020,Credit/Debit,"1 Snack II, 1 Kaffee"
1099526049812,30954-1664-3,15,2022-11-29,6.0,,CHF,7.7,2022-11-29,Processed,Credit,,Cash,"1 Snack II, 1 Kaffee"
1099526049813,30954-1665-3,15,2022-11-29,6.0,,CHF,7.7,2022-11-29,Processed,Credit,,Cash,"1 Snack II, 1 Kaffee"
1099526049814,30954-1666-3,15,2022-11-29,4.0,,CHF,7.7,2022-11-29,Processed,Credit,65220253220,Credit/Debit,1 PET Flasche
1099526049815,30954-1667-3,15,2022-11-29,2.0,,CHF,7.7,2022-11-29,Processed,Credit,25177296220,Credit/Debit,1 Snack II
1099526049816,30954-1668-3,15,2022-11-29,6.0,,CHF,7.7,2022-11-29,Processed,Credit,,Cash,"1 Kaffee, 1 Snack II"
1099526049817,30954-1669-3,15,2022-11-29,6.0,,CHF,7.7,2022-11-29,Processed,Credit,,Cash,"1 Kaffee, 1 Snack II"
1099526049818,30954-1670-3,15,2022-11-29,6.0,,CHF,7.7,2022-11-29,Processed,Credit,58328155020,Credit/Debit,"1 Snack II, 1 Kaffee"
1099526049819,30954-1671-3,15,2022-11-29,8.0,,CHF,7.7,2022-11-29,Processed,Credit,80296800120,Credit/Debit,"1 Kaffee, 1 PET Flasche"
1099526049820,30954-1672-3,15,2022-11-29,6.0,,CHF,7.7,2022-11-29,Processed,Credit,,Cash,"1 Snack II, 1 Kaffee"
1099526049821,30954-1673-3,15,2022-11-29,11.5,,CHF,7.7,2022-11-29,Processed,Credit,95571695220,Credit/Debit,"1 Mandel / Nuss Gipfel, 2 Kaffee"
1099526049822,30954-1674-3,15,2022-11-29,6.0,,CHF,7.7,2022-11-29,Processed,Credit,,Cash,"1 Snack II, 1 PET Flasche"
1099526049823,30954-1675-3,15,2022-11-29,13.5,,CHF,7.7,2022-11-29,Processed,Credit,92932446220,Credit/Debit,"1 Kaffee, 1 Mandel / Nuss Gipfel, 1 Sandwiche 6.00"
1099526049824,30954-1676-3,15,2022-11-29,6.0,,CHF,7.7,2022-11-29,Processed,Credit,62396800120,Credit/Debit,"1 Snack II, 1 Kaffee"
1099526049825,30954-1677-3,15,2022-11-29,10.0,,CHF,7.7,2022-11-29,Processed,Credit,18581695220,Credit/Debit,"1 Sandwiche 6.00, 1 Kaffee"
1099526049826,30954-1678-3,15,2022-11-29,2.0,,CHF,7.7,2022-11-29,Processed,Credit,,Cash,1 Snack II
1099526049827,30954-1679-4,15,2022-11-29,17.5,,CHF,7.7,2022-11-29,Processed,Credit,1563-574000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526049851,30954-1680-3,15,2022-11-29,6.0,,CHF,7.7,2022-11-29,Processed,Credit,18003336020,Credit/Debit,"1 Snack II, 1 Kaffee"
1099526049852,30954-1681-3,15,2022-11-29,6.0,,CHF,7.7,2022-11-29,Processed,Credit,98001253220,Credit/Debit,"1 Snack II, 1 PET Flasche"
1099526049853,30954-1682-3,15,2022-11-29,4.5,,CHF,7.7,2022-11-29,Processed,Credit,11709296220,Credit/Debit,1 Cappuccino
1099526049854,30954-1683-4,15,2022-11-29,21.0,,CHF,7.7,2022-11-29,Processed,Credit,1560-646000000,Cashless Prepaid,"1 Mittagscombo, 1 Cappuccino, 1 Mandel / Nuss G..."
1099526049855,30954-1684-4,15,2022-11-29,19.5,,CHF,7.7,2022-11-29,Processed,Credit,1561-429000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo, 1 Snack II"
1099526049856,30954-1685-4,15,2022-11-29,17.5,,CHF,7.7,2022-11-29,Processed,Credit,1526-749000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526049857,30954-1686-3,15,2022-11-29,8.0,,CHF,7.7,2022-11-29,Processed,Credit,,Cash,2 Kaffee
1099526049858,30954-1687-4,15,2022-11-29,17.5,,CHF,7.7,2022-11-29,Processed,Credit,1505-417000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526049859,30954-1688-4,15,2022-11-29,2.5,,CHF,7.7,2022-11-29,Processed,Credit,1576-457000000,Cashless Prepaid,1 Cappuccino
1099526049860,30954-1689-4,15,2022-11-29,17.5,,CHF,7.7,2022-11-29,Processed,Credit,1502-575000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526049861,30954-1690-4,15,2022-11-29,5.0,,CHF,7.7,2022-11-29,Processed,Credit,1504-179000000,Cashless Prepaid,2 Kaffee
1099526049864,30954-1693-2,15,2022-11-29,100.0,,CHF,,2022-11-29,Processed,Credit,41030220399,Credit/Debit,LOAD ENCASH
1099526049864,30954-1693-3,15,2022-11-29,100.0,,CHF,,2022-11-29,Processed,Debit,1573-123000000,Cashless Prepaid,LOAD LOAD
1099526049865,30954-1694-3,15,2022-11-29,12.0,,CHF,7.7,2022-11-29,Processed,Credit,,Bankkarten,3 Kaffee
1099526049866,30954-1695-4,15,2022-11-29,7.5,,CHF,7.7,2022-11-29,Processed,Credit,1573-124000000,Cashless Prepaid,3 Kaffee
1099526049867,30954-1696-4,15,2022-11-29,2.5,,CHF,7.7,2022-11-29,Processed,Credit,1522-427000000,Cashless Prepaid,1 Kaffee
