REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526072257,30954-1944-2,15,2022-12-02,500.0,,CHF,,2022-12-02,Processed,Credit,,Cash,CASH_INIT
1099526072258,24648-12301-2,16,2022-12-02,600.0,,CHF,,2022-12-02,Processed,Credit,,Cash,CASH_INIT
1099526072259,24647-12973-2,18,2022-12-02,600.0,,CHF,,2022-12-02,Processed,Credit,,Cash,CASH_INIT
1099526072262,30954-1945-3,15,2022-12-02,4.0,,CHF,7.7,2022-12-02,Processed,Credit,90722061020,Credit/Debit,1 0.25dl Red Bull
1099526072263,30954-1946-4,15,2022-12-02,17.5,,CHF,7.7,2022-12-02,Processed,Credit,1505-421000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526072264,30954-1947-4,15,2022-12-02,2.5,,CHF,7.7,2022-12-02,Processed,Credit,1523-232000000,Cashless Prepaid,1 Kaffee
1099526072265,30954-1948-4,15,2022-12-02,17.5,,CHF,7.7,2022-12-02,Processed,Credit,1526-751000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526072266,30954-1949-4,15,2022-12-02,2.5,,CHF,7.7,2022-12-02,Processed,Credit,1536-130000000,Cashless Prepaid,1 Kaffee
1099526072267,30954-1950-4,15,2022-12-02,17.0,,CHF,7.7,2022-12-02,Processed,Credit,1504-181000000,Cashless Prepaid,"1 Mittagscombo, 1 Snack II"
1099526072270,30954-1953-4,15,2022-12-02,19.5,,CHF,7.7,2022-12-02,Processed,Credit,1561-431000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo, 1 Snack II"
1099526072271,30954-1954-4,15,2022-12-02,17.5,,CHF,7.7,2022-12-02,Processed,Credit,1507-565000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526072273,30954-1956-2,15,2022-12-02,100.0,,CHF,,2022-12-02,Processed,Credit,,Cash,LOAD ENCASH
1099526072273,30954-1956-3,15,2022-12-02,100.0,,CHF,,2022-12-02,Processed,Debit,1518-435000000,Cashless Prepaid,LOAD LOAD
1099526072274,30954-1957-4,15,2022-12-02,4.5,,CHF,7.7,2022-12-02,Processed,Credit,1518-436000000,Cashless Prepaid,"1 Kaffee, 1 Snack II"
1099526072275,30954-1958-4,15,2022-12-02,4.5,,CHF,7.7,2022-12-02,Processed,Credit,1522-433000000,Cashless Prepaid,"1 Kaffee, 1 Snack II"
1099526072276,24648-12302-3,16,2022-12-02,4.0,,CHF,7.7,2022-12-02,Processed,Credit,5567956528,Credit/Debit,2 Gipfel
1099526072277,24647-12974-2,18,2022-12-02,100.0,,CHF,,2022-12-02,Processed,Credit,5567963774,Credit/Debit,LOAD ENCASH
1099526072277,24647-12974-3,18,2022-12-02,100.0,,CHF,,2022-12-02,Processed,Debit,1613-158000000,Cashless Prepaid,LOAD LOAD
1099526072278,24647-12975-4,18,2022-12-02,5.0,,CHF,7.7,2022-12-02,Processed,Credit,1633-147000000,Cashless Prepaid,2 Kaffee
1099526072279,24647-12976-4,18,2022-12-02,17.0,,CHF,7.7,2022-12-02,Processed,Credit,1611-351000000,Cashless Prepaid,"1 Gipfel, 1 Mittagscombo"
1099526072280,24647-12977-4,18,2022-12-02,2.5,,CHF,7.7,2022-12-02,Processed,Credit,1618-68000000,Cashless Prepaid,1 Kaffee
1099526072281,24647-12978-4,18,2022-12-02,29.0,,CHF,7.7,2022-12-02,Processed,Credit,1613-159000000,Cashless Prepaid,"4 Kaffee, 1 Mittagscombo, 2 Gipfel"
