REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526520293,30954-4083-2,15,2023-01-30,500.0,,CHF,,2023-01-30,Processed,Credit,,Cash,CASH_INIT
1099526520294,30954-4084-4,15,2023-01-30,15.0,,CHF,7.7,2023-01-30,Processed,Credit,1646-5000000,Cashless Prepaid,1 Mittagscombo
1099526520295,30954-4085-4,15,2023-01-30,2.5,,CHF,7.7,2023-01-30,Processed,Credit,1515-82000000,Cashless Prepaid,1 Kaffee
1099526520296,24648-13273-2,16,2023-01-30,600.0,,CHF,,2023-01-30,Processed,Credit,,Cash,CASH_INIT
1099526520297,24647-13782-2,18,2023-01-30,600.0,,CHF,,2023-01-30,Processed,Credit,,Cash,CASH_INIT
1099526520298,30954-4086-4,15,2023-01-30,5.0,,CHF,7.7,2023-01-30,Processed,Credit,1654-17000000,Cashless Prepaid,2 Kaffee
1099526520299,24648-13274-2,16,2023-01-30,46.0,,CHF,,2023-01-30,Processed,Credit,,Cash,CASH_DEPOSIT Einlage
1099526520300,24648-13275-2,16,2023-01-30,600.0,,CHF,,2023-01-30,Processed,Credit,,Cash,CASH_INIT
1099526520302,30954-4088-2,15,2023-01-30,40.0,,CHF,,2023-01-30,Processed,Credit,28662440240,Credit/Debit,LOAD ENCASH
1099526520302,30954-4088-3,15,2023-01-30,40.0,,CHF,,2023-01-30,Processed,Debit,1652-10000000,Cashless Prepaid,LOAD LOAD
1099526520303,30954-4089-4,15,2023-01-30,15.0,,CHF,7.7,2023-01-30,Processed,Credit,1652-11000000,Cashless Prepaid,1 Mittagscombo
1099526520304,30954-4090-4,15,2023-01-30,17.5,,CHF,7.7,2023-01-30,Processed,Credit,1585-21000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
