REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526237656,24648-12665-2,16,2022-12-28,600.0,,CHF,,2022-12-28,Processed,Credit,,Cash,CASH_INIT
1099526237660,24647-13380-2,18,2022-12-28,600.0,,CHF,,2022-12-28,Processed,Credit,,Cash,CASH_INIT
1099526237667,30954-2818-2,15,2022-12-28,500.0,,CHF,,2022-12-28,Processed,Credit,,Cash,CASH_INIT
1099526237845,30954-2820-4,15,2022-12-28,15.0,,CHF,7.7,2022-12-28,Processed,Credit,1646-2000000,Cashless Prepaid,1 Mittagscombo
1099526237876,24648-12666-3,16,2022-12-28,6.0,,CHF,7.7,2022-12-28,Processed,Credit,5595403487,Credit/Debit,"1 Snack II, 1 Kaffee"
1099526237877,24648-12667-3,16,2022-12-28,4.0,,CHF,7.7,2022-12-28,Processed,Credit,5595405258,Credit/Debit,1 Kaffee
1099526237878,30954-2821-3,15,2022-12-28,4.0,,CHF,7.7,2022-12-28,Processed,Credit,43856744620,Credit/Debit,1 0.25dl Red Bull
1099526237879,30954-2822-3,15,2022-12-28,4.0,,CHF,7.7,2022-12-28,Processed,Credit,76551291000,Credit/Debit,1 Kaffee
1099526237880,24647-13381-3,18,2022-12-28,4.0,,CHF,7.7,2022-12-28,Processed,Credit,98623836220,Credit/Debit,1 Milchkaffee
1099526237881,24647-13382-3,18,2022-12-28,4.0,,CHF,7.7,2022-12-28,Processed,Credit,30517389620,Credit/Debit,1 Milchkaffee
1099526237882,24647-13383-4,18,2022-12-28,4.5,,CHF,7.7,2022-12-28,Processed,Credit,1610-33000000,Cashless Prepaid,"1 Gipfel, 1 Kaffee"
1099526237898,24647-13384-3,18,2022-12-28,2.0,,CHF,7.7,2022-12-28,Processed,Credit,,Cash,1 Gipfel
1099526237899,30954-2823-4,15,2022-12-28,15.0,,CHF,7.7,2022-12-28,Processed,Credit,1504-199000000,Cashless Prepaid,1 Mittagscombo
1099526237905,30954-2826-4,15,2022-12-28,2.5,,CHF,7.7,2022-12-28,Processed,Credit,1576-480000000,Cashless Prepaid,1 Kaffee
1099526237906,30954-2827-4,15,2022-12-28,17.5,,CHF,7.7,2022-12-28,Processed,Credit,1502-591000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526237907,30954-2828-4,15,2022-12-28,19.5,,CHF,7.7,2022-12-28,Processed,Credit,1563-588000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee, 1 Gipfel"
1099526237908,24647-13385-3,18,2022-12-28,4.0,,CHF,7.7,2022-12-28,Processed,Credit,,Cash,1 PET Flasche
1099526237909,24647-13386-4,18,2022-12-28,2.5,,CHF,7.7,2022-12-28,Processed,Credit,1616-200000000,Cashless Prepaid,1 PET Flasche
1099526237910,24647-13387-2,18,2022-12-28,100.0,,CHF,,2022-12-28,Processed,Credit,5595464451,Credit/Debit,LOAD ENCASH
1099526237910,24647-13387-3,18,2022-12-28,100.0,,CHF,,2022-12-28,Processed,Debit,1610-34000000,Cashless Prepaid,LOAD LOAD
1099526237911,30954-2829-3,15,2022-12-28,4.5,,CHF,7.7,2022-12-28,Processed,Credit,60790622399,Credit/Debit,1 Cappuccino
1099526237912,30954-2830-3,15,2022-12-28,4.0,,CHF,7.7,2022-12-28,Processed,Credit,10993291000,Credit/Debit,1 Kaffee
1099526237914,30954-2832-3,15,2022-12-28,8.0,,CHF,7.7,2022-12-28,Processed,Credit,21174377520,Credit/Debit,"1 Espresso, 1 Kaffee"
1099526237915,24648-12668-3,16,2022-12-28,4.0,,CHF,7.7,2022-12-28,Processed,Credit,5595521203,Credit/Debit,1 Kaffee
1099526237916,24648-12669-3,16,2022-12-28,5.0,,CHF,7.7,2022-12-28,Processed,Credit,,Cash,1 Latte Machiato
1099526237917,24648-12670-3,16,2022-12-28,2.0,,CHF,7.7,2022-12-28,Processed,Credit,,Cash,1 Snack II
1099526237918,24648-12671-3,16,2022-12-28,4.0,,CHF,7.7,2022-12-28,Processed,Credit,5595525142,Credit/Debit,1 PET Flasche
1099526237920,30954-2833-3,15,2022-12-28,6.0,,CHF,7.7,2022-12-28,Processed,Credit,5595539204,Credit/Debit,"1 PET Flasche, 1 Snack II"
1099526237921,30954-2834-3,15,2022-12-28,6.0,,CHF,7.7,2022-12-28,Processed,Credit,83349510000,Credit/Debit,"1 Kaffee, 1 Snack II"
1099526237922,30954-2835-3,15,2022-12-28,4.0,,CHF,7.7,2022-12-28,Processed,Credit,25646287220,Credit/Debit,1 Kaffee
1099526237923,30954-2836-3,15,2022-12-28,6.5,,CHF,7.7,2022-12-28,Processed,Credit,99285377520,Credit/Debit,"1 Butterbrezel, 1 Kaffee"
1099526238093,30954-2837-2,15,2022-12-28,200.0,,CHF,,2022-12-28,Processed,Credit,83759622399,Credit/Debit,LOAD ENCASH
1099526238093,30954-2837-3,15,2022-12-28,200.0,,CHF,,2022-12-28,Processed,Debit,1503-681000000,Cashless Prepaid,LOAD LOAD
1099526238097,30954-2838-4,15,2022-12-28,17.5,,CHF,7.7,2022-12-28,Processed,Credit,1503-682000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526238144,30954-2839-4,15,2022-12-28,15.0,,CHF,7.7,2022-12-28,Processed,Credit,1560-664000000,Cashless Prepaid,1 Mittagscombo
1099526238160,30954-2841-2,15,2022-12-28,100.0,,CHF,,2022-12-28,Processed,Credit,89700477520,Credit/Debit,LOAD ENCASH
1099526238160,30954-2841-3,15,2022-12-28,100.0,,CHF,,2022-12-28,Processed,Debit,1552-397000000,Cashless Prepaid,LOAD LOAD
1099526238161,30954-2842-4,15,2022-12-28,42.5,,CHF,7.7,2022-12-28,Processed,Credit,1552-398000000,Cashless Prepaid,"4 Kaffee, 2 Mittagscombo, 1 Butterbrezel"
1099526238175,30954-2843-4,15,2022-12-28,30.0,,CHF,7.7,2022-12-28,Processed,Credit,1576-481000000,Cashless Prepaid,2 Mittagscombo
1099526238239,30954-2844-3,15,2022-12-28,4.0,,CHF,7.7,2022-12-28,Processed,Credit,94576968520,Credit/Debit,1 Kaffee
1099526238249,30954-2845-4,15,2022-12-28,2.5,,CHF,7.7,2022-12-28,Processed,Credit,1515-76000000,Cashless Prepaid,1 PET Flasche
1099526238288,24647-13388-3,18,2022-12-28,20.0,,CHF,7.7,2022-12-28,Processed,Credit,45964564420,Credit/Debit,"1 Tagesteller ( Stammgäste ) , 1 Espresso"
1099526238295,24647-13389-3,18,2022-12-28,20.0,,CHF,7.7,2022-12-28,Processed,Credit,,Cash,"1 Tagesteller ( Stammgäste ) , 1 Espresso"
1099526238320,30954-2846-4,15,2022-12-28,15.0,,CHF,7.7,2022-12-28,Processed,Credit,1546-45000000,Cashless Prepaid,1 Mittagscombo
1099526238348,24648-12672-3,16,2022-12-28,20.0,,CHF,7.7,2022-12-28,Processed,Credit,,Cash,"1 Kaffee, 1 Tagesteller ( Stammgäste ) "
1099526238366,30954-2847-3,15,2022-12-28,2.5,,CHF,7.7,2022-12-28,Processed,Credit,,Cash,1 Butterbrezel
1099526238379,24647-13390-3,18,2022-12-28,4.0,,CHF,7.7,2022-12-28,Processed,Credit,,Cash,1 PET Flasche
