REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099525987699,30954-1232-2,15,2022-11-19,500.0,,CHF,,2022-11-19,Processed,Credit,,Cash,CASH_INIT
1099525987701,30954-1233-4,15,2022-11-19,19.5,,CHF,7.7,2022-11-19,Processed,Credit,1556-135000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo, 1 Gipfel"
1099525987816,24647-12787-2,18,2022-11-19,600.0,,CHF,,2022-11-19,Processed,Credit,,Cash,CASH_INIT
1099525988007,24648-12085-2,16,2022-11-19,600.0,,CHF,,2022-11-19,Processed,Credit,,Cash,CASH_INIT
1099525988019,30954-1234-3,15,2022-11-19,6.0,,CHF,7.7,2022-11-19,Processed,Credit,82024187120,Credit/Debit,"1 Kaffee, 1 Gipfel"
1099525988023,24647-12788-4,18,2022-11-19,15.0,,CHF,7.7,2022-11-19,Processed,Credit,1608-272000000,Cashless Prepaid,1 Mittagscombo
1099525988024,24647-12789-4,18,2022-11-19,2.5,,CHF,7.7,2022-11-19,Processed,Credit,1608-273000000,Cashless Prepaid,1 Kaffee
1099525988548,30954-1235-3,15,2022-11-19,6.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,"1 Snack II, 1 Kaffee"
1099525988599,24647-12790-3,18,2022-11-19,6.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,"1 Snack II, 1 PET Flasche"
1099525988603,24647-12791-3,18,2022-11-19,4.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,2 Snack II
1099525988609,24647-12792-3,18,2022-11-19,6.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,"1 Gipfel, 1 PET Flasche"
1099525988610,30954-1237-3,15,2022-11-19,2.0,,CHF,7.7,2022-11-19,Processed,Credit,64989880710,Credit/Debit,1 Snack II
1099525988612,24647-12793-3,18,2022-11-19,4.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,1 Kaffee
1099525988616,24647-12794-3,18,2022-11-19,8.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,"2 Snack II, 1 PET Flasche"
1099525988618,30954-1238-3,15,2022-11-19,11.5,,CHF,7.7,2022-11-19,Processed,Credit,77908898910,Credit/Debit,"1 Latte Machiato, 1 Snack II, 1 Cappuccino"
1099525988620,24647-12795-3,18,2022-11-19,4.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,1 Kaffee
1099525988623,24647-12796-3,18,2022-11-19,6.0,,CHF,7.7,2022-11-19,Processed,Credit,5554561098,Credit/Debit,"1 PET Flasche, 1 Gipfel"
1099525988625,24647-12797-3,18,2022-11-19,6.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,"1 PET Flasche, 1 Gipfel"
1099525988627,30954-1239-3,15,2022-11-19,7.0,,CHF,7.7,2022-11-19,Processed,Credit,78229459299,Credit/Debit,"1 Latte Machiato, 1 Snack II"
1099525988631,30954-1240-3,15,2022-11-19,6.0,,CHF,7.7,2022-11-19,Processed,Credit,43039459299,Credit/Debit,"1 Schokolade/Ovi, 1 Snack II"
1099525988635,30954-1241-3,15,2022-11-19,2.0,,CHF,7.7,2022-11-19,Processed,Credit,72827794020,Credit/Debit,1 Snack II
1099525988640,30954-1242-3,15,2022-11-19,6.0,,CHF,7.7,2022-11-19,Processed,Credit,56837794020,Credit/Debit,"1 Kaffee, 1 Snack II"
1099525988642,30954-1243-3,15,2022-11-19,2.0,,CHF,7.7,2022-11-19,Processed,Credit,38074048020,Credit/Debit,1 Snack II
1099525988648,30954-1245-3,15,2022-11-19,8.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,"1 Kaffee, 2 Snack II"
1099525988659,24648-12086-3,16,2022-11-19,6.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,"1 Kaffee, 1 Snack II"
1099525988663,24648-12087-3,16,2022-11-19,10.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,"1 Kaffee, 1 Gipfel, 1 PET Flasche"
1099525988666,24648-12088-3,16,2022-11-19,10.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,"1 Gipfel, 2 Kaffee"
1099525988669,24648-12089-3,16,2022-11-19,10.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,"2 Kaffee, 1 Snack II"
1099525988673,24648-12090-3,16,2022-11-19,10.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,"2 Espresso, 1 Snack II"
1099525988677,24648-12091-3,16,2022-11-19,6.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,"1 Kaffee, 1 Gipfel"
1099525988679,24648-12092-3,16,2022-11-19,10.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,"1 Kaffee, 1 PET Flasche, 1 Gipfel"
1099525988681,24648-12093-3,16,2022-11-19,2.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,1 Snack II
1099525988685,24648-12094-3,16,2022-11-19,6.0,,CHF,7.7,2022-11-19,Processed,Credit,,Cash,"1 Gipfel, 1 Kaffee"
1099525989177,30954-1249-4,15,2022-11-19,2.5,,CHF,7.7,2022-11-19,Processed,Credit,1637-7000000,Cashless Prepaid,1 PET Flasche
1099525989199,24648-12096-2,16,2022-11-19,20.0,,CHF,,2022-11-19,Processed,Credit,,Cash,LOAD ENCASH
