REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526177850,24647-13266-2,18,2022-12-17,600.0,,CHF,,2022-12-17,Processed,Credit,,Cash,CASH_INIT
1099526177851,24648-12561-2,16,2022-12-17,600.0,,CHF,,2022-12-17,Processed,Credit,,Cash,CASH_INIT
1099526177852,24648-12562-3,16,2022-12-17,15.0,,CHF,7.7,2022-12-17,Processed,Credit,,Cash,1 Personal Combo
1099526177853,24648-12563-3,16,2022-12-17,4.0,,CHF,7.7,2022-12-17,Processed,Credit,,Cash,1 PET Flasche
1099526177854,30954-2536-2,15,2022-12-17,500.0,,CHF,,2022-12-17,Processed,Credit,,Cash,CASH_INIT
1099526177855,30954-2537-4,15,2022-12-17,20.0,,CHF,7.7,2022-12-17,Processed,Credit,1546-44000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo"
1099526177856,30954-2538-3,15,2022-12-17,26.0,,CHF,7.7,2022-12-17,Processed,Credit,,Cash,"4 Kaffee, 5 Gipfel"
1099526177892,24648-12564-3,16,2022-12-17,4.0,,CHF,7.7,2022-12-17,Processed,Credit,,Cash,1 Kaffee
1099526177905,24647-13267-4,18,2022-12-17,2.5,,CHF,7.7,2022-12-17,Processed,Credit,1616-192000000,Cashless Prepaid,1 PET Flasche
1099526177921,24648-12565-3,16,2022-12-17,6.0,,CHF,7.7,2022-12-17,Processed,Credit,,Cash,"1 Gipfel, 1 Kaffee"
1099526177925,24648-12566-3,16,2022-12-17,6.0,,CHF,7.7,2022-12-17,Processed,Credit,75932286220,Credit/Debit,"1 Kaffee, 1 Gipfel"
1099526177927,24648-12568-3,16,2022-12-17,2.0,,CHF,7.7,2022-12-17,Processed,Credit,38496622320,Credit/Debit,1 Gipfel
1099526177930,30954-2539-3,15,2022-12-17,8.0,,CHF,7.7,2022-12-17,Processed,Credit,5584037714,Credit/Debit,2 Kaffee
1099526177931,30954-2540-3,15,2022-12-17,8.0,,CHF,7.7,2022-12-17,Processed,Credit,,Cash,2 Kaffee
1099526177938,30954-2542-4,15,2022-12-17,17.5,,CHF,7.7,2022-12-17,Processed,Credit,1669-5000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
