REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526534283,24647-13924-2,18,2023-02-06,600.0,,CHF,,2023-02-06,Processed,Credit,,Cash,CASH_INIT
1099526534284,30954-4350-2,15,2023-02-06,500.0,,CHF,,2023-02-06,Processed,Credit,,Cash,CASH_INIT
1099526534285,30954-4351-4,15,2023-02-06,15.0,,CHF,7.7,2023-02-06,Processed,Credit,1646-6000000,Cashless Prepaid,1 Mittagscombo
1099526534286,24647-13925-3,18,2023-02-06,4.0,,CHF,7.7,2023-02-06,Processed,Credit,97025018140,Credit/Debit,1 PET Flasche
1099526534289,24648-13376-2,16,2023-02-06,600.0,,CHF,,2023-02-06,Processed,Credit,,Cash,CASH_INIT
1099526534290,24647-13928-3,18,2023-02-06,4.0,,CHF,7.7,2023-02-06,Processed,Credit,33560094240,Credit/Debit,1 PET Flasche
1099526534291,24647-13929-3,18,2023-02-06,4.0,,CHF,7.7,2023-02-06,Processed,Credit,87803103240,Credit/Debit,1 PET Flasche
1099526534292,30954-4352-4,15,2023-02-06,15.0,,CHF,7.7,2023-02-06,Processed,Credit,1547-24000000,Cashless Prepaid,1 Mittagscombo
1099526534294,30954-4353-4,15,2023-02-06,5.0,,CHF,7.7,2023-02-06,Processed,Credit,1654-21000000,Cashless Prepaid,2 Kaffee
1099526534295,30954-4354-4,15,2023-02-06,9.5,,CHF,7.7,2023-02-06,Processed,Credit,1577-175000000,Cashless Prepaid,"2 Kaffee, 1 Gipfel, 1 PET Flasche"
1099526534296,30954-4355-3,15,2023-02-06,4.0,,CHF,7.7,2023-02-06,Processed,Credit,81462807240,Credit/Debit,1 PET Flasche
1099526534297,30954-4356-4,15,2023-02-06,2.5,,CHF,7.7,2023-02-06,Processed,Credit,1518-464000000,Cashless Prepaid,1 Kaffee
1099526534298,30954-4357-4,15,2023-02-06,17.5,,CHF,7.7,2023-02-06,Processed,Credit,1563-629000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526534299,30954-4358-4,15,2023-02-06,20.0,,CHF,7.7,2023-02-06,Processed,Credit,1510-136000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526534300,30954-4359-2,15,2023-02-06,100.0,,CHF,,2023-02-06,Processed,Credit,66792804240,Credit/Debit,LOAD ENCASH
1099526534300,30954-4359-3,15,2023-02-06,100.0,,CHF,,2023-02-06,Processed,Debit,1505-449000000,Cashless Prepaid,LOAD LOAD
1099526534301,30954-4360-4,15,2023-02-06,2.5,,CHF,7.7,2023-02-06,Processed,Credit,1505-450000000,Cashless Prepaid,1 Kaffee
1099526534302,30954-4361-4,15,2023-02-06,2.5,,CHF,7.7,2023-02-06,Processed,Credit,1502-618000000,Cashless Prepaid,1 Kaffee
1099526534303,30954-4362-4,15,2023-02-06,17.5,,CHF,7.7,2023-02-06,Processed,Credit,1526-789000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526534304,30954-4363-4,15,2023-02-06,2.5,,CHF,7.7,2023-02-06,Processed,Credit,1576-505000000,Cashless Prepaid,1 Kaffee
1099526534305,30954-4364-4,15,2023-02-06,17.5,,CHF,7.7,2023-02-06,Processed,Credit,1503-704000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526534306,30954-4365-4,15,2023-02-06,19.5,,CHF,7.7,2023-02-06,Processed,Credit,1561-463000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo, 1 Gipfel"
1099526534307,30954-4366-4,15,2023-02-06,19.5,,CHF,7.7,2023-02-06,Processed,Credit,1522-472000000,Cashless Prepaid,"1 Mittagscombo, 1 Gipfel, 1 Kaffee"
1099526534308,30954-4367-3,15,2023-02-06,2.5,,CHF,7.7,2023-02-06,Processed,Credit,5632683594,Credit/Debit,1 Personal Kaffee
1099526534309,30954-4368-4,15,2023-02-06,5.0,,CHF,7.7,2023-02-06,Processed,Credit,1573-157000000,Cashless Prepaid,2 Kaffee
1099526534310,30954-4369-4,15,2023-02-06,5.0,,CHF,7.7,2023-02-06,Processed,Credit,1525-292000000,Cashless Prepaid,"1 Kaffee, 1 Butterbrezel"
1099526534312,24648-13377-3,16,2023-02-06,8.0,,CHF,7.7,2023-02-06,Processed,Credit,,Cash,2 Kaffee
1099526534313,24648-13378-3,16,2023-02-06,4.0,,CHF,7.7,2023-02-06,Processed,Credit,5632686021,Credit/Debit,"1 Gipfel, 1 Snack II"
1099526534314,24647-13930-3,18,2023-02-06,10.0,,CHF,7.7,2023-02-06,Processed,Credit,,Cash,"1 Sandwiche 6.00, 1 Kaffee"
1099526534315,24647-13931-3,18,2023-02-06,14.0,,CHF,7.7,2023-02-06,Processed,Credit,,Cash,"1 Kaffee, 1 Sandwiche 6.00, 1 PET Flasche"
1099526534316,24647-13932-4,18,2023-02-06,2.5,,CHF,7.7,2023-02-06,Processed,Credit,1618-98000000,Cashless Prepaid,1 PET Flasche
1099526534317,24647-13933-4,18,2023-02-06,2.5,,CHF,7.7,2023-02-06,Processed,Credit,1614-241000000,Cashless Prepaid,1 Kaffee
1099526534318,24648-13379-3,16,2023-02-06,5.0,,CHF,7.7,2023-02-06,Processed,Credit,64174722340,Credit/Debit,1 Latte Machiato
1099526534319,24648-13380-3,16,2023-02-06,4.5,,CHF,7.7,2023-02-06,Processed,Credit,88006520340,Credit/Debit,1 Cappuccino
1099526534320,30954-4370-3,15,2023-02-06,9.0,,CHF,7.7,2023-02-06,Processed,Credit,1504-224000000,Cashless Prepaid,"1 Salatbowle "
1099526534323,24648-13381-3,16,2023-02-06,4.5,,CHF,7.7,2023-02-06,Processed,Credit,91124804240,Credit/Debit,1 Cappuccino
1099526534324,24647-13934-3,18,2023-02-06,6.0,,CHF,7.7,2023-02-06,Processed,Credit,95124804240,Credit/Debit,1 Sandwiche 6.00
1099526534325,24647-13935-3,18,2023-02-06,6.0,,CHF,7.7,2023-02-06,Processed,Credit,10840262240,Credit/Debit,1 Sandwiche 6.00
1099526534326,24647-13936-3,18,2023-02-06,6.0,,CHF,7.7,2023-02-06,Processed,Credit,,Cash,1 Sandwiche 6.00
1099526534327,24647-13937-3,18,2023-02-06,6.0,,CHF,7.7,2023-02-06,Processed,Credit,17284722340,Credit/Debit,1 Sandwiche 6.00
1099526534328,24647-13938-3,18,2023-02-06,6.0,,CHF,7.7,2023-02-06,Processed,Credit,89250262240,Credit/Debit,1 Sandwiche 6.00
