REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526495257,24647-13700-2,18,2023-01-23,600.0,,CHF,,2023-01-23,Processed,Credit,,Cash,CASH_INIT
1099526495258,24648-13077-2,16,2023-01-23,600.0,,CHF,,2023-01-23,Processed,Credit,,Cash,CASH_INIT
1099526495259,30954-3805-2,15,2023-01-23,500.0,,CHF,,2023-01-23,Processed,Credit,,Cash,CASH_INIT
1099526495263,30954-3806-4,15,2023-01-23,20.0,,CHF,7.7,2023-01-23,Processed,Credit,1556-165000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo"
1099526495285,30954-3807-3,15,2023-01-23,4.0,,CHF,7.7,2023-01-23,Processed,Credit,11689549430,Credit/Debit,1 Espresso
1099526495298,30954-3808-3,15,2023-01-23,4.5,,CHF,7.7,2023-01-23,Processed,Credit,34095826530,Credit/Debit,1 Cappuccino
1099526495329,30954-3809-4,15,2023-01-23,20.0,,CHF,7.7,2023-01-23,Processed,Credit,1652-6000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526495426,30954-3811-4,15,2023-01-23,20.0,,CHF,7.7,2023-01-23,Processed,Credit,1510-130000000,Cashless Prepaid,"2 Kaffee, 1 Mittagscombo"
1099526495493,24648-13078-3,16,2023-01-23,16.0,,CHF,7.7,2023-01-23,Processed,Credit,,Cash,"2 Gipfel, 3 Kaffee"
1099526495530,24648-13079-3,16,2023-01-23,10.5,,CHF,7.7,2023-01-23,Processed,Credit,,Cash,"1 Gipfel, 1 Kaffee, 1 Cappuccino"
1099526495555,30954-3814-4,15,2023-01-23,7.5,,CHF,7.7,2023-01-23,Processed,Credit,1518-458000000,Cashless Prepaid,"1 Kaffee, 1 Laugenbrezel Sandwiches"
1099526495556,30954-3815-4,15,2023-01-23,2.5,,CHF,7.7,2023-01-23,Processed,Credit,1505-443000000,Cashless Prepaid,1 Kaffee
1099526495557,30954-3816-4,15,2023-01-23,17.5,,CHF,7.7,2023-01-23,Processed,Credit,1563-617000000,Cashless Prepaid,"1 Kaffee, 1 Mittagscombo"
1099526495559,30954-3818-4,15,2023-01-23,2.5,,CHF,7.7,2023-01-23,Processed,Credit,1502-608000000,Cashless Prepaid,1 Kaffee
1099526495560,30954-3819-4,15,2023-01-23,17.5,,CHF,7.7,2023-01-23,Processed,Credit,1521-359000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526495561,30954-3820-4,15,2023-01-23,5.0,,CHF,7.7,2023-01-23,Processed,Credit,1573-143000000,Cashless Prepaid,2 Kaffee
1099526495562,30954-3821-3,15,2023-01-23,4.5,,CHF,7.7,2023-01-23,Processed,Credit,1573-144000000,Cashless Prepaid,"1 Gipfel, 1 Butterbrezel"
1099526495569,30954-3822-2,15,2023-01-23,20.0,,CHF,,2023-01-23,Processed,Credit,21894572930,Credit/Debit,LOAD ENCASH
1099526495569,30954-3822-3,15,2023-01-23,20.0,,CHF,,2023-01-23,Processed,Debit,1525-278000000,Cashless Prepaid,LOAD LOAD
1099526495570,30954-3823-4,15,2023-01-23,2.5,,CHF,7.7,2023-01-23,Processed,Credit,1525-279000000,Cashless Prepaid,1 Kaffee
1099526495577,30954-3825-2,15,2023-01-23,200.0,,CHF,,2023-01-23,Processed,Credit,41891087830,Credit/Debit,LOAD ENCASH
1099526495577,30954-3825-3,15,2023-01-23,200.0,,CHF,,2023-01-23,Processed,Debit,1503-694000000,Cashless Prepaid,LOAD LOAD
1099526495578,30954-3826-4,15,2023-01-23,17.5,,CHF,7.7,2023-01-23,Processed,Credit,1503-695000000,Cashless Prepaid,"1 Mittagscombo, 1 Kaffee"
1099526495579,30954-3827-4,15,2023-01-23,19.5,,CHF,7.7,2023-01-23,Processed,Credit,1560-679000000,Cashless Prepaid,"1 Kaffee, 1 Gipfel, 1 Mittagscombo"
1099526495580,30954-3828-4,15,2023-01-23,19.5,,CHF,7.7,2023-01-23,Processed,Credit,1561-456000000,Cashless Prepaid,"1 Mittagscombo, 1 Gipfel, 1 Kaffee"
1099526495581,30954-3829-4,15,2023-01-23,21.0,,CHF,7.7,2023-01-23,Processed,Credit,1522-461000000,Cashless Prepaid,"1 Mandel / Nuss Gipfel, 1 Kaffee, 1 Mittagscombo"
1099526495582,24647-13701-4,18,2023-01-23,10.0,,CHF,7.7,2023-01-23,Processed,Credit,1633-163000000,Cashless Prepaid,4 Kaffee
1099526495586,30954-3830-4,15,2023-01-23,2.5,,CHF,7.7,2023-01-23,Processed,Credit,1573-145000000,Cashless Prepaid,1 PET Flasche
1099526495588,30954-3832-4,15,2023-01-23,15.0,,CHF,7.7,2023-01-23,Processed,Credit,1504-213000000,Cashless Prepaid,1 Mittagscombo
1099526495591,30954-3835-2,15,2023-01-23,100.0,,CHF,,2023-01-23,Processed,Credit,98742926530,Credit/Debit,LOAD ENCASH
1099526495591,30954-3835-3,15,2023-01-23,100.0,,CHF,,2023-01-23,Processed,Debit,1530-541000000,Cashless Prepaid,LOAD LOAD
1099526495592,30954-3836-4,15,2023-01-23,7.0,,CHF,7.7,2023-01-23,Processed,Credit,1530-542000000,Cashless Prepaid,"2 Kaffee, 1 Snack II"
1099526495596,30954-3837-3,15,2023-01-23,5.0,,CHF,7.7,2023-01-23,Processed,Credit,70159033930,Credit/Debit,1 Latte Machiato
