Tomcat8;OTDS Tomcat Server;3;5
TomEE;Exstream Tomcat Server;3;5
StreamServe Management Gateway 16.6;Exstream Management Gateway;3;5
nginx166;Nginx Reverse Prox;3;5
49253D41-380D-F441-8DEF-E7F4FA0C1654;WGE1AS170P_TCSExstream_PRD_SGW1;3;5
E0AB395A-8C51-AC45-82A0-1CA9B15F528A;WGE1AS170P_TCSExstream_PRD_TaskScheduler;3;5
057F94C9-BF8F-5C4D-85A5-AFD9A7768039;ASS00000;3;5
07FDC507-04B5-4442-8204-E7F48D3E7116;SFE_CORRESP_LIBRE;3;5
42CE3DA4-0401-5E4C-ACE0-92B78971160C;SFE_ENVOI_OFFRE3;5;
5DA803BB-406A-C346-919C-71AD88BDC869;SFE_FULFILLMENT;3;5
5F276CBF-7EA5-1940-85D5-FB9C3CFBF9DF;SFE_MASTERCARD;3;5
966F7B1D-289F-EC45-ABB9-ACC46271639F;SFE_MUTATION;3;5
9BA7F186-2B02-BF41-AB8F-57D25C79E936;SFE_OUTBOUND_RAPPEL;3;5
9C5E84AA-982B-A049-AD75-ABA282FDEF52;SFE_REMBOURS_BV;3;5
9CD2D4F0-40E9-DE41-9865-A2C115871672;SFE_RENSEIGN_INFOS;3;5
9D744780-F698-B549-848C-E49A09E55397;SFE_RESILIATION_ANNUL;3;5
DE71DF24-EE1C-BD4E-9290-F36AF7BBC003;SFE_SOUSCRIP_VENTE;3;5
00739062-65D0-0043-9707-43E7A98C6839;x-dunning-action;3;5
069C73FF-C8D7-4840-922C-CE136EE82E50;x-endorsement-created;3;5
1C223C12-CA1F-BC42-BFFA-6BAD5F807461;X-IBAN-requested;3;5
2ED980C5-3F5E-B641-9072-AC8A180FE453;x-insured-object-adress-changed;3;5
3FE795A0-0782-D747-99E6-F383C3469B5E;x-invoice-created;3;5
5159D7F6-D8EB-A344-BB82-D0079276C147;x-new-benef;3;5
57C2421B-E066-174B-A022-686D2ADE7C5C;x-new-card16;3;5
62C4608C-67CA-764C-818C-1A7F41E82F57;x-new-policy;3;5
80355148-CFA9-B24C-AD68-879806360252;x-partial-payment;3;5
835E8BD5-7C29-104E-83FA-68C1DEACE204;x-partn-card-inv-paid;3;5
842ED696-5838-8740-B1BB-2E5E4C809529;x-pmnt-slip-benef;3;5
92079AEB-EA33-8542-B37F-37B91D8B5D44;x-pmnt-slip-created;3;5
93BCB7D4-2C23-3B43-896F-C46809A6B4AC;x-policy-cancelled;3;5
95260449-445D-4042-8ECC-60826E2B11A9;x-policy-depend-cancel;3;5
95D65952-3007-9D4C-ABAC-723C03EFACE6;x-post-renew-endors;3;5
9EA5CFCE-7D98-C442-9EE5-24A0CF358F7F;x-print-card;3;5
AA076414-F4B5-7E4B-A9D7-813B22F78748;x-print-certificate;3;5
AC4E4440-EF38-8747-B6CF-B8A8844C2849;x-print-invoice;3;5
DD4200F5-A7A4-9140-8169-5E82C78D888D;x-products-overview;3;5
