"id";"parentLogId";"desc";"createDate";"updateStatusDate";"status"
"21820283";;"Earned Premium Transactions Initiator Job";"01.02.2024 09:10:52";"2024-02-02";"Success"
"21879653";"21820283";"Earned Premium Transactions Monitoring Job";"01.02.2024 12:37:35";"2024-02-02";"Success"
"21879654";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:35";"2024-02-01";"Success"
"21879655";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:35";"2024-02-01";"Success"
"21879656";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:35";"2024-02-01";"Success"
"21879657";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:35";"2024-02-01";"Success"
"21879672";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:36";"2024-02-01";"Success"
"21879671";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:36";"2024-02-01";"Success"
"21879670";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:36";"2024-02-01";"Success"
"21879669";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:36";"2024-02-01";"Success"
"21879668";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:36";"2024-02-01";"Success"
"21879667";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:36";"2024-02-01";"Success"
"21879666";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:36";"2024-02-01";"Success"
"21879665";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:36";"2024-02-01";"Success"
"21879664";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:36";"2024-02-01";"Success"
"21879663";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:36";"2024-02-01";"Success"
"21879662";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:36";"2024-02-01";"Success"
"21879661";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:36";"2024-02-01";"Success"
"21879660";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:36";"2024-02-01";"Success"
"21879659";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:36";"2024-02-01";"Success"
"21879658";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:36";"2024-02-01";"Success"
"21879686";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:37";"2024-02-01";"Success"
"21879685";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:37";"2024-02-01";"Success"
"21879684";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:37";"2024-02-01";"Success"
"21879683";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:37";"2024-02-01";"Success"
"21879682";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:37";"2024-02-01";"Success"
"21879681";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:37";"2024-02-01";"Success"
"21879680";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:37";"2024-02-01";"Success"
"21879677";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:37";"2024-02-01";"Success"
"21879678";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:37";"2024-02-01";"Success"
"21879676";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:37";"2024-02-01";"Success"
"21879675";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:37";"2024-02-01";"Success"
"21879674";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:37";"2024-02-01";"Success"
"21879673";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:37";"2024-02-01";"Success"
"21879679";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:37";"2024-02-01";"Success"
"21879696";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:38";"2024-02-01";"Success"
"21879695";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:38";"2024-02-01";"Success"
"21879694";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:38";"2024-02-01";"Success"
"21879693";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:38";"2024-02-01";"Success"
"21879692";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:38";"2024-02-01";"Success"
"21879690";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:38";"2024-02-01";"Success"
"21879689";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:38";"2024-02-01";"Success"
"21879688";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:38";"2024-02-01";"Success"
"21879687";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:38";"2024-02-01";"Success"
"21879691";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:38";"2024-02-01";"Success"
"21879705";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:39";"2024-02-01";"Success"
"21879710";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:39";"2024-02-01";"Success"
"21879709";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:39";"2024-02-01";"Success"
"21879708";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:39";"2024-02-01";"Success"
"21879707";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:39";"2024-02-01";"Success"
"21879706";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:39";"2024-02-01";"Success"
"21879704";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:39";"2024-02-01";"Success"
"21879700";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:39";"2024-02-01";"Success"
"21879702";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:39";"2024-02-01";"Success"
"21879701";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:39";"2024-02-01";"Success"
"21879703";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:39";"2024-02-01";"Success"
"21879699";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:39";"2024-02-01";"Success"
"21879698";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:39";"2024-02-01";"Success"
"21879697";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:39";"2024-02-01";"Success"
"21879726";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:40";"2024-02-01";"Success"
"21879725";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:40";"2024-02-01";"Success"
"21879724";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:40";"2024-02-01";"Success"
"21879723";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:40";"2024-02-01";"Success"
"21879722";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:40";"2024-02-01";"Success"
"21879721";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:40";"2024-02-01";"Success"
"21879720";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:40";"2024-02-01";"Success"
"21879719";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:40";"2024-02-01";"Success"
"21879717";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:40";"2024-02-01";"Success"
"21879716";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:40";"2024-02-01";"Success"
"21879715";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:40";"2024-02-01";"Success"
"21879714";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:40";"2024-02-01";"Success"
"21879713";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:40";"2024-02-01";"Success"
"21879712";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:40";"2024-02-01";"Success"
"21879711";"21879653";"Earned Premium Transactions Creation";"01.02.2024 12:37:40";"2024-02-01";"Success"
